location,time,ppi_dom_con,date
ESP,2009-01,92.45,Jan 2009
ESP,2009-02,92.534,Feb 2009
ESP,2009-03,92.114,Mar 2009
ESP,2009-04,91.946,Apr 2009
ESP,2009-05,91.778,May 2009
ESP,2009-06,91.778,Jun 2009
ESP,2009-07,91.862,Jul 2009
ESP,2009-08,92.282,Aug 2009
ESP,2009-09,92.366,Sep 2009
ESP,2009-10,92.03,Oct 2009
ESP,2009-11,91.778,Nov 2009
ESP,2009-12,91.695,Dec 2009
ESP,2010-01,91.946,Jan 2010
ESP,2010-02,92.011,Feb 2010
ESP,2010-03,92.138,Mar 2010
ESP,2010-04,92.194,Apr 2010
ESP,2010-05,92.096,May 2010
ESP,2010-06,92.075,Jun 2010
ESP,2010-07,92.105,Jul 2010
ESP,2010-08,92.543,Aug 2010
ESP,2010-09,92.729,Sep 2010
ESP,2010-10,92.915,Oct 2010
ESP,2010-11,92.995,Nov 2010
ESP,2010-12,93.42,Dec 2010
ESP,2011-01,93.848,Jan 2011
ESP,2011-02,94.356,Feb 2011
ESP,2011-03,94.488,Mar 2011
ESP,2011-04,94.763,Apr 2011
ESP,2011-05,94.87,May 2011
ESP,2011-06,94.926,Jun 2011
ESP,2011-07,95.134,Jul 2011
ESP,2011-08,95.296,Aug 2011
ESP,2011-09,95.303,Sep 2011
ESP,2011-10,95.272,Oct 2011
ESP,2011-11,95.427,Nov 2011
ESP,2011-12,95.449,Dec 2011
ESP,2012-01,95.656,Jan 2012
ESP,2012-02,95.851,Feb 2012
ESP,2012-03,96.081,Mar 2012
ESP,2012-04,96.437,Apr 2012
ESP,2012-05,96.592,May 2012
ESP,2012-06,96.598,Jun 2012
ESP,2012-07,97.266,Jul 2012
ESP,2012-08,97.861,Aug 2012
ESP,2012-09,98.673,Sep 2012
ESP,2012-10,98.69,Oct 2012
ESP,2012-11,98.655,Nov 2012
ESP,2012-12,98.79,Dec 2012
ESP,2013-01,99.299,Jan 2013
ESP,2013-02,99.418,Feb 2013
ESP,2013-03,99.483,Mar 2013
ESP,2013-04,99.408,Apr 2013
ESP,2013-05,99.367,May 2013
ESP,2013-06,99.554,Jun 2013
ESP,2013-07,99.544,Jul 2013
ESP,2013-08,99.578,Aug 2013
ESP,2013-09,99.644,Sep 2013
ESP,2013-10,99.242,Oct 2013
ESP,2013-11,99.045,Nov 2013
ESP,2013-12,98.765,Dec 2013
ESP,2014-01,98.672,Jan 2014
ESP,2014-02,98.527,Feb 2014
ESP,2014-03,98.57,Mar 2014
ESP,2014-04,98.708,Apr 2014
ESP,2014-05,98.876,May 2014
ESP,2014-06,98.876,Jun 2014
ESP,2014-07,99.053,Jul 2014
ESP,2014-08,99.315,Aug 2014
ESP,2014-09,99.148,Sep 2014
ESP,2014-10,98.95,Oct 2014
ESP,2014-11,98.989,Nov 2014
ESP,2014-12,99.144,Dec 2014
ESP,2015-01,99.524,Jan 2015
ESP,2015-02,99.617,Feb 2015
ESP,2015-03,99.765,Mar 2015
ESP,2015-04,99.868,Apr 2015
ESP,2015-05,99.972,May 2015
ESP,2015-06,100.031,Jun 2015
ESP,2015-07,100.321,Jul 2015
ESP,2015-08,100.639,Aug 2015
ESP,2015-09,100.471,Sep 2015
ESP,2015-10,100.104,Oct 2015
ESP,2015-11,99.877,Nov 2015
ESP,2015-12,99.812,Dec 2015
ESP,2016-01,99.958,Jan 2016
ESP,2016-02,99.801,Feb 2016
ESP,2016-03,99.745,Mar 2016
ESP,2016-04,99.816,Apr 2016
ESP,2016-05,99.848,May 2016
ESP,2016-06,100.259,Jun 2016
ESP,2016-07,100.463,Jul 2016
ESP,2016-08,100.402,Aug 2016
ESP,2016-09,100.339,Sep 2016
ESP,2016-10,100.542,Oct 2016
ESP,2016-11,100.663,Nov 2016
ESP,2016-12,100.99,Dec 2016
ESP,2017-01,101.382,Jan 2017
ESP,2017-02,101.684,Feb 2017
ESP,2017-03,101.833,Mar 2017
ESP,2017-04,102.172,Apr 2017
ESP,2017-05,102.437,May 2017
ESP,2017-06,102.407,Jun 2017
ESP,2017-07,102.422,Jul 2017
ESP,2017-08,102.4,Aug 2017
ESP,2017-09,102.345,Sep 2017
ESP,2017-10,102.157,Oct 2017
ESP,2017-11,102.015,Nov 2017
ESP,2017-12,102.051,Dec 2017
ESP,2018-01,102.283,Jan 2018
ESP,2018-02,102.305,Feb 2018
ESP,2018-03,102.307,Mar 2018
ESP,2018-04,102.291,Apr 2018
ESP,2018-05,101.93,May 2018
ESP,2018-06,101.883,Jun 2018
ESP,2018-07,101.877,Jul 2018
ESP,2018-08,101.875,Aug 2018
ESP,2018-09,101.63,Sep 2018
ESP,2018-10,101.565,Oct 2018
ESP,2018-11,101.475,Nov 2018
ESP,2018-12,101.464,Dec 2018
ESP,2019-01,101.484,Jan 2019
ESP,2019-02,101.372,Feb 2019
ESP,2019-03,101.495,Mar 2019
ESP,2019-04,101.844,Apr 2019
ESP,2019-05,101.976,May 2019
ESP,2019-06,102.15,Jun 2019
ESP,2019-07,102.338,Jul 2019
ESP,2019-08,102.289,Aug 2019
ESP,2019-09,102.357,Sep 2019
ESP,2019-10,102.475,Oct 2019
ESP,2019-11,102.641,Nov 2019
ESP,2019-12,103.039,Dec 2019
ESP,2020-01,103.511,Jan 2020
ESP,2020-02,103.729,Feb 2020
ESP,2020-03,103.741,Mar 2020
ESP,2020-04,103.599,Apr 2020
ESP,2020-05,102.814,May 2020
ESP,2020-06,102.648,Jun 2020
ESP,2020-07,102.766,Jul 2020
ESP,2020-08,102.84,Aug 2020
ESP,2020-09,102.999,Sep 2020
ESP,2020-10,103.456,Oct 2020
ESP,2020-11,103.636,Nov 2020
ESP,2020-12,103.567,Dec 2020
ESP,2021-01,104.135,Jan 2021
ESP,2021-02,104.748,Feb 2021
ESP,2021-03,105.542,Mar 2021
ESP,2021-04,106.354,Apr 2021
ESP,2021-05,107.08,May 2021
ESP,2021-06,106.95,Jun 2021
ESP,2021-07,106.87,Jul 2021
ESP,2021-08,106.745,Aug 2021
ESP,2021-09,107.084,Sep 2021
ESP,2021-10,107.543,Oct 2021
ESP,2021-11,108.155,Nov 2021
ESP,2021-12,108.875,Dec 2021
ESP,2022-01,110.575,Jan 2022
ESP,2022-02,111.483,Feb 2022
ESP,2022-03,114.526,Mar 2022
ESP,2022-04,116.775,Apr 2022
ESP,2022-05,117.539,May 2022
ESP,2022-06,117.908,Jun 2022
ESP,2022-07,118.918,Jul 2022
ESP,2022-08,119.898,Aug 2022
ESP,2022-09,120.856,Sep 2022
ESP,2022-10,122.432,Oct 2022
ESP,2022-11,123.416,Nov 2022
ESP,2022-12,124.34,Dec 2022
SWE,1990-01,65.04005,Jan 1990
SWE,1990-02,65.37531,Feb 1990
SWE,1990-03,65.26355,Mar 1990
SWE,1990-04,65.37531,Apr 1990
SWE,1990-05,65.48705,May 1990
SWE,1990-06,65.71056,Jun 1990
SWE,1990-07,65.93407,Jul 1990
SWE,1990-08,66.26933,Aug 1990
SWE,1990-09,66.38107,Sep 1990
SWE,1990-10,66.60458,Oct 1990
SWE,1990-11,66.93984,Nov 1990
SWE,1990-12,67.16335,Dec 1990
SWE,1991-01,67.72211,Jan 1991
SWE,1991-02,67.94561,Feb 1991
SWE,1991-03,68.16912,Mar 1991
SWE,1991-04,68.28087,Apr 1991
SWE,1991-05,68.28087,May 1991
SWE,1991-06,68.39262,Jun 1991
SWE,1991-07,68.16912,Jul 1991
SWE,1991-08,68.28087,Aug 1991
SWE,1991-09,68.39262,Sep 1991
SWE,1991-10,68.61613,Oct 1991
SWE,1991-11,68.72788,Nov 1991
SWE,1991-12,68.83964,Dec 1991
SWE,1992-01,68.83964,Jan 1992
SWE,1992-02,69.06314,Feb 1992
SWE,1992-03,69.06314,Mar 1992
SWE,1992-04,68.95139,Apr 1992
SWE,1992-05,68.83964,May 1992
SWE,1992-06,69.06314,Jun 1992
SWE,1992-07,68.72788,Jul 1992
SWE,1992-08,68.72788,Aug 1992
SWE,1992-09,68.61613,Sep 1992
SWE,1992-10,68.61613,Oct 1992
SWE,1992-11,69.06314,Nov 1992
SWE,1992-12,70.06892,Dec 1992
SWE,1993-01,70.85118,Jan 1993
SWE,1993-02,71.18644,Feb 1993
SWE,1993-03,71.63345,Mar 1993
SWE,1993-04,71.96871,Apr 1993
SWE,1993-05,71.96871,May 1993
SWE,1993-06,72.08046,Jun 1993
SWE,1993-07,72.75098,Jul 1993
SWE,1993-08,73.30974,Aug 1993
SWE,1993-09,73.75675,Sep 1993
SWE,1993-10,74.09201,Oct 1993
SWE,1993-11,74.31551,Nov 1993
SWE,1993-12,74.53902,Dec 1993
SWE,1994-01,74.42727,Jan 1994
SWE,1994-02,74.42727,Feb 1994
SWE,1994-03,74.53902,Mar 1994
SWE,1994-04,74.65077,Apr 1994
SWE,1994-05,74.65077,May 1994
SWE,1994-06,74.98603,Jun 1994
SWE,1994-07,75.65655,Jul 1994
SWE,1994-08,76.10355,Aug 1994
SWE,1994-09,76.10355,Sep 1994
SWE,1994-10,75.99181,Oct 1994
SWE,1994-11,75.99181,Nov 1994
SWE,1994-12,75.99181,Dec 1994
SWE,1995-01,76.88583,Jan 1995
SWE,1995-02,76.88583,Feb 1995
SWE,1995-03,77.33284,Mar 1995
SWE,1995-04,77.66809,Apr 1995
SWE,1995-05,77.77985,May 1995
SWE,1995-06,78.45036,Jun 1995
SWE,1995-07,78.78562,Jul 1995
SWE,1995-08,78.89738,Aug 1995
SWE,1995-09,79.00912,Sep 1995
SWE,1995-10,78.89738,Oct 1995
SWE,1995-11,78.67387,Nov 1995
SWE,1995-12,78.33861,Dec 1995
SWE,1996-01,77.8916,Jan 1996
SWE,1996-02,77.66809,Feb 1996
SWE,1996-03,77.66809,Mar 1996
SWE,1996-04,77.55634,Apr 1996
SWE,1996-05,77.77985,May 1996
SWE,1996-06,77.77985,Jun 1996
SWE,1996-07,77.66809,Jul 1996
SWE,1996-08,77.77985,Aug 1996
SWE,1996-09,78.00335,Sep 1996
SWE,1996-10,77.8916,Oct 1996
SWE,1996-11,77.55634,Nov 1996
SWE,1996-12,77.44459,Dec 1996
SWE,1997-01,77.77985,Jan 1997
SWE,1997-02,77.8916,Feb 1997
SWE,1997-03,78.22686,Mar 1997
SWE,1997-04,78.56212,Apr 1997
SWE,1997-05,79.34438,May 1997
SWE,1997-06,79.67964,Jun 1997
SWE,1997-07,79.45614,Jul 1997
SWE,1997-08,79.23264,Aug 1997
SWE,1997-09,79.45614,Sep 1997
SWE,1997-10,79.45614,Oct 1997
SWE,1997-11,79.34438,Nov 1997
SWE,1997-12,79.45614,Dec 1997
SWE,1998-01,79.34438,Jan 1998
SWE,1998-02,79.45614,Feb 1998
SWE,1998-03,79.45614,Mar 1998
SWE,1998-04,79.45614,Apr 1998
SWE,1998-05,79.56789,May 1998
SWE,1998-06,79.7914,Jun 1998
SWE,1998-07,80.0149,Jul 1998
SWE,1998-08,79.90314,Aug 1998
SWE,1998-09,79.90314,Sep 1998
SWE,1998-10,79.7914,Oct 1998
SWE,1998-11,80.0149,Nov 1998
SWE,1998-12,80.2384,Dec 1998
SWE,1999-01,80.2384,Jan 1999
SWE,1999-02,79.56789,Feb 1999
SWE,1999-03,79.56789,Mar 1999
SWE,1999-04,79.90314,Apr 1999
SWE,1999-05,80.0149,May 1999
SWE,1999-06,80.12666,Jun 1999
SWE,1999-07,80.0149,Jul 1999
SWE,1999-08,79.90314,Aug 1999
SWE,1999-09,80.0149,Sep 1999
SWE,1999-10,79.90314,Oct 1999
SWE,1999-11,80.12666,Nov 1999
SWE,1999-12,80.2384,Dec 1999
SWE,2000-01,80.2384,Jan 2000
SWE,2000-02,79.7914,Feb 2000
SWE,2000-03,79.7914,Mar 2000
SWE,2000-04,79.12088,Apr 2000
SWE,2000-05,79.23264,May 2000
SWE,2000-06,79.56789,Jun 2000
SWE,2000-07,79.7914,Jul 2000
SWE,2000-08,80.35016,Aug 2000
SWE,2000-09,80.79717,Sep 2000
SWE,2000-10,81.35593,Oct 2000
SWE,2000-11,81.80294,Nov 2000
SWE,2000-12,81.69119,Dec 2000
SWE,2001-01,81.46768,Jan 2001
SWE,2001-02,81.69119,Feb 2001
SWE,2001-03,82.58521,Mar 2001
SWE,2001-04,83.25573,Apr 2001
SWE,2001-05,83.25573,May 2001
SWE,2001-06,83.59099,Jun 2001
SWE,2001-07,84.03799,Jul 2001
SWE,2001-08,83.92625,Aug 2001
SWE,2001-09,84.48501,Sep 2001
SWE,2001-10,84.82027,Oct 2001
SWE,2001-11,84.82027,Nov 2001
SWE,2001-12,85.26727,Dec 2001
SWE,2002-01,85.49078,Jan 2002
SWE,2002-02,85.15553,Feb 2002
SWE,2002-03,85.15553,Mar 2002
SWE,2002-04,85.04377,Apr 2002
SWE,2002-05,85.49078,May 2002
SWE,2002-06,85.49078,Jun 2002
SWE,2002-07,85.49078,Jul 2002
SWE,2002-08,85.82604,Aug 2002
SWE,2002-09,85.37903,Sep 2002
SWE,2002-10,85.26727,Oct 2002
SWE,2002-11,85.15553,Nov 2002
SWE,2002-12,85.15553,Dec 2002
SWE,2003-01,85.15553,Jan 2003
SWE,2003-02,85.26727,Feb 2003
SWE,2003-03,85.15553,Mar 2003
SWE,2003-04,85.60253,Apr 2003
SWE,2003-05,85.26727,May 2003
SWE,2003-06,85.15553,Jun 2003
SWE,2003-07,85.15553,Jul 2003
SWE,2003-08,85.37903,Aug 2003
SWE,2003-09,85.37903,Sep 2003
SWE,2003-10,85.15553,Oct 2003
SWE,2003-11,84.82027,Nov 2003
SWE,2003-12,84.70851,Dec 2003
SWE,2004-01,84.48501,Jan 2004
SWE,2004-02,84.37325,Feb 2004
SWE,2004-03,84.70851,Mar 2004
SWE,2004-04,84.82027,Apr 2004
SWE,2004-05,84.93201,May 2004
SWE,2004-06,84.82027,Jun 2004
SWE,2004-07,84.70851,Jul 2004
SWE,2004-08,84.48501,Aug 2004
SWE,2004-09,84.59676,Sep 2004
SWE,2004-10,84.37325,Oct 2004
SWE,2004-11,84.37325,Nov 2004
SWE,2004-12,84.14975,Dec 2004
SWE,2005-01,84.14975,Jan 2005
SWE,2005-02,84.2615,Feb 2005
SWE,2005-03,84.2615,Mar 2005
SWE,2005-04,84.2615,Apr 2005
SWE,2005-05,84.2615,May 2005
SWE,2005-06,84.59676,Jun 2005
SWE,2005-07,84.82027,Jul 2005
SWE,2005-08,85.37903,Aug 2005
SWE,2005-09,85.37903,Sep 2005
SWE,2005-10,85.37903,Oct 2005
SWE,2005-11,85.71429,Nov 2005
SWE,2005-12,86.04955,Dec 2005
SWE,2006-01,85.82604,Jan 2006
SWE,2006-02,85.60253,Feb 2006
SWE,2006-03,85.60253,Mar 2006
SWE,2006-04,85.82604,Apr 2006
SWE,2006-05,85.60253,May 2006
SWE,2006-06,85.49078,Jun 2006
SWE,2006-07,85.26727,Jul 2006
SWE,2006-08,85.37903,Aug 2006
SWE,2006-09,85.15553,Sep 2006
SWE,2006-10,85.37903,Oct 2006
SWE,2006-11,85.49078,Nov 2006
SWE,2006-12,85.26727,Dec 2006
SWE,2007-01,84.82027,Jan 2007
SWE,2007-02,85.15553,Feb 2007
SWE,2007-03,85.71429,Mar 2007
SWE,2007-04,85.93779,Apr 2007
SWE,2007-05,85.82604,May 2007
SWE,2007-06,86.27305,Jun 2007
SWE,2007-07,87.05532,Jul 2007
SWE,2007-08,86.60831,Aug 2007
SWE,2007-09,87.16707,Sep 2007
SWE,2007-10,87.72583,Oct 2007
SWE,2007-11,87.83759,Nov 2007
SWE,2007-12,88.95512,Dec 2007
SWE,2008-01,90.6314,Jan 2008
SWE,2008-02,91.19016,Feb 2008
SWE,2008-03,91.30192,Mar 2008
SWE,2008-04,91.52542,Apr 2008
SWE,2008-05,91.52542,May 2008
SWE,2008-06,91.86068,Jun 2008
SWE,2008-07,92.08419,Jul 2008
SWE,2008-08,91.86068,Aug 2008
SWE,2008-09,92.30769,Sep 2008
SWE,2008-10,92.86646,Oct 2008
SWE,2008-11,94.20749,Nov 2008
SWE,2008-12,94.87801,Dec 2008
SWE,2009-01,95.66027,Jan 2009
SWE,2009-02,95.32501,Feb 2009
SWE,2009-03,96.55429,Mar 2009
SWE,2009-04,96.10728,Apr 2009
SWE,2009-05,95.99553,May 2009
SWE,2009-06,94.6545,Jun 2009
SWE,2009-07,95.32501,Jul 2009
SWE,2009-08,94.09573,Aug 2009
SWE,2009-09,93.20171,Sep 2009
SWE,2009-10,92.19594,Oct 2009
SWE,2009-11,92.64295,Nov 2009
SWE,2009-12,92.5312,Dec 2009
SWE,2010-01,93.53697,Jan 2010
SWE,2010-02,92.7547,Feb 2010
SWE,2010-03,92.30769,Mar 2010
SWE,2010-04,92.19594,Apr 2010
SWE,2010-05,92.86646,May 2010
SWE,2010-06,93.53697,Jun 2010
SWE,2010-07,93.42522,Jul 2010
SWE,2010-08,92.97821,Aug 2010
SWE,2010-09,93.08996,Sep 2010
SWE,2010-10,92.5312,Oct 2010
SWE,2010-11,93.20171,Nov 2010
SWE,2010-12,94.09573,Dec 2010
SWE,2011-01,93.20171,Jan 2011
SWE,2011-02,93.31347,Feb 2011
SWE,2011-03,92.97821,Mar 2011
SWE,2011-04,93.87223,Apr 2011
SWE,2011-05,94.09573,May 2011
SWE,2011-06,94.54275,Jun 2011
SWE,2011-07,95.32501,Jul 2011
SWE,2011-08,96.10728,Aug 2011
SWE,2011-09,96.21903,Sep 2011
SWE,2011-10,96.21903,Oct 2011
SWE,2011-11,96.10728,Nov 2011
SWE,2011-12,96.7778,Dec 2011
SWE,2012-01,96.55429,Jan 2012
SWE,2012-02,96.21903,Feb 2012
SWE,2012-03,96.21903,Mar 2012
SWE,2012-04,96.55429,Apr 2012
SWE,2012-05,96.21903,May 2012
SWE,2012-06,97.22481,Jun 2012
SWE,2012-07,96.33079,Jul 2012
SWE,2012-08,95.77203,Aug 2012
SWE,2012-09,94.76625,Sep 2012
SWE,2012-10,94.98975,Oct 2012
SWE,2012-11,95.66027,Nov 2012
SWE,2012-12,95.99553,Dec 2012
SWE,2013-01,96.21903,Jan 2013
SWE,2013-02,96.10728,Feb 2013
SWE,2013-03,95.32501,Mar 2013
SWE,2013-04,95.10151,Apr 2013
SWE,2013-05,95.66027,May 2013
SWE,2013-06,96.21903,Jun 2013
SWE,2013-07,96.44254,Jul 2013
SWE,2013-08,95.88377,Aug 2013
SWE,2013-09,96.21903,Sep 2013
SWE,2013-10,95.66027,Oct 2013
SWE,2013-11,95.88377,Nov 2013
SWE,2013-12,96.55429,Dec 2013
SWE,2014-01,96.7778,Jan 2014
SWE,2014-02,96.33079,Feb 2014
SWE,2014-03,96.66605,Mar 2014
SWE,2014-04,96.33079,Apr 2014
SWE,2014-05,97.67182,May 2014
SWE,2014-06,97.78357,Jun 2014
SWE,2014-07,97.89532,Jul 2014
SWE,2014-08,98.56584,Aug 2014
SWE,2014-09,97.89532,Sep 2014
SWE,2014-10,98.11883,Oct 2014
SWE,2014-11,97.89532,Nov 2014
SWE,2014-12,98.23058,Dec 2014
SWE,2015-01,99.1246,Jan 2015
SWE,2015-02,99.79512,Feb 2015
SWE,2015-03,100.2421,Mar 2015
SWE,2015-04,99.90688,Apr 2015
SWE,2015-05,100.3539,May 2015
SWE,2015-06,100.0186,Jun 2015
SWE,2015-07,99.45986,Jul 2015
SWE,2015-08,100.2421,Aug 2015
SWE,2015-09,100.4656,Sep 2015
SWE,2015-10,100.0186,Oct 2015
SWE,2015-11,100.1304,Nov 2015
SWE,2015-12,100.2421,Dec 2015
SWE,2016-01,99.57162,Jan 2016
SWE,2016-02,100.1304,Feb 2016
SWE,2016-03,100.8009,Mar 2016
SWE,2016-04,99.79512,Apr 2016
SWE,2016-05,99.57162,May 2016
SWE,2016-06,100.4656,Jun 2016
SWE,2016-07,100.6891,Jul 2016
SWE,2016-08,101.3597,Aug 2016
SWE,2016-09,100.9126,Sep 2016
SWE,2016-10,101.6949,Oct 2016
SWE,2016-11,102.7007,Nov 2016
SWE,2016-12,103.483,Dec 2016
SWE,2017-01,103.7065,Jan 2017
SWE,2017-02,102.8124,Feb 2017
SWE,2017-03,103.483,Mar 2017
SWE,2017-04,103.483,Apr 2017
SWE,2017-05,104.2652,May 2017
SWE,2017-06,104.6005,Jun 2017
SWE,2017-07,105.0475,Jul 2017
SWE,2017-08,103.8182,Aug 2017
SWE,2017-09,103.5947,Sep 2017
SWE,2017-10,103.5947,Oct 2017
SWE,2017-11,103.8182,Nov 2017
SWE,2017-12,104.7122,Dec 2017
SWE,2018-01,104.377,Jan 2018
SWE,2018-02,103.7065,Feb 2018
SWE,2018-03,104.4887,Mar 2018
SWE,2018-04,104.9357,Apr 2018
SWE,2018-05,106.5003,May 2018
SWE,2018-06,106.612,Jun 2018
SWE,2018-07,106.8355,Jul 2018
SWE,2018-08,106.3885,Aug 2018
SWE,2018-09,107.5061,Sep 2018
SWE,2018-10,106.8355,Oct 2018
SWE,2018-11,106.9473,Nov 2018
SWE,2018-12,106.9473,Dec 2018
SWE,2019-01,107.1708,Jan 2019
SWE,2019-02,107.1708,Feb 2019
SWE,2019-03,108.5118,Mar 2019
SWE,2019-04,108.4001,Apr 2019
SWE,2019-05,109.1823,May 2019
SWE,2019-06,110.7469,Jun 2019
SWE,2019-07,110.4116,Jul 2019
SWE,2019-08,109.9646,Aug 2019
SWE,2019-09,110.6351,Sep 2019
SWE,2019-10,110.5234,Oct 2019
SWE,2019-11,110.7469,Nov 2019
SWE,2019-12,111.6409,Dec 2019
SWE,2020-01,111.1939,Jan 2020
SWE,2020-02,112.0879,Feb 2020
SWE,2020-03,112.6467,Mar 2020
SWE,2020-04,114.77,Apr 2020
SWE,2020-05,113.5407,May 2020
SWE,2020-06,112.19970000000001,Jun 2020
SWE,2020-07,111.5292,Jul 2020
SWE,2020-08,110.9704,Aug 2020
SWE,2020-09,110.1881,Sep 2020
SWE,2020-10,110.8586,Oct 2020
SWE,2020-11,110.5234,Nov 2020
SWE,2020-12,110.6351,Dec 2020
SWE,2021-01,109.4058,Jan 2021
SWE,2021-02,110.4116,Feb 2021
SWE,2021-03,110.7469,Mar 2021
SWE,2021-04,111.7527,Apr 2021
SWE,2021-05,111.9762,May 2021
SWE,2021-06,112.0879,Jun 2021
SWE,2021-07,112.9819,Jul 2021
SWE,2021-08,113.2054,Aug 2021
SWE,2021-09,113.6525,Sep 2021
SWE,2021-10,114.323,Oct 2021
SWE,2021-11,114.6582,Nov 2021
SWE,2021-12,115.664,Dec 2021
SWE,2022-01,119.6871,Jan 2022
SWE,2022-02,121.2516,Feb 2022
SWE,2022-03,124.269,Mar 2022
SWE,2022-04,125.2747,Apr 2022
SWE,2022-05,127.398,May 2022
SWE,2022-06,128.9626,Jun 2022
SWE,2022-07,130.1918,Jul 2022
SWE,2022-08,130.5271,Aug 2022
SWE,2022-09,132.6504,Sep 2022
SWE,2022-10,134.9972,Oct 2022
SWE,2022-11,135.556,Nov 2022
SWE,2022-12,136.2265,Dec 2022
GBR,2008-12,98.80824,Dec 2008
GBR,2009-01,99.30827,Jan 2009
GBR,2009-02,99.00825,Feb 2009
GBR,2009-03,99.6083,Mar 2009
GBR,2009-04,98.90824,Apr 2009
GBR,2009-05,98.30819,May 2009
GBR,2009-06,97.30811,Jun 2009
GBR,2009-07,97.2081,Jul 2009
GBR,2009-08,97.00809,Aug 2009
GBR,2009-09,97.90816,Sep 2009
GBR,2009-10,98.4082,Oct 2009
GBR,2009-11,98.20818,Nov 2009
GBR,2009-12,98.80824,Dec 2009
GBR,2010-01,98.90824,Jan 2010
GBR,2010-02,99.10826,Feb 2010
GBR,2010-03,100.0083,Mar 2010
GBR,2010-04,99.40829,Apr 2010
GBR,2010-05,94.00784,May 2010
GBR,2010-06,93.6078,Jun 2010
GBR,2010-07,93.70781,Jul 2010
GBR,2010-08,93.50779,Aug 2010
GBR,2010-09,93.70781,Sep 2010
GBR,2010-10,94.50787,Oct 2010
GBR,2010-11,94.60789,Nov 2010
GBR,2010-12,95.10793,Dec 2010
GBR,2011-01,95.80798,Jan 2011
GBR,2011-02,95.80798,Feb 2011
GBR,2011-03,96.70806,Mar 2011
GBR,2011-04,97.40812,Apr 2011
GBR,2011-05,97.60813,May 2011
GBR,2011-06,98.10818,Jun 2011
GBR,2011-07,98.20818,Jul 2011
GBR,2011-08,97.90816,Aug 2011
GBR,2011-09,98.20818,Sep 2011
GBR,2011-10,98.30819,Oct 2011
GBR,2011-11,98.30819,Nov 2011
GBR,2011-12,98.4082,Dec 2011
GBR,2012-01,102.9086,Jan 2012
GBR,2012-02,103.2086,Feb 2012
GBR,2012-03,103.2086,Mar 2012
GBR,2012-04,103.1086,Apr 2012
GBR,2012-05,102.7086,May 2012
GBR,2012-06,102.7086,Jun 2012
GBR,2012-07,102.4085,Jul 2012
GBR,2012-08,102.5085,Aug 2012
GBR,2012-09,102.7086,Sep 2012
GBR,2012-10,103.0086,Oct 2012
GBR,2012-11,103.2086,Nov 2012
GBR,2012-12,103.3086,Dec 2012
GBR,2013-01,103.9087,Jan 2013
GBR,2013-02,104.7087,Feb 2013
GBR,2013-03,105.3088,Mar 2013
GBR,2013-04,105.4088,Apr 2013
GBR,2013-05,105.3088,May 2013
GBR,2013-06,105.4088,Jun 2013
GBR,2013-07,105.8088,Jul 2013
GBR,2013-08,105.4088,Aug 2013
GBR,2013-09,105.4088,Sep 2013
GBR,2013-10,105.6088,Oct 2013
GBR,2013-11,105.4088,Nov 2013
GBR,2013-12,104.9087,Dec 2013
GBR,2014-01,102.7086,Jan 2014
GBR,2014-02,102.8086,Feb 2014
GBR,2014-03,103.1086,Mar 2014
GBR,2014-04,103.1086,Apr 2014
GBR,2014-05,102.7086,May 2014
GBR,2014-06,102.2085,Jun 2014
GBR,2014-07,101.4084,Jul 2014
GBR,2014-08,101.3084,Aug 2014
GBR,2014-09,101.1084,Sep 2014
GBR,2014-10,100.8084,Oct 2014
GBR,2014-11,100.7084,Nov 2014
GBR,2014-12,100.8084,Dec 2014
GBR,2015-01,101.1084,Jan 2015
GBR,2015-02,100.5084,Feb 2015
GBR,2015-03,100.6084,Mar 2015
GBR,2015-04,100.8084,Apr 2015
GBR,2015-05,100.5084,May 2015
GBR,2015-06,100.2084,Jun 2015
GBR,2015-07,99.50829,Jul 2015
GBR,2015-08,99.30827,Aug 2015
GBR,2015-09,99.6083,Sep 2015
GBR,2015-10,99.6083,Oct 2015
GBR,2015-11,98.90824,Nov 2015
GBR,2015-12,99.30827,Dec 2015
GBR,2016-01,100.5084,Jan 2016
GBR,2016-02,101.2084,Feb 2016
GBR,2016-03,101.6085,Mar 2016
GBR,2016-04,101.9085,Apr 2016
GBR,2016-05,101.2084,May 2016
GBR,2016-06,101.6085,Jun 2016
GBR,2016-07,103.5086,Jul 2016
GBR,2016-08,104.1087,Aug 2016
GBR,2016-09,104.3087,Sep 2016
GBR,2016-10,106.1088,Oct 2016
GBR,2016-11,105.3088,Nov 2016
GBR,2016-12,105.0088,Dec 2016
GBR,2017-01,105.3088,Jan 2017
GBR,2017-02,105.2088,Feb 2017
GBR,2017-03,106.0088,Mar 2017
GBR,2017-04,105.8088,Apr 2017
GBR,2017-05,106.2088,May 2017
GBR,2017-06,107.0089,Jun 2017
GBR,2017-07,107.3089,Jul 2017
GBR,2017-08,108.209,Aug 2017
GBR,2017-09,108.009,Sep 2017
GBR,2017-10,108.009,Oct 2017
GBR,2017-11,108.009,Nov 2017
GBR,2017-12,108.309,Dec 2017
GBR,2018-01,107.709,Jan 2018
GBR,2018-02,107.609,Feb 2018
GBR,2018-03,108.009,Mar 2018
GBR,2018-04,107.909,Apr 2018
GBR,2018-05,108.109,May 2018
GBR,2018-06,108.409,Jun 2018
GBR,2018-07,108.409,Jul 2018
