iso,date,Storm
MEX,Oct 2020,1
MEX,Nov 2020,1
MEX,Feb 2021,1
MEX,May 2021,1
MEX,Jun 2021,1
MEX,Aug 2021,1
MEX,Oct 2021,1
MEX,May 2022,1
MEX,Oct 2022,1
MHL,Nov 1991,1
MHL,Jan 2019,1
MKD,Jan 2005,1
MMR,May 1902,1
MMR,May 1923,1
MMR,May 1926,1
MMR,Apr 1936,1
MMR,May 1963,1
MMR,Oct 1965,1
MMR,May 1967,1
MMR,Oct 1967,1
MMR,May 1968,1
MMR,May 1975,1
MMR,May 1978,1
MMR,May 1982,1
MMR,May 1994,1
MMR,May 2004,1
MMR,Apr 2006,1
MMR,May 2008,1
MMR,Oct 2010,1
MMR,Apr 2015,1
MMR,Apr 2016,1
MMR,Jun 2017,1
MMR,Apr 2023,1
MMR,May 2023,1
MNG,Apr 1990,1
MNG,Apr 1991,1
MNG,Mar 1993,1
MNG,Jan 2000,1
MNG,Dec 2000,1
MNG,Apr 2001,1
MNG,Jan 2002,1
MNG,Dec 2002,1
MNG,May 2008,1
MNG,Nov 2018,1
MNG,May 2019,1
MNG,Jan 2020,1
MNG,Mar 2021,1
MNP,Dec 2002,1
MNP,Jun 2004,1
MNP,Aug 2015,1
MNP,Oct 2018,1
MOZ,Apr 1956,1
MOZ,Oct 1977,1
MOZ,Dec 1978,1
MOZ,Jan 1984,1
MOZ,Mar 1985,1
MOZ,Mar 1988,1
MOZ,Mar 1994,1
MOZ,Feb 1996,1
MOZ,Jan 1997,1
MOZ,Feb 2000,1
MOZ,Apr 2000,1
MOZ,Nov 2000,1
MOZ,Oct 2002,1
MOZ,Mar 2003,1
MOZ,Feb 2007,1
MOZ,Mar 2008,1
MOZ,Mar 2009,1
MOZ,Jan 2011,1
MOZ,Jan 2012,1
MOZ,Mar 2012,1
MOZ,Oct 2016,1
MOZ,Feb 2017,1
MOZ,Mar 2019,1
MOZ,Apr 2019,1
MOZ,Jan 2021,1
MOZ,Jan 2022,1
MOZ,Feb 2022,1
MOZ,Mar 2022,1
MOZ,Feb 2023,1
MRT,Jun 1991,1
MRT,Oct 1999,1
MRT,Sep 2017,1
MSR,Sep 1928,1
MSR,Sep 1989,1
MSR,Aug 1990,1
MSR,Sep 1995,1
MTQ,Jul 1960,1
MTQ,Sep 1963,1
MTQ,Sep 1967,1
MTQ,Aug 1970,1
MTQ,Aug 1979,1
MTQ,Aug 1980,1
MTQ,Sep 1989,1
MTQ,Oct 1990,1
MTQ,Aug 1993,1
MTQ,Sep 1995,1
MTQ,Sep 1996,1
MTQ,Nov 1999,1
MTQ,Aug 2007,1
MTQ,Aug 2011,1
MTQ,Sep 2017,1
MUS,Feb 1960,1
MUS,Dec 1967,1
MUS,Feb 1972,1
MUS,Feb 1975,1
MUS,Feb 1979,1
MUS,Dec 1979,1
MUS,Jan 1982,1
MUS,Feb 1982,1
MUS,Dec 1983,1
MUS,Jan 1989,1
MUS,Jan 1991,1
MUS,Feb 1994,1
MUS,Dec 1996,1
MUS,Mar 1999,1
MUS,Jan 2002,1
MUS,Feb 2007,1
MUS,Jan 2018,1
MUS,Feb 2022,1
MUS,Feb 2023,1
MWI,Dec 2005,1
MWI,Jan 2012,1
MWI,Jan 2015,1
MWI,Jul 2021,1
MWI,Jan 2022,1
MWI,Mar 2022,1
MWI,Mar 2023,1
MYS,Jan 1968,1
MYS,Dec 1996,1
MYS,Aug 1997,1
MYS,Sep 2000,1
MYS,Mar 2002,1
MYS,Jul 2004,1
MYS,Nov 2004,1
MYS,Dec 2017,1
NCL,Mar 1939,1
NCL,Mar 1948,1
NCL,Feb 1951,1
NCL,Mar 1955,1
NCL,Jan 1959,1
NCL,Jan 1968,1
NCL,Feb 1969,1
NCL,Jun 1972,1
NCL,Mar 1975,1
NCL,Jan 1976,1
NCL,Feb 1981,1
NCL,Mar 1981,1
NCL,Dec 1981,1
NCL,Feb 1999,1
NCL,Mar 2003,1
NCL,Mar 2021,1
NER,Aug 2002,1
NGA,Mar 1978,1
NGA,Apr 1999,1
NGA,Oct 2000,1
NGA,Jul 2011,1
NGA,Feb 2012,1
NGA,Aug 2016,1
NGA,Apr 2022,1
NIC,Sep 1971,1
NIC,May 1982,1
NIC,Oct 1988,1
NIC,Aug 1993,1
NIC,Oct 1995,1
NIC,Jul 1996,1
NIC,Nov 1996,1
NIC,Oct 1998,1
NIC,Sep 2000,1
NIC,Oct 2000,1
NIC,Nov 2001,1
NIC,Sep 2002,1
NIC,Jun 2004,1
NIC,Oct 2005,1
NIC,Sep 2007,1
NIC,May 2008,1
NIC,Nov 2009,1
NIC,Jun 2010,1
NIC,Sep 2010,1
NIC,Nov 2016,1
NIC,Oct 2017,1
NIC,Nov 2020,1
NIC,Jul 2022,1
NIC,Oct 2022,1
NIU,Feb 1959,1
NIU,Jan 1960,1
NIU,Feb 1968,1
NIU,Feb 1990,1
NIU,Jan 2004,1
NLD,Nov 1972,1
NLD,Jan 1976,1
NLD,Nov 1984,1
NLD,Aug 1985,1
NLD,Oct 1986,1
NLD,Jan 1990,1
NLD,Feb 1990,1
NLD,Jan 1994,1
NLD,Jan 1995,1
NLD,Jun 1997,1
NLD,Jan 1998,1
NLD,Oct 2002,1
NLD,Jan 2005,1
NLD,Jan 2007,1
NLD,Feb 2008,1
NLD,Feb 2010,1
NLD,Oct 2013,1
NLD,Dec 2013,1
NLD,Jun 2016,1
NLD,Jan 2018,1
NLD,Oct 2021,1
NLD,Feb 2022,1
NOR,Jan 1990,1
NOR,Feb 1990,1
NOR,Jan 1992,1
NOR,Jan 1993,1
NOR,Jan 2005,1
NOR,Aug 2008,1
NOR,Nov 2011,1
NOR,Jan 2022,1
NPL,Mar 1986,1
NPL,Mar 1988,1
NPL,Mar 1991,1
NPL,May 1996,1
NPL,Oct 2014,1
NPL,Mar 2019,1
NPL,Jun 2022,1
NZL,Apr 1968,1
NZL,Mar 1988,1
NZL,Jul 1992,1
NZL,Aug 1992,1
NZL,Dec 1996,1
NZL,Jan 1997,1
NZL,Oct 2000,1
NZL,Oct 2003,1
NZL,Mar 2005,1
NZL,Mar 2007,1
NZL,Dec 2012,1
NZL,Sep 2013,1
NZL,Jul 2017,1
NZL,Jun 2021,1
NZL,Aug 2022,1
NZL,Feb 2023,1
NZL,Apr 2023,1
OMN,May 1977,1
OMN,Jun 1977,1
OMN,May 1981,1
OMN,May 2002,1
OMN,Apr 2003,1
OMN,Jun 2007,1
OMN,Jun 2010,1
OMN,Nov 2011,1
OMN,Jan 2015,1
OMN,May 2018,1
OMN,Oct 2018,1
OMN,Jul 2021,1
OMN,Oct 2021,1
PAK,Sep 1926,1
PAK,Mar 1939,1
PAK,Jul 1944,1
PAK,Jun 1964,1
PAK,Dec 1965,1
PAK,Jun 1980,1
PAK,Mar 1981,1
PAK,May 1986,1
PAK,Jul 1988,1
PAK,Nov 1993,1
PAK,May 1994,1
PAK,Jul 1994,1
PAK,Jun 1997,1
PAK,Oct 1997,1
PAK,Jun 1998,1
PAK,May 1999,1
PAK,Aug 1999,1
PAK,Mar 2001,1
PAK,May 2002,1
PAK,Feb 2003,1
PAK,Jan 2005,1
PAK,Jun 2007,1
PAK,Jun 2010,1
PAK,Aug 2014,1
PAK,Jun 2016,1
PAK,Apr 2017,1
PAK,Jun 2017,1
PAK,Apr 2019,1
PAK,Jan 2020,1
PAK,May 2021,1
PAK,Jul 2021,1
PAK,Jan 2022,1
PAK,Jun 2023,1
PAN,Sep 1964,1
PAN,Oct 1988,1
PAN,Jul 1992,1
PAN,Oct 1998,1
PAN,Nov 2016,1
PAN,Oct 2017,1
PAN,Nov 2020,1
PER,Feb 1962,1
PER,Dec 1997,1
PER,Jul 2002,1
PER,Jan 2011,1
PER,Mar 2023,1
PHL,Sep 1905,1
PHL,Oct 1912,1
PHL,Aug 1931,1
PHL,Apr 1932,1
PHL,Oct 1934,1
PHL,Nov 1934,1
PHL,Oct 1936,1
PHL,Nov 1937,1
PHL,Dec 1938,1
PHL,Dec 1940,1
PHL,Nov 1946,1
PHL,Oct 1949,1
PHL,Apr 1951,1
PHL,Nov 1951,1
PHL,Dec 1951,1
PHL,Jun 1952,1
PHL,Oct 1952,1
PHL,Jan 1955,1
PHL,Nov 1955,1
PHL,Jul 1956,1
PHL,Dec 1956,1
PHL,Jul 1957,1
PHL,Dec 1959,1
PHL,Apr 1960,1
PHL,May 1960,1
PHL,Jun 1960,1
PHL,Aug 1960,1
PHL,Oct 1960,1
PHL,Jul 1962,1
PHL,Aug 1962,1
PHL,Aug 1963,1
PHL,Jun 1964,1
PHL,Nov 1964,1
PHL,Jul 1965,1
PHL,Dec 1966,1
PHL,Nov 1967,1
PHL,Aug 1968,1
PHL,Nov 1968,1
PHL,Jul 1969,1
PHL,Aug 1970,1
PHL,Sep 1970,1
PHL,Oct 1970,1
PHL,Nov 1970,1
PHL,Apr 1971,1
PHL,May 1971,1
PHL,Oct 1971,1
PHL,Jan 1972,1
PHL,Jun 1972,1
PHL,Dec 1972,1
PHL,Oct 1973,1
PHL,Nov 1973,1
PHL,Jun 1974,1
PHL,Jul 1974,1
PHL,Oct 1974,1
PHL,Nov 1974,1
PHL,Jan 1975,1
PHL,May 1976,1
PHL,Jun 1976,1
PHL,Dec 1976,1
PHL,Jul 1977,1
PHL,Aug 1977,1
PHL,Sep 1977,1
PHL,Nov 1977,1
PHL,Apr 1978,1
PHL,Aug 1978,1
PHL,Sep 1978,1
PHL,Oct 1978,1
PHL,Dec 1978,1
PHL,Apr 1979,1
PHL,Aug 1979,1
PHL,Sep 1979,1
PHL,Nov 1979,1
PHL,Mar 1980,1
PHL,May 1980,1
PHL,Jul 1980,1
PHL,Nov 1980,1
PHL,Jun 1981,1
PHL,Jul 1981,1
PHL,Aug 1981,1
PHL,Sep 1981,1
PHL,Nov 1981,1
PHL,Dec 1981,1
PHL,Mar 1982,1
PHL,Jul 1982,1
PHL,Aug 1982,1
PHL,Sep 1982,1
PHL,Oct 1982,1
PHL,Dec 1982,1
PHL,Jul 1983,1
PHL,Sep 1983,1
PHL,Nov 1983,1
PHL,Aug 1984,1
PHL,Sep 1984,1
PHL,Oct 1984,1
PHL,Nov 1984,1
PHL,Jun 1985,1
PHL,Sep 1985,1
PHL,Oct 1985,1
PHL,Jul 1986,1
PHL,Sep 1986,1
PHL,Oct 1986,1
PHL,Dec 1986,1
PHL,Aug 1987,1
PHL,Oct 1987,1
PHL,Nov 1987,1
PHL,Dec 1987,1
PHL,May 1988,1
PHL,Jul 1988,1
PHL,Oct 1988,1
PHL,Nov 1988,1
PHL,May 1989,1
PHL,Jul 1989,1
PHL,Sep 1989,1
PHL,Oct 1989,1
PHL,Nov 1989,1
PHL,Jun 1990,1
PHL,Aug 1990,1
PHL,Sep 1990,1
PHL,Nov 1990,1
PHL,Jul 1991,1
PHL,Oct 1991,1
PHL,Nov 1991,1
PHL,Jul 1992,1
PHL,Aug 1992,1
PHL,Feb 1993,1
PHL,Jun 1993,1
PHL,Oct 1993,1
PHL,Nov 1993,1
PHL,Dec 1993,1
PHL,Jan 1994,1
PHL,Apr 1994,1
PHL,Jun 1994,1
PHL,Jul 1994,1
PHL,Aug 1994,1
PHL,Sep 1994,1
PHL,Oct 1994,1
PHL,Dec 1994,1
PHL,Jul 1995,1
PHL,Aug 1995,1
PHL,Sep 1995,1
PHL,Oct 1995,1
PHL,Nov 1995,1
PHL,Dec 1995,1
PHL,Jul 1996,1
PHL,Nov 1996,1
PHL,May 1997,1
PHL,Aug 1997,1
PHL,Oct 1997,1
PHL,Sep 1998,1
PHL,Oct 1998,1
PHL,Dec 1998,1
PHL,Jun 1999,1
PHL,Jul 1999,1
PHL,Aug 1999,1
PHL,Sep 1999,1
PHL,Oct 1999,1
PHL,Nov 1999,1
PHL,May 2000,1
PHL,Jul 2000,1
PHL,Oct 2000,1
PHL,Nov 2000,1
PHL,Feb 2001,1
PHL,Jul 2001,1
PHL,Aug 2001,1
PHL,Sep 2001,1
PHL,Nov 2001,1
PHL,Dec 2001,1
PHL,Mar 2002,1
PHL,Jun 2002,1
PHL,Jul 2002,1
PHL,Aug 2002,1
PHL,May 2003,1
PHL,Jun 2003,1
PHL,Jul 2003,1
PHL,Aug 2003,1
PHL,May 2004,1
PHL,Jun 2004,1
PHL,Aug 2004,1
PHL,Nov 2004,1
PHL,Mar 2005,1
PHL,Sep 2005,1
PHL,May 2006,1
PHL,Jun 2006,1
PHL,Jul 2006,1
PHL,Aug 2006,1
PHL,Sep 2006,1
PHL,Oct 2006,1
PHL,Nov 2006,1
PHL,Dec 2006,1
PHL,Aug 2007,1
PHL,Sep 2007,1
PHL,Nov 2007,1
PHL,Apr 2008,1
PHL,May 2008,1
PHL,Jun 2008,1
PHL,Jul 2008,1
PHL,Aug 2008,1
PHL,Sep 2008,1
PHL,Nov 2008,1
PHL,Apr 2009,1
PHL,May 2009,1
PHL,Jul 2009,1
PHL,Aug 2009,1
PHL,Sep 2009,1
PHL,Oct 2009,1
PHL,Nov 2009,1
PHL,Jul 2010,1
PHL,Aug 2010,1
PHL,Oct 2010,1
PHL,May 2011,1
PHL,Jun 2011,1
PHL,Jul 2011,1
PHL,Aug 2011,1
PHL,Sep 2011,1
PHL,Oct 2011,1
PHL,Dec 2011,1
PHL,Jul 2012,1
PHL,Aug 2012,1
PHL,Sep 2012,1
PHL,Oct 2012,1
PHL,Dec 2012,1
PHL,Jan 2013,1
PHL,Feb 2013,1
PHL,Jun 2013,1
PHL,Aug 2013,1
PHL,Sep 2013,1
PHL,Oct 2013,1
PHL,Nov 2013,1
PHL,Jan 2014,1
PHL,Jul 2014,1
PHL,Sep 2014,1
PHL,Nov 2014,1
PHL,Dec 2014,1
PHL,Jan 2015,1
PHL,Apr 2015,1
PHL,May 2015,1
PHL,Jul 2015,1
PHL,Aug 2015,1
PHL,Oct 2015,1
PHL,Dec 2015,1
PHL,Jul 2016,1
PHL,Sep 2016,1
PHL,Oct 2016,1
PHL,Nov 2016,1
PHL,Dec 2016,1
PHL,Apr 2017,1
PHL,Jul 2017,1
PHL,Aug 2017,1
PHL,Sep 2017,1
PHL,Oct 2017,1
PHL,Nov 2017,1
PHL,Dec 2017,1
PHL,Jan 2018,1
PHL,Feb 2018,1
PHL,Jul 2018,1
PHL,Sep 2018,1
PHL,Oct 2018,1
PHL,Dec 2018,1
PHL,Jan 2019,1
PHL,Jul 2019,1
PHL,Aug 2019,1
PHL,Nov 2019,1
PHL,Dec 2019,1
PHL,May 2020,1
PHL,Oct 2020,1
PHL,Nov 2020,1
PHL,Dec 2020,1
PHL,Jan 2021,1
PHL,Feb 2021,1
PHL,Apr 2021,1
PHL,Jun 2021,1
PHL,Sep 2021,1
PHL,Oct 2021,1
PHL,Dec 2021,1
PHL,Apr 2022,1
PHL,Aug 2022,1
PHL,Sep 2022,1
PHL,Oct 2022,1
PHL,May 2023,1
PHL,Jul 2023,1
PLW,Dec 2012,1
PLW,Nov 2013,1
PLW,Apr 2021,1
PNG,May 1972,1
PNG,May 1993,1
PNG,Mar 1997,1
PNG,Nov 2007,1
PNG,Feb 2011,1
PNG,Apr 2014,1
PNG,Mar 2015,1
POL,Jul 1928,1
POL,Jan 1983,1
POL,Jan 1990,1
POL,Jan 1994,1
POL,Dec 1999,1
POL,Jan 2002,1
POL,Oct 2002,1
POL,Jan 2005,1
POL,Feb 2005,1
POL,Jan 2007,1
POL,Aug 2007,1
POL,Mar 2008,1
POL,Jul 2009,1
POL,Jul 2012,1
POL,Dec 2013,1
POL,Jul 2015,1
POL,Aug 2017,1
POL,Aug 2019,1
POL,Feb 2020,1
POL,Jun 2021,1
POL,Oct 2021,1
POL,Jan 2022,1
POL,Feb 2022,1
PRI,Sep 1928,1
PRI,Sep 1932,1
PRI,Sep 1960,1
PRI,Sep 1975,1
PRI,Aug 1979,1
PRI,Aug 1989,1
PRI,Sep 1989,1
PRI,Sep 1995,1
PRI,Sep 1996,1
PRI,Sep 1998,1
PRI,Nov 1999,1
PRI,Dec 2003,1
PRI,Aug 2004,1
PRI,Sep 2004,1
PRI,Dec 2007,1
PRI,Aug 2011,1
PRI,Aug 2012,1
PRI,Sep 2017,1
PRI,Jul 2018,1
PRI,Aug 2020,1
PRI,Sep 2022,1
PRK,Aug 1993,1
PRK,Aug 1997,1
PRK,Aug 2000,1
PRK,Aug 2002,1
PRK,Sep 2007,1
PRK,Sep 2010,1
PRK,Aug 2011,1
PRK,Aug 2012,1
PRK,Aug 2018,1
PRK,Sep 2019,1
PRT,Feb 1941,1
PRT,Jan 1973,1
PRT,Feb 1989,1
PRT,Oct 1997,1
PRT,Dec 2000,1
PRT,Feb 2010,1
PRT,Jan 2013,1
PRT,Dec 2013,1
PRT,Jan 2014,1
PRT,Feb 2014,1
PRT,Oct 2018,1
PRT,Dec 2019,1
PRY,Sep 1997,1
PRY,Jul 2002,1
PRY,Aug 2008,1
PRY,Sep 2009,1
PRY,Aug 2011,1
PRY,Sep 2012,1
PRY,Sep 2013,1
PRY,Apr 2015,1
PSE,Dec 2013,1
PSE,Jan 2015,1
PSE,Feb 2015,1
PYF,Jan 1958,1
PYF,Feb 1983,1
PYF,Apr 1983,1
PYF,Feb 2010,1
REU,Jan 1948,1
REU,Jan 1980,1
REU,Apr 1984,1
REU,Feb 1987,1
REU,Jan 1989,1
REU,Jan 1993,1
REU,Jan 2000,1
REU,Jan 2002,1
REU,Feb 2007,1
REU,Jan 2014,1
REU,Jan 2018,1
REU,Feb 2022,1
REU,Feb 2023,1
ROU,May 1928,1
ROU,May 1993,1
ROU,May 1994,1
ROU,Jun 1997,1
ROU,Jan 2000,1
ROU,Jun 2004,1
ROU,Jul 2004,1
ROU,Jan 2005,1
ROU,Feb 2008,1
ROU,Sep 2017,1
ROU,Jul 2023,1
RUS,Mar 1994,1
RUS,Jul 1994,1
RUS,Mar 1995,1
RUS,Jun 1995,1
RUS,Nov 1995,1
RUS,Jun 1998,1
RUS,Sep 1999,1
RUS,Sep 2000,1
RUS,Mar 2001,1
RUS,May 2001,1
RUS,Jan 2002,1
RUS,Oct 2002,1
RUS,Aug 2003,1
RUS,Jun 2004,1
RUS,Jul 2004,1
RUS,Sep 2004,1
RUS,Jan 2005,1
RUS,Feb 2005,1
RUS,Jan 2007,1
RUS,Jul 2011,1
RUS,May 2017,1
RUS,Jun 2022,1
RUS,Jul 2023,1
RUS,Aug 2023,1
RWA,Apr 2017,1
RWA,Sep 2017,1
SAU,Feb 1982,1
SAU,Nov 2016,1
SCG,Jan 2005,1
SDN,Sep 2002,1
SDN,Aug 2011,1
SDN,Jun 2021,1
SEN,Aug 1999,1
SEN,May 2004,1
SHN,May 2001,1
SLB,Nov 1966,1
SLB,Nov 1967,1
SLB,Dec 1968,1
SLB,Feb 1979,1
SLB,Apr 1982,1
SLB,Mar 1985,1
SLB,May 1986,1
SLB,Jan 1993,1
SLB,Dec 2002,1
SLB,Jan 2003,1
SLB,Jun 2003,1
SLB,Mar 2010,1
SLB,Feb 2011,1
SLB,Mar 2015,1
SLB,Jul 2015,1
SLB,Dec 2018,1
SLB,Apr 2020,1
SLB,Oct 2023,1
SLE,Jun 1975,1
SLE,Jul 1984,1
SLE,Jun 1999,1
SLE,May 2023,1
SLV,Jun 1934,1
SLV,Sep 1969,1
SLV,Jul 1996,1
SLV,Jun 1997,1
SLV,Oct 1998,1
SLV,Oct 2000,1
SLV,Sep 2002,1
SLV,May 2005,1
SLV,Oct 2005,1
SLV,Sep 2007,1
SLV,Nov 2009,1
SLV,May 2010,1
SLV,Jun 2010,1
SLV,Sep 2010,1
SLV,May 2015,1
SLV,Oct 2017,1
SLV,May 2020,1
SLV,Nov 2020,1
SLV,Jul 2022,1
SLV,Oct 2022,1
SOM,Nov 1994,1
SOM,Nov 2013,1
SOM,Nov 2015,1
SOM,May 2018,1
SOM,Dec 2019,1
SOM,Nov 2020,1
SPI,Jan 1957,1
SPI,Jan 1999,1
SPI,Nov 2005,1
SRB,Jul 2023,1
SUN,Jul 1923,1
SUN,Aug 1981,1
SUN,Jun 1983,1
SUN,Jun 1984,1
SUN,Aug 1991,1
SVK,Nov 2004,1
SVK,Aug 2017,1
SVK,Aug 2019,1
SVK,Jul 2023,1
SVN,Jan 2007,1
SVN,Sep 2007,1
SVN,Feb 2020,1
SVN,Jul 2023,1
SWE,Jan 1976,1
SWE,Jan 1990,1
SWE,Feb 1990,1
SWE,Dec 1999,1
SWE,Oct 2002,1
SWE,Jan 2005,1
SWE,Dec 2013,1
SWE,Feb 2020,1
SWZ,Jan 1984,1
SWZ,Jan 2005,1
SWZ,Aug 2006,1
SWZ,Jan 2021,1
SWZ,Nov 2022,1
SXM,Sep 2017,1
SYC,Sep 2002,1
SYC,Feb 2013,1
SYR,Feb 2001,1
SYR,Feb 2004,1
SYR,Jan 2015,1
SYR,Sep 2015,1
SYR,Jan 2022,1
TCA,Jul 1990,1
TCA,Sep 2004,1
TCA,Aug 2008,1
TCA,Sep 2008,1
TCA,Sep 2017,1
TCD,May 1977,1
TCD,Jun 1988,1
TCD,May 2007,1
TGO,Mar 1966,1
THA,Oct 1962,1
THA,May 1978,1
THA,Jul 1981,1
THA,Dec 1981,1
THA,Nov 1989,1
THA,Oct 1990,1
THA,Aug 1991,1
THA,May 1992,1
THA,Oct 1992,1
THA,Nov 1992,1
THA,Jul 1993,1
THA,Sep 1993,1
THA,May 1994,1
THA,Jul 1994,1
THA,Aug 1994,1
THA,Aug 1995,1
THA,Jul 1996,1
THA,Aug 1997,1
THA,Oct 1997,1
THA,Aug 2000,1
THA,Jun 2001,1
THA,Jan 2002,1
THA,Apr 2002,1
THA,Apr 2003,1
THA,May 2004,1
THA,Jun 2004,1
THA,May 2005,1
THA,Sep 2005,1
THA,May 2008,1
THA,Aug 2008,1
THA,Aug 2011,1
THA,Mar 2014,1
THA,Sep 2015,1
THA,Jul 2017,1
THA,Sep 2017,1
THA,Jan 2019,1
THA,Apr 2020,1
THA,Aug 2020,1
THA,Sep 2020,1
THA,Oct 2020,1
THA,Mar 2021,1
THA,May 2022,1
THA,Sep 2022,1
THA,Apr 2023,1
TJK,Jan 1999,1
TJK,Jun 2001,1
TKL,Jan 1914,1
TKL,Dec 1925,1
TKL,Jan 1966,1
TKL,Feb 1987,1
TKL,Feb 1990,1
TKL,Feb 2005,1
TLS,Jan 2006,1
TLS,Apr 2021,1
TON,Mar 1961,1
TON,Apr 1973,1
TON,Dec 1977,1
TON,Mar 1982,1
TON,May 1982,1
TON,Feb 1990,1
TON,Mar 1997,1
TON,Jan 1998,1
TON,Dec 1998,1
TON,Dec 2001,1
TON,Jan 2004,1
TON,Jan 2011,1
TON,Jan 2014,1
TON,Jan 2016,1
TON,Feb 2016,1
TON,Apr 2016,1
TON,Feb 2018,1
TON,Apr 2020,1
TTO,Jun 1933,1
TTO,Sep 1963,1
TTO,Aug 1974,1
TTO,Jul 1990,1
TTO,Sep 2004,1
TTO,Jul 2005,1
TUR,May 1964,1
TUR,Feb 1972,1
TUR,Dec 1991,1
TUR,Oct 1994,1
TUR,Dec 2002,1
TUR,Jan 2004,1
TUR,Jun 2004,1
TUR,Nov 2004,1
TUR,Jan 2005,1
TUR,Jul 2017,1
TUR,Jan 2020,1
TUR,Apr 2023,1
TUV,Oct 1972,1
TUV,Dec 1984,1
TUV,Feb 1987,1
TUV,Feb 1990,1
TUV,Jan 1993,1
TUV,Mar 2015,1
TUV,Jan 2020,1
TWN,Aug 1911,1
TWN,Aug 1924,1
TWN,Sep 1951,1
TWN,Nov 1953,1
TWN,Jul 1958,1
TWN,Aug 1959,1
TWN,Aug 1960,1
TWN,Sep 1961,1
TWN,Aug 1962,1
TWN,Jun 1965,1
TWN,Aug 1965,1
TWN,May 1966,1
TWN,Oct 1967,1
TWN,Sep 1969,1
TWN,Oct 1969,1
TWN,Jul 1977,1
TWN,Jul 1981,1
TWN,Sep 1983,1
TWN,Aug 1986,1
TWN,Sep 1986,1
TWN,Oct 1987,1
TWN,Sep 1989,1
TWN,Jun 1990,1
TWN,Sep 1990,1
TWN,Aug 1991,1
TWN,Aug 1992,1
TWN,Jul 1994,1
TWN,Aug 1994,1
TWN,Sep 1994,1
TWN,Jul 1996,1
TWN,Aug 1997,1
TWN,Oct 1998,1
TWN,Aug 2000,1
TWN,Nov 2000,1
TWN,Jun 2001,1
TWN,Jul 2001,1
TWN,Sep 2001,1
TWN,Jul 2002,1
TWN,Sep 2002,1
TWN,Sep 2003,1
TWN,Jun 2004,1
TWN,Aug 2004,1
TWN,Sep 2004,1
TWN,Oct 2004,1
TWN,Dec 2004,1
TWN,Jul 2005,1
TWN,Sep 2005,1
TWN,Oct 2005,1
TWN,Jul 2006,1
TWN,Aug 2007,1
TWN,Oct 2007,1
TWN,Jul 2008,1
TWN,Sep 2008,1
TWN,Aug 2009,1
TWN,Sep 2010,1
TWN,Oct 2010,1
TWN,Aug 2012,1
TWN,Jul 2013,1
TWN,Aug 2013,1
TWN,Sep 2013,1
TWN,Jul 2014,1
TWN,Sep 2014,1
TWN,Jul 2015,1
TWN,Aug 2015,1
TWN,Sep 2015,1
TWN,Jul 2016,1
TWN,Sep 2016,1
TWN,Jul 2017,1
TWN,Aug 2018,1
TWN,Aug 2019,1
TWN,Aug 2020,1
TWN,Jan 2021,1
TWN,Jun 2021,1
TWN,Oct 2022,1
TWN,May 2023,1
TWN,Jul 2023,1
TZA,Apr 1994,1
TZA,Dec 2008,1
TZA,Jan 2009,1
TZA,Mar 2015,1
TZA,Apr 2019,1
TZA,Apr 2021,1
UGA,Sep 2000,1
UGA,Nov 2000,1
UGA,Jan 2002,1
UGA,Jun 2011,1
UGA,Aug 2020,1
UKR,Nov 1992,1
UKR,Jun 1997,1
UKR,Jul 2000,1
UKR,Nov 2000,1
UKR,Jan 2007,1
UKR,Jul 2007,1
UKR,Jun 2018,1
UKR,Jun 2021,1
URY,Sep 1993,1
URY,Dec 1997,1
URY,Jun 1999,1
URY,Dec 2000,1
URY,Mar 2002,1
URY,Aug 2005,1
URY,Jun 2020,1
USA,Sep 1900,1
USA,Mar 1913,1
USA,Aug 1915,1
USA,Sep 1919,1
USA,Apr 1920,1
USA,Mar 1925,1
USA,Sep 1926,1
USA,Sep 1927,1
USA,Sep 1928,1
USA,Mar 1932,1
USA,Sep 1935,1
USA,Apr 1936,1
USA,Sep 1938,1
USA,Sep 1944,1
USA,Feb 1945,1
USA,Apr 1945,1
USA,Nov 1945,1
USA,Jan 1946,1
USA,Apr 1947,1
USA,Jun 1947,1
USA,Sep 1947,1
USA,Dec 1947,1
USA,Mar 1948,1
USA,Jan 1949,1
USA,Mar 1949,1
USA,Jan 1950,1
USA,Feb 1950,1
USA,Nov 1950,1
USA,Feb 1952,1
USA,Mar 1952,1
USA,Jan 1953,1
USA,Apr 1953,1
USA,May 1953,1
USA,Jun 1953,1
USA,Dec 1953,1
USA,Aug 1954,1
USA,Sep 1954,1
USA,Oct 1954,1
USA,Feb 1955,1
USA,May 1955,1
USA,Aug 1955,1
USA,Mar 1956,1
USA,Apr 1956,1
USA,Dec 1956,1
USA,Mar 1957,1
USA,May 1957,1
USA,Jun 1957,1
USA,Mar 1958,1
USA,Jun 1958,1
USA,Nov 1958,1
USA,Jan 1959,1
USA,Sep 1960,1
USA,Feb 1961,1
USA,Sep 1961,1
USA,Mar 1962,1
USA,Oct 1962,1
USA,Dec 1962,1
USA,Jan 1963,1
USA,Jan 1964,1
USA,Sep 1964,1
USA,Oct 1964,1
USA,Apr 1965,1
USA,Sep 1965,1
USA,Jan 1966,1
USA,Mar 1966,1
USA,Jun 1966,1
USA,Nov 1966,1
USA,Jan 1967,1
USA,Feb 1967,1
USA,Apr 1967,1
USA,Sep 1967,1
USA,Dec 1967,1
USA,Jan 1968,1
