location,time,ppi_tot_int,date
USA,2017-02,100.4202,Feb 2017
USA,2017-03,100.9454,Mar 2017
USA,2017-04,101.3655,Apr 2017
USA,2017-05,101.4706,May 2017
USA,2017-06,101.6807,Jun 2017
USA,2017-07,101.4706,Jul 2017
USA,2017-08,101.7332,Aug 2017
USA,2017-09,101.8908,Sep 2017
USA,2017-10,102.2584,Oct 2017
USA,2017-11,102.5735,Nov 2017
USA,2017-12,102.6786,Dec 2017
USA,2018-01,103.2038,Jan 2018
USA,2018-02,103.8866,Feb 2018
USA,2018-03,104.5693,Mar 2018
USA,2018-04,104.937,Apr 2018
USA,2018-05,105.7773,May 2018
USA,2018-06,106.0924,Jun 2018
USA,2018-07,106.1975,Jul 2018
USA,2018-08,106.4601,Aug 2018
USA,2018-09,106.6702,Sep 2018
USA,2018-10,106.7752,Oct 2018
USA,2018-11,106.4076,Nov 2018
USA,2018-12,105.8824,Dec 2018
USA,2019-01,105.9874,Jan 2019
USA,2019-02,105.8824,Feb 2019
USA,2019-03,105.8824,Mar 2019
USA,2019-04,105.9349,Apr 2019
USA,2019-05,105.7248,May 2019
USA,2019-06,105.4097,Jun 2019
USA,2019-07,105.1471,Jul 2019
USA,2019-08,104.8319,Aug 2019
USA,2019-09,104.6218,Sep 2019
USA,2019-10,104.8845,Oct 2019
USA,2019-11,104.7794,Nov 2019
USA,2019-12,104.5168,Dec 2019
USA,2020-01,104.6218,Jan 2020
USA,2020-02,104.4643,Feb 2020
USA,2020-03,104.4118,Mar 2020
USA,2020-04,103.0987,Apr 2020
USA,2020-05,103.3613,May 2020
USA,2020-06,103.0987,Jun 2020
USA,2020-07,103.5714,Jul 2020
USA,2020-08,104.1492,Aug 2020
USA,2020-09,104.8845,Sep 2020
USA,2020-10,105.3046,Oct 2020
USA,2020-11,105.7248,Nov 2020
USA,2020-12,106.8802,Dec 2020
USA,2021-01,108.8235,Jan 2021
USA,2021-02,111.0294,Feb 2021
USA,2021-03,114.0231,Mar 2021
USA,2021-04,117.437,Apr 2021
USA,2021-05,120.7458,May 2021
USA,2021-06,123.1092,Jun 2021
USA,2021-07,124.4034,Jul 2021
USA,2021-08,125.8624,Aug 2021
USA,2021-09,126.9097,Sep 2021
USA,2021-10,128.6166,Oct 2021
USA,2021-11,130.1513,Nov 2021
USA,2021-12,130.8073,Dec 2021
USA,2022-01,133.0105,Jan 2022
USA,2022-02,133.8319,Feb 2022
USA,2022-03,135.3876,Mar 2022
USA,2022-04,137.3708,Apr 2022
USA,2022-05,139.8256,May 2022
USA,2022-06,139.9506,Jun 2022
USA,2022-07,139.3151,Jul 2022
USA,2022-08,138.4617,Aug 2022
USA,2022-09,137.2894,Sep 2022
USA,2022-10,136.2637,Oct 2022
USA,2022-11,136.1035,Nov 2022
USA,2022-12,135.2826,Dec 2022
EST,2002-01,70.07462,Jan 2002
EST,2002-02,70.96257,Feb 2002
EST,2002-03,70.66659,Mar 2002
EST,2002-04,70.3706,Apr 2002
EST,2002-05,70.4446,May 2002
EST,2002-06,70.4446,Jun 2002
EST,2002-07,70.07462,Jul 2002
EST,2002-08,70.4446,Aug 2002
EST,2002-09,71.03657,Sep 2002
EST,2002-10,71.55454,Oct 2002
EST,2002-11,71.03657,Nov 2002
EST,2002-12,71.77653,Dec 2002
EST,2003-01,71.70254,Jan 2003
EST,2003-02,71.92452,Feb 2003
EST,2003-03,71.92452,Mar 2003
EST,2003-04,72.07252,Apr 2003
EST,2003-05,71.48055,May 2003
EST,2003-06,71.40655,Jun 2003
EST,2003-07,71.33255,Jul 2003
EST,2003-08,71.25855,Aug 2003
EST,2003-09,70.88857,Sep 2003
EST,2003-10,71.11057,Oct 2003
EST,2003-11,71.25855,Nov 2003
EST,2003-12,71.11057,Dec 2003
EST,2004-01,71.33255,Jan 2004
EST,2004-02,71.62854,Feb 2004
EST,2004-03,71.48055,Mar 2004
EST,2004-04,71.85052,Apr 2004
EST,2004-05,72.14651,May 2004
EST,2004-06,72.59049,Jun 2004
EST,2004-07,72.3685,Jul 2004
EST,2004-08,72.73849,Aug 2004
EST,2004-09,73.47845,Sep 2004
EST,2004-10,73.40445,Oct 2004
EST,2004-11,72.88647,Nov 2004
EST,2004-12,72.96047,Dec 2004
EST,2005-01,73.55244,Jan 2005
EST,2005-02,73.47845,Feb 2005
EST,2005-03,73.55244,Mar 2005
EST,2005-04,73.99642,Apr 2005
EST,2005-05,73.47845,May 2005
EST,2005-06,73.55244,Jun 2005
EST,2005-07,73.25646,Jul 2005
EST,2005-08,74.14442,Aug 2005
EST,2005-09,73.99642,Sep 2005
EST,2005-10,74.66239,Oct 2005
EST,2005-11,75.10637,Nov 2005
EST,2005-12,75.18037,Dec 2005
EST,2006-01,75.92033,Jan 2006
EST,2006-02,76.43831,Feb 2006
EST,2006-03,76.80829,Mar 2006
EST,2006-04,77.32626,Apr 2006
EST,2006-05,77.47426,May 2006
EST,2006-06,77.54825,Jun 2006
EST,2006-07,78.06622,Jul 2006
EST,2006-08,78.43621,Aug 2006
EST,2006-09,79.25017,Sep 2006
EST,2006-10,80.50811,Oct 2006
EST,2006-11,81.17408,Nov 2006
EST,2006-12,81.69205,Dec 2006
EST,2007-01,84.13393,Jan 2007
EST,2007-02,84.72591,Feb 2007
EST,2007-03,85.02189,Mar 2007
EST,2007-04,86.79781,Apr 2007
EST,2007-05,87.01979,May 2007
EST,2007-06,87.24178,Jun 2007
EST,2007-07,87.31578,Jul 2007
EST,2007-08,87.68576,Aug 2007
EST,2007-09,88.64771,Sep 2007
EST,2007-10,88.49973,Oct 2007
EST,2007-11,88.42573,Nov 2007
EST,2007-12,88.64771,Dec 2007
EST,2008-01,89.60967,Jan 2008
EST,2008-02,90.12765,Feb 2008
EST,2008-03,90.27563,Mar 2008
EST,2008-04,90.64562,Apr 2008
EST,2008-05,90.64562,May 2008
EST,2008-06,90.9416,Jun 2008
EST,2008-07,90.9416,Jul 2008
EST,2008-08,91.1636,Aug 2008
EST,2008-09,91.60757,Sep 2008
EST,2008-10,91.45958,Oct 2008
EST,2008-11,91.1636,Nov 2008
EST,2008-12,90.79361,Dec 2008
EST,2009-01,89.16569,Jan 2009
EST,2009-02,89.46168,Feb 2009
EST,2009-03,89.0917,Mar 2009
EST,2009-04,88.64771,Apr 2009
EST,2009-05,87.90775,May 2009
EST,2009-06,87.75976,Jun 2009
EST,2009-07,88.35173,Jul 2009
EST,2009-08,88.79571,Aug 2009
EST,2009-09,88.86971,Sep 2009
EST,2009-10,88.86971,Oct 2009
EST,2009-11,88.9437,Nov 2009
EST,2009-12,88.79571,Dec 2009
EST,2010-01,89.53568,Jan 2010
EST,2010-02,90.42363,Feb 2010
EST,2010-03,91.23759,Mar 2010
EST,2010-04,92.12555,Apr 2010
EST,2010-05,93.0875,May 2010
EST,2010-06,92.93951,Jun 2010
EST,2010-07,93.97546,Jul 2010
EST,2010-08,94.71542,Aug 2010
EST,2010-09,94.93741,Sep 2010
EST,2010-10,95.0854,Oct 2010
EST,2010-11,95.60338,Nov 2010
EST,2010-12,95.52938,Dec 2010
EST,2011-01,95.97336,Jan 2011
EST,2011-02,96.04736,Feb 2011
EST,2011-03,96.34335,Mar 2011
EST,2011-04,97.08331,Apr 2011
EST,2011-05,97.3793,May 2011
EST,2011-06,98.26725,Jun 2011
EST,2011-07,98.26725,Jul 2011
EST,2011-08,98.04526,Aug 2011
EST,2011-09,97.74928,Sep 2011
EST,2011-10,97.60128,Oct 2011
EST,2011-11,97.52728,Nov 2011
EST,2011-12,97.2313,Dec 2011
EST,2012-01,97.3053,Jan 2012
EST,2012-02,97.74928,Feb 2012
EST,2012-03,98.04526,Mar 2012
EST,2012-04,98.56323,Apr 2012
EST,2012-05,98.78522,May 2012
EST,2012-06,99.45119,Jun 2012
EST,2012-07,99.3032,Jul 2012
EST,2012-08,99.67318,Aug 2012
EST,2012-09,99.2292,Sep 2012
EST,2012-10,99.1552,Oct 2012
EST,2012-11,100.1172,Nov 2012
EST,2012-12,100.2652,Dec 2012
EST,2013-01,100.1172,Jan 2013
EST,2013-02,100.7831,Feb 2013
EST,2013-03,101.4491,Mar 2013
EST,2013-04,101.6711,Apr 2013
EST,2013-05,102.1151,May 2013
EST,2013-06,101.6711,Jun 2013
EST,2013-07,101.5231,Jul 2013
EST,2013-08,101.1531,Aug 2013
EST,2013-09,101.2271,Sep 2013
EST,2013-10,101.2271,Oct 2013
EST,2013-11,101.8191,Nov 2013
EST,2013-12,100.4131,Dec 2013
EST,2014-01,100.5611,Jan 2014
EST,2014-02,101.3751,Feb 2014
EST,2014-03,101.0051,Mar 2014
EST,2014-04,100.9311,Apr 2014
EST,2014-05,101.0051,May 2014
EST,2014-06,101.5971,Jun 2014
EST,2014-07,101.3011,Jul 2014
EST,2014-08,101.9671,Aug 2014
EST,2014-09,101.0791,Sep 2014
EST,2014-10,101.3751,Oct 2014
EST,2014-11,101.1531,Nov 2014
EST,2014-12,100.2652,Dec 2014
EST,2015-01,100.8571,Jan 2015
EST,2015-02,99.89517,Feb 2015
EST,2015-03,100.5611,Mar 2015
EST,2015-04,100.2652,Apr 2015
EST,2015-05,100.4131,May 2015
EST,2015-06,100.1912,Jun 2015
EST,2015-07,99.82117,Jul 2015
EST,2015-08,100.5611,Aug 2015
EST,2015-09,99.89517,Sep 2015
EST,2015-10,99.08121,Oct 2015
EST,2015-11,99.45119,Nov 2015
EST,2015-12,99.00722,Dec 2015
EST,2016-01,98.85922,Jan 2016
EST,2016-02,98.34125,Feb 2016
EST,2016-03,98.48924,Mar 2016
EST,2016-04,98.34125,Apr 2016
EST,2016-05,98.26725,May 2016
EST,2016-06,97.89727,Jun 2016
EST,2016-07,98.48924,Jul 2016
EST,2016-08,98.56323,Aug 2016
EST,2016-09,98.56323,Sep 2016
EST,2016-10,98.11926,Oct 2016
EST,2016-11,98.85922,Nov 2016
EST,2016-12,98.93322,Dec 2016
EST,2017-01,99.67318,Jan 2017
EST,2017-02,99.59919,Feb 2017
EST,2017-03,99.2292,Mar 2017
EST,2017-04,99.96917,Apr 2017
EST,2017-05,100.3391,May 2017
EST,2017-06,100.6351,Jun 2017
EST,2017-07,100.4131,Jul 2017
EST,2017-08,100.5611,Aug 2017
EST,2017-09,100.5611,Sep 2017
EST,2017-10,101.4491,Oct 2017
EST,2017-11,101.5971,Nov 2017
EST,2017-12,101.7451,Dec 2017
EST,2018-01,103.595,Jan 2018
EST,2018-02,103.151,Feb 2018
EST,2018-03,103.225,Mar 2018
EST,2018-04,103.447,Apr 2018
EST,2018-05,103.521,May 2018
EST,2018-06,103.743,Jun 2018
EST,2018-07,104.113,Jul 2018
EST,2018-08,104.187,Aug 2018
EST,2018-09,103.965,Sep 2018
EST,2018-10,104.335,Oct 2018
EST,2018-11,104.5569,Nov 2018
EST,2018-12,104.409,Dec 2018
EST,2019-01,104.335,Jan 2019
EST,2019-02,104.187,Feb 2019
EST,2019-03,104.5569,Mar 2019
EST,2019-04,104.7789,Apr 2019
EST,2019-05,105.0749,May 2019
EST,2019-06,104.7789,Jun 2019
EST,2019-07,104.113,Jul 2019
EST,2019-08,104.409,Aug 2019
EST,2019-09,104.113,Sep 2019
EST,2019-10,103.299,Oct 2019
EST,2019-11,103.373,Nov 2019
EST,2019-12,102.8209,Dec 2019
EST,2020-01,103.077,Jan 2020
EST,2020-02,102.781,Feb 2020
EST,2020-03,102.411,Mar 2020
EST,2020-04,102.411,Apr 2020
EST,2020-05,101.9671,May 2020
EST,2020-06,102.485,Jun 2020
EST,2020-07,102.2631,Jul 2020
EST,2020-08,102.1151,Aug 2020
EST,2020-09,101.8191,Sep 2020
EST,2020-10,102.1151,Oct 2020
EST,2020-11,102.2631,Nov 2020
EST,2020-12,102.781,Dec 2020
EST,2021-01,102.781,Jan 2021
EST,2021-02,103.743,Feb 2021
EST,2021-03,105.1489,Mar 2021
EST,2021-04,108.4048,Apr 2021
EST,2021-05,110.7726,May 2021
EST,2021-06,113.0665,Jun 2021
EST,2021-07,120.5402,Jul 2021
EST,2021-08,124.24,Aug 2021
EST,2021-09,125.5719,Sep 2021
EST,2021-10,124.166,Oct 2021
EST,2021-11,124.684,Nov 2021
EST,2021-12,123.722,Dec 2021
EST,2022-01,128.4578,Jan 2022
EST,2022-02,128.0878,Feb 2022
EST,2022-03,131.4176,Mar 2022
EST,2022-04,138.2253,Apr 2022
EST,2022-05,143.1091,May 2022
EST,2022-06,146.0689,Jun 2022
EST,2022-07,145.7729,Jul 2022
EST,2022-08,145.847,Aug 2022
EST,2022-09,144.737,Sep 2022
EST,2022-10,144.071,Oct 2022
EST,2022-11,143.7751,Nov 2022
EST,2022-12,144.885,Dec 2022
SVN,1998-01,65.5016,Jan 1998
SVN,1998-02,65.5016,Feb 1998
SVN,1998-03,65.66495,Mar 1998
SVN,1998-04,65.09323,Apr 1998
SVN,1998-05,65.09323,May 1998
SVN,1998-06,65.01156,Jun 1998
SVN,1998-07,64.92989,Jul 1998
SVN,1998-08,64.92989,Aug 1998
SVN,1998-09,64.76654,Sep 1998
SVN,1998-10,64.2765,Oct 1998
SVN,1998-11,64.35818,Nov 1998
SVN,1998-12,64.52152,Dec 1998
SVN,1999-01,64.76654,Jan 1999
SVN,1999-02,64.68487,Feb 1999
SVN,1999-03,64.76654,Mar 1999
SVN,1999-04,64.6032,Apr 1999
SVN,1999-05,65.25658,May 1999
SVN,1999-06,65.66495,Jun 1999
SVN,1999-07,66.07331,Jul 1999
SVN,1999-08,66.07331,Aug 1999
SVN,1999-09,65.99164,Sep 1999
SVN,1999-10,65.90997,Oct 1999
SVN,1999-11,65.74662,Nov 1999
SVN,1999-12,65.82829,Dec 1999
SVN,2000-01,66.4,Jan 2000
SVN,2000-02,67.2,Feb 2000
SVN,2000-03,67.5,Mar 2000
SVN,2000-04,67.9,Apr 2000
SVN,2000-05,68.5,May 2000
SVN,2000-06,68.6,Jun 2000
SVN,2000-07,69,Jul 2000
SVN,2000-08,69.7,Aug 2000
SVN,2000-09,70.1,Sep 2000
SVN,2000-10,70.2,Oct 2000
SVN,2000-11,70.2,Nov 2000
SVN,2000-12,70.2,Dec 2000
SVN,2001-01,71.55,Jan 2001
SVN,2001-02,72.26,Feb 2001
SVN,2001-03,72.29,Mar 2001
SVN,2001-04,72.88,Apr 2001
SVN,2001-05,73.28,May 2001
SVN,2001-06,73.47,Jun 2001
SVN,2001-07,73.64,Jul 2001
SVN,2001-08,73.47,Aug 2001
SVN,2001-09,73.4,Sep 2001
SVN,2001-10,73.16,Oct 2001
SVN,2001-11,73.01,Nov 2001
SVN,2001-12,73.07,Dec 2001
SVN,2002-01,73.31,Jan 2002
SVN,2002-02,73.35,Feb 2002
SVN,2002-03,73.33,Mar 2002
SVN,2002-04,73.51,Apr 2002
SVN,2002-05,73.6,May 2002
SVN,2002-06,73.78,Jun 2002
SVN,2002-07,73.92,Jul 2002
SVN,2002-08,74.16,Aug 2002
SVN,2002-09,74.45,Sep 2002
SVN,2002-10,74.61,Oct 2002
SVN,2002-11,74.83,Nov 2002
SVN,2002-12,74.85,Dec 2002
SVN,2003-01,75.02,Jan 2003
SVN,2003-02,75.25,Feb 2003
SVN,2003-03,75.55,Mar 2003
SVN,2003-04,75.58,Apr 2003
SVN,2003-05,75.99,May 2003
SVN,2003-06,75.91,Jun 2003
SVN,2003-07,76,Jul 2003
SVN,2003-08,76.14,Aug 2003
SVN,2003-09,76.09,Sep 2003
SVN,2003-10,75.98,Oct 2003
SVN,2003-11,76.18,Nov 2003
SVN,2003-12,76.35,Dec 2003
SVN,2004-01,76.64,Jan 2004
SVN,2004-02,77.11,Feb 2004
SVN,2004-03,77.81,Mar 2004
SVN,2004-04,78.54,Apr 2004
SVN,2004-05,79.38,May 2004
SVN,2004-06,79.53,Jun 2004
SVN,2004-07,79.63,Jul 2004
SVN,2004-08,79.96,Aug 2004
SVN,2004-09,80.57,Sep 2004
SVN,2004-10,80.72,Oct 2004
SVN,2004-11,80.64,Nov 2004
SVN,2004-12,80.57,Dec 2004
SVN,2005-01,81.04,Jan 2005
SVN,2005-02,81.18,Feb 2005
SVN,2005-03,81.19,Mar 2005
SVN,2005-04,81.65,Apr 2005
SVN,2005-05,81.58,May 2005
SVN,2005-06,81.38,Jun 2005
SVN,2005-07,81.4,Jul 2005
SVN,2005-08,81.73,Aug 2005
SVN,2005-09,81.88,Sep 2005
SVN,2005-10,81.88,Oct 2005
SVN,2005-11,82.01,Nov 2005
SVN,2005-12,82.2,Dec 2005
SVN,2006-01,82.18,Jan 2006
SVN,2006-02,82.69,Feb 2006
SVN,2006-03,83.16,Mar 2006
SVN,2006-04,83.53,Apr 2006
SVN,2006-05,84.03,May 2006
SVN,2006-06,84.8,Jun 2006
SVN,2006-07,85.36,Jul 2006
SVN,2006-08,85.7,Aug 2006
SVN,2006-09,86.79,Sep 2006
SVN,2006-10,87.57,Oct 2006
SVN,2006-11,88.27,Nov 2006
SVN,2006-12,88.26,Dec 2006
SVN,2007-01,89.06,Jan 2007
SVN,2007-02,89.47,Feb 2007
SVN,2007-03,89.69,Mar 2007
SVN,2007-04,90.39,Apr 2007
SVN,2007-05,90.73,May 2007
SVN,2007-06,91.11,Jun 2007
SVN,2007-07,91.12,Jul 2007
SVN,2007-08,91.01,Aug 2007
SVN,2007-09,91.16,Sep 2007
SVN,2007-10,91.29,Oct 2007
SVN,2007-11,91.27,Nov 2007
SVN,2007-12,91.42,Dec 2007
SVN,2008-01,91.6,Jan 2008
SVN,2008-02,92.61,Feb 2008
SVN,2008-03,92.7,Mar 2008
SVN,2008-04,93.31,Apr 2008
SVN,2008-05,94.21,May 2008
SVN,2008-06,96.23,Jun 2008
SVN,2008-07,96.99,Jul 2008
SVN,2008-08,97.54,Aug 2008
SVN,2008-09,96.43,Sep 2008
SVN,2008-10,95.44,Oct 2008
SVN,2008-11,93.82,Nov 2008
SVN,2008-12,92.25,Dec 2008
SVN,2009-01,92.17,Jan 2009
SVN,2009-02,92.69,Feb 2009
SVN,2009-03,90.99,Mar 2009
SVN,2009-04,90.2,Apr 2009
SVN,2009-05,89.02,May 2009
SVN,2009-06,89.3,Jun 2009
SVN,2009-07,89.28,Jul 2009
SVN,2009-08,89.8,Aug 2009
SVN,2009-09,90.28,Sep 2009
SVN,2009-10,90.67,Oct 2009
SVN,2009-11,90.06,Nov 2009
SVN,2009-12,89.69,Dec 2009
SVN,2010-01,89.62,Jan 2010
SVN,2010-02,90.33,Feb 2010
SVN,2010-03,91.02,Mar 2010
SVN,2010-04,92.36,Apr 2010
SVN,2010-05,94.32,May 2010
SVN,2010-06,94.58,Jun 2010
SVN,2010-07,94.92,Jul 2010
SVN,2010-08,95.13,Aug 2010
SVN,2010-09,95.43,Sep 2010
SVN,2010-10,95.77,Oct 2010
SVN,2010-11,96.1,Nov 2010
SVN,2010-12,96.55,Dec 2010
SVN,2011-01,97.43,Jan 2011
SVN,2011-02,99.39,Feb 2011
SVN,2011-03,99.98,Mar 2011
SVN,2011-04,100.73,Apr 2011
SVN,2011-05,100.75,May 2011
SVN,2011-06,101.19,Jun 2011
SVN,2011-07,100.88,Jul 2011
SVN,2011-08,101.18,Aug 2011
SVN,2011-09,101.04,Sep 2011
SVN,2011-10,100.82,Oct 2011
SVN,2011-11,100.96,Nov 2011
SVN,2011-12,100.74,Dec 2011
SVN,2012-01,100.27,Jan 2012
SVN,2012-02,100.11,Feb 2012
SVN,2012-03,100.67,Mar 2012
SVN,2012-04,101.09,Apr 2012
SVN,2012-05,101.4,May 2012
SVN,2012-06,101.52,Jun 2012
SVN,2012-07,101.35,Jul 2012
SVN,2012-08,101.19,Aug 2012
SVN,2012-09,101.14,Sep 2012
SVN,2012-10,101.19,Oct 2012
SVN,2012-11,101.2,Nov 2012
SVN,2012-12,100.82,Dec 2012
SVN,2013-01,100.99,Jan 2013
SVN,2013-02,101.05,Feb 2013
SVN,2013-03,101.14,Mar 2013
SVN,2013-04,100.95,Apr 2013
SVN,2013-05,100.87,May 2013
SVN,2013-06,100.65,Jun 2013
SVN,2013-07,100.37,Jul 2013
SVN,2013-08,100.35,Aug 2013
SVN,2013-09,100.09,Sep 2013
SVN,2013-10,99.87,Oct 2013
SVN,2013-11,99.66,Nov 2013
SVN,2013-12,99.86,Dec 2013
SVN,2014-01,99.61,Jan 2014
SVN,2014-02,99.22,Feb 2014
SVN,2014-03,99.42,Mar 2014
SVN,2014-04,99.18,Apr 2014
SVN,2014-05,98.99,May 2014
SVN,2014-06,99.07,Jun 2014
SVN,2014-07,99.37,Jul 2014
SVN,2014-08,99.83,Aug 2014
SVN,2014-09,100.23,Sep 2014
SVN,2014-10,100.47,Oct 2014
SVN,2014-11,100.22,Nov 2014
SVN,2014-12,100.37,Dec 2014
SVN,2015-01,100.31,Jan 2015
SVN,2015-02,100.58,Feb 2015
SVN,2015-03,100.71,Mar 2015
SVN,2015-04,100.44,Apr 2015
SVN,2015-05,100.57,May 2015
SVN,2015-06,100.62,Jun 2015
SVN,2015-07,100.3,Jul 2015
SVN,2015-08,100.13,Aug 2015
SVN,2015-09,99.65,Sep 2015
SVN,2015-10,99.48,Oct 2015
SVN,2015-11,98.74,Nov 2015
SVN,2015-12,98.48,Dec 2015
SVN,2016-01,98.3,Jan 2016
SVN,2016-02,98.02,Feb 2016
SVN,2016-03,97.79,Mar 2016
SVN,2016-04,97.71,Apr 2016
SVN,2016-05,97.96,May 2016
SVN,2016-06,98.29,Jun 2016
SVN,2016-07,98.1,Jul 2016
SVN,2016-08,98.19,Aug 2016
SVN,2016-09,98.42,Sep 2016
SVN,2016-10,98.27,Oct 2016
SVN,2016-11,98.4,Nov 2016
SVN,2016-12,98.87,Dec 2016
SVN,2017-01,99.53,Jan 2017
SVN,2017-02,100.44,Feb 2017
SVN,2017-03,100.64,Mar 2017
SVN,2017-04,101.13,Apr 2017
SVN,2017-05,101.42,May 2017
SVN,2017-06,101.36,Jun 2017
SVN,2017-07,101.39,Jul 2017
SVN,2017-08,101.56,Aug 2017
SVN,2017-09,101.64,Sep 2017
SVN,2017-10,102.11,Oct 2017
SVN,2017-11,102.61,Nov 2017
SVN,2017-12,102.8,Dec 2017
SVN,2018-01,103.39,Jan 2018
SVN,2018-02,103.62,Feb 2018
SVN,2018-03,103.93,Mar 2018
SVN,2018-04,103.88,Apr 2018
SVN,2018-05,104.04,May 2018
SVN,2018-06,104.44,Jun 2018
SVN,2018-07,104.75,Jul 2018
SVN,2018-08,105.04,Aug 2018
SVN,2018-09,104.92,Sep 2018
SVN,2018-10,104.78,Oct 2018
SVN,2018-11,104.43,Nov 2018
SVN,2018-12,104.41,Dec 2018
SVN,2019-01,104.63,Jan 2019
SVN,2019-02,104.33,Feb 2019
SVN,2019-03,104.3,Mar 2019
SVN,2019-04,104.34,Apr 2019
SVN,2019-05,104.17,May 2019
SVN,2019-06,103.99,Jun 2019
SVN,2019-07,103.87,Jul 2019
SVN,2019-08,103.89,Aug 2019
SVN,2019-09,103.9,Sep 2019
SVN,2019-10,103.6,Oct 2019
SVN,2019-11,103.74,Nov 2019
SVN,2019-12,104.02,Dec 2019
SVN,2020-01,103.73,Jan 2020
SVN,2020-02,103.49,Feb 2020
SVN,2020-03,102.85,Mar 2020
SVN,2020-04,102.88,Apr 2020
SVN,2020-05,102.68,May 2020
SVN,2020-06,102.84,Jun 2020
SVN,2020-07,102.24,Jul 2020
SVN,2020-08,102.42,Aug 2020
SVN,2020-09,102.4,Sep 2020
SVN,2020-10,102.49,Oct 2020
SVN,2020-11,102.66,Nov 2020
SVN,2020-12,102.49,Dec 2020
SVN,2021-01,103.29,Jan 2021
SVN,2021-02,104.55,Feb 2021
SVN,2021-03,104.99,Mar 2021
SVN,2021-04,106.28,Apr 2021
SVN,2021-05,107.79,May 2021
SVN,2021-06,110.07,Jun 2021
SVN,2021-07,112.55,Jul 2021
SVN,2021-08,114.58,Aug 2021
SVN,2021-09,115.83,Sep 2021
SVN,2021-10,117.07,Oct 2021
SVN,2021-11,118.14,Nov 2021
SVN,2021-12,118.95,Dec 2021
SVN,2022-01,122.4,Jan 2022
SVN,2022-02,127.29,Feb 2022
SVN,2022-03,129.88,Mar 2022
SVN,2022-04,135.06,Apr 2022
SVN,2022-05,138.48,May 2022
SVN,2022-06,139.6,Jun 2022
SVN,2022-07,139.71,Jul 2022
SVN,2022-08,141.07,Aug 2022
SVN,2022-09,141.81,Sep 2022
SVN,2022-10,141.54,Oct 2022
SVN,2022-11,142.22,Nov 2022
SVN,2022-12,142.01,Dec 2022
LVA,1998-01,60.56403,Jan 1998
LVA,1998-02,60.56403,Feb 1998
LVA,1998-03,60.33414,Mar 1998
LVA,1998-04,60.44909,Apr 1998
LVA,1998-05,60.33414,May 1998
LVA,1998-06,60.61707,Jun 1998
LVA,1998-07,60.56403,Jul 1998
LVA,1998-08,60.73201,Aug 1998
LVA,1998-09,60.15732,Sep 1998
LVA,1998-10,59.92744,Oct 1998
LVA,1998-11,58.8311,Nov 1998
LVA,1998-12,58.66311,Dec 1998
LVA,1999-01,57.61982,Jan 1999
LVA,1999-02,57.16006,Feb 1999
LVA,1999-03,57.33689,Mar 1999
LVA,1999-04,57.04512,Apr 1999
LVA,1999-05,57.16006,May 1999
LVA,1999-06,56.93018,Jun 1999
LVA,1999-07,57.10701,Jul 1999
LVA,1999-08,56.52348,Aug 1999
LVA,1999-09,56.70031,Sep 1999
LVA,1999-10,56.12561,Oct 1999
LVA,1999-11,55.94878,Nov 1999
LVA,1999-12,55.83384,Dec 1999
LVA,2000-01,58,Jan 2000
LVA,2000-02,58.4,Feb 2000
LVA,2000-03,58.8,Mar 2000
LVA,2000-04,58.4,Apr 2000
LVA,2000-05,58.3,May 2000
LVA,2000-06,58.4,Jun 2000
LVA,2000-07,57.7,Jul 2000
LVA,2000-08,58.1,Aug 2000
LVA,2000-09,57.5,Sep 2000
LVA,2000-10,57.4,Oct 2000
LVA,2000-11,57.6,Nov 2000
LVA,2000-12,57.5,Dec 2000
LVA,2001-01,57.1,Jan 2001
LVA,2001-02,57.6,Feb 2001
LVA,2001-03,57.5,Mar 2001
LVA,2001-04,57.3,Apr 2001
LVA,2001-05,57.4,May 2001
LVA,2001-06,56.9,Jun 2001
LVA,2001-07,56.8,Jul 2001
LVA,2001-08,56.9,Aug 2001
LVA,2001-09,57.2,Sep 2001
LVA,2001-10,56.9,Oct 2001
LVA,2001-11,57,Nov 2001
LVA,2001-12,56.7,Dec 2001
LVA,2002-01,56.9,Jan 2002
LVA,2002-02,56.6,Feb 2002
LVA,2002-03,56.6,Mar 2002
LVA,2002-04,57.1,Apr 2002
LVA,2002-05,56.9,May 2002
LVA,2002-06,56.8,Jun 2002
LVA,2002-07,57.1,Jul 2002
LVA,2002-08,57.1,Aug 2002
LVA,2002-09,57.2,Sep 2002
LVA,2002-10,57.8,Oct 2002
LVA,2002-11,58.3,Nov 2002
LVA,2002-12,58.1,Dec 2002
LVA,2003-01,58.5,Jan 2003
LVA,2003-02,59.1,Feb 2003
LVA,2003-03,59.8,Mar 2003
LVA,2003-04,59.9,Apr 2003
LVA,2003-05,59.9,May 2003
LVA,2003-06,61,Jun 2003
LVA,2003-07,60.5,Jul 2003
LVA,2003-08,59.9,Aug 2003
LVA,2003-09,59.2,Sep 2003
LVA,2003-10,59.1,Oct 2003
LVA,2003-11,59.7,Nov 2003
LVA,2003-12,60.3,Dec 2003
LVA,2004-01,60.8,Jan 2004
LVA,2004-02,61.7,Feb 2004
LVA,2004-03,61.6,Mar 2004
LVA,2004-04,63.8,Apr 2004
LVA,2004-05,64.4,May 2004
LVA,2004-06,66.5,Jun 2004
LVA,2004-07,66.7,Jul 2004
LVA,2004-08,66.8,Aug 2004
LVA,2004-09,67.1,Sep 2004
LVA,2004-10,67.4,Oct 2004
