location,time,ppi_tot_manufact_food,date
IRL,2010-08,90.3,Aug 2010
IRL,2010-09,91.8,Sep 2010
IRL,2010-10,90.1,Oct 2010
IRL,2010-11,91.2,Nov 2010
IRL,2010-12,91.5,Dec 2010
IRL,2011-01,92.5,Jan 2011
IRL,2011-02,91.8,Feb 2011
IRL,2011-03,93,Mar 2011
IRL,2011-04,92.8,Apr 2011
IRL,2011-05,93.8,May 2011
IRL,2011-06,93.5,Jun 2011
IRL,2011-07,93.2,Jul 2011
IRL,2011-08,92.9,Aug 2011
IRL,2011-09,93.8,Sep 2011
IRL,2011-10,93.3,Oct 2011
IRL,2011-11,94.6,Nov 2011
IRL,2011-12,95.3,Dec 2011
IRL,2012-01,96.1,Jan 2012
IRL,2012-02,97.1,Feb 2012
IRL,2012-03,96.9,Mar 2012
IRL,2012-04,96.5,Apr 2012
IRL,2012-05,97.3,May 2012
IRL,2012-06,97.3,Jun 2012
IRL,2012-07,98.1,Jul 2012
IRL,2012-08,97.5,Aug 2012
IRL,2012-09,96.2,Sep 2012
IRL,2012-10,96.4,Oct 2012
IRL,2012-11,97,Nov 2012
IRL,2012-12,97.3,Dec 2012
IRL,2013-01,98.1,Jan 2013
IRL,2013-02,97.9,Feb 2013
IRL,2013-03,98.3,Mar 2013
IRL,2013-04,98.9,Apr 2013
IRL,2013-05,99.5,May 2013
IRL,2013-06,99,Jun 2013
IRL,2013-07,99.3,Jul 2013
IRL,2013-08,98.9,Aug 2013
IRL,2013-09,98.5,Sep 2013
IRL,2013-10,98.2,Oct 2013
IRL,2013-11,98,Nov 2013
IRL,2013-12,97.6,Dec 2013
IRL,2014-01,97.7,Jan 2014
IRL,2014-02,97.7,Feb 2014
IRL,2014-03,96.8,Mar 2014
IRL,2014-04,97.5,Apr 2014
IRL,2014-05,98.2,May 2014
IRL,2014-06,98.1,Jun 2014
IRL,2014-07,98.2,Jul 2014
IRL,2014-08,97.8,Aug 2014
IRL,2014-09,98.3,Sep 2014
IRL,2014-10,98.3,Oct 2014
IRL,2014-11,98.8,Nov 2014
IRL,2014-12,98.3,Dec 2014
IRL,2015-01,99.2,Jan 2015
IRL,2015-02,100.2,Feb 2015
IRL,2015-03,101.8,Mar 2015
IRL,2015-04,101.5,Apr 2015
IRL,2015-05,100.3,May 2015
IRL,2015-06,99.9,Jun 2015
IRL,2015-07,101.4,Jul 2015
IRL,2015-08,99.6,Aug 2015
IRL,2015-09,98.5,Sep 2015
IRL,2015-10,98,Oct 2015
IRL,2015-11,100.2,Nov 2015
IRL,2015-12,99.3,Dec 2015
IRL,2016-01,100.9,Jan 2016
IRL,2016-02,100.1,Feb 2016
IRL,2016-03,100.1,Mar 2016
IRL,2016-04,99.6,Apr 2016
IRL,2016-05,98.7,May 2016
IRL,2016-06,99,Jun 2016
IRL,2016-07,98.7,Jul 2016
IRL,2016-08,98,Aug 2016
IRL,2016-09,98,Sep 2016
IRL,2016-10,98.6,Oct 2016
IRL,2016-11,99.2,Nov 2016
IRL,2016-12,100.5,Dec 2016
IRL,2017-01,102.4,Jan 2017
IRL,2017-02,103,Feb 2017
IRL,2017-03,103.3,Mar 2017
IRL,2017-04,104.1,Apr 2017
IRL,2017-05,103.8,May 2017
IRL,2017-06,102.6,Jun 2017
IRL,2017-07,101.6,Jul 2017
IRL,2017-08,100.6,Aug 2017
IRL,2017-09,100.6,Sep 2017
IRL,2017-10,100.4,Oct 2017
IRL,2017-11,99.5,Nov 2017
IRL,2017-12,99.9,Dec 2017
IRL,2018-01,100.3,Jan 2018
IRL,2018-02,99.5,Feb 2018
IRL,2018-03,99,Mar 2018
IRL,2018-04,97.7,Apr 2018
IRL,2018-05,97.6,May 2018
IRL,2018-06,98.1,Jun 2018
IRL,2018-07,97.3,Jul 2018
IRL,2018-08,94.7,Aug 2018
IRL,2018-09,93.6,Sep 2018
IRL,2018-10,94.8,Oct 2018
IRL,2018-11,95.5,Nov 2018
IRL,2018-12,95.5,Dec 2018
IRL,2019-01,99.9,Jan 2019
IRL,2019-02,100.5,Feb 2019
IRL,2019-03,100.4,Mar 2019
IRL,2019-04,99.6,Apr 2019
IRL,2019-05,99.5,May 2019
IRL,2019-06,99.6,Jun 2019
IRL,2019-07,100.6,Jul 2019
IRL,2019-08,100.9,Aug 2019
IRL,2019-09,102,Sep 2019
IRL,2019-10,100.6,Oct 2019
IRL,2019-11,101,Nov 2019
IRL,2019-12,100.5,Dec 2019
IRL,2020-01,103.9,Jan 2020
IRL,2020-02,105.1,Feb 2020
IRL,2020-03,102.4,Mar 2020
IRL,2020-04,100.3,Apr 2020
IRL,2020-05,100.6,May 2020
IRL,2020-06,99.3,Jun 2020
IRL,2020-07,98,Jul 2020
IRL,2020-08,96.2,Aug 2020
IRL,2020-09,95.6,Sep 2020
IRL,2020-10,95.6,Oct 2020
IRL,2020-11,95.3,Nov 2020
IRL,2020-12,94.9,Dec 2020
IRL,2021-01,97.2,Jan 2021
IRL,2021-02,98.8,Feb 2021
IRL,2021-03,98.3,Mar 2021
IRL,2021-04,97.7,Apr 2021
IRL,2021-05,97.8,May 2021
IRL,2021-06,98.2,Jun 2021
IRL,2021-07,99.8,Jul 2021
IRL,2021-08,100.5,Aug 2021
IRL,2021-09,100.8,Sep 2021
IRL,2021-10,101.1,Oct 2021
IRL,2021-11,101.4,Nov 2021
IRL,2021-12,97.7,Dec 2021
IRL,2022-01,103.2,Jan 2022
IRL,2022-02,103.2,Feb 2022
IRL,2022-03,104,Mar 2022
IRL,2022-04,105.9,Apr 2022
IRL,2022-05,108.5,May 2022
IRL,2022-06,107.9,Jun 2022
IRL,2022-07,110.1,Jul 2022
IRL,2022-08,109.4,Aug 2022
IRL,2022-09,109.8,Sep 2022
IRL,2022-10,110.7,Oct 2022
IRL,2022-11,108.6,Nov 2022
IRL,2022-12,107.8,Dec 2022
ITA,2000-01,73.2,Jan 2000
ITA,2000-02,73.2,Feb 2000
ITA,2000-03,73.5,Mar 2000
ITA,2000-04,73.8,Apr 2000
ITA,2000-05,74,May 2000
ITA,2000-06,73.7,Jun 2000
ITA,2000-07,73.7,Jul 2000
ITA,2000-08,73.8,Aug 2000
ITA,2000-09,73.9,Sep 2000
ITA,2000-10,73.9,Oct 2000
ITA,2000-11,74.1,Nov 2000
ITA,2000-12,74.5,Dec 2000
ITA,2001-01,75.5,Jan 2001
ITA,2001-02,75.8,Feb 2001
ITA,2001-03,76,Mar 2001
ITA,2001-04,76.6,Apr 2001
ITA,2001-05,76.5,May 2001
ITA,2001-06,76.5,Jun 2001
ITA,2001-07,76.6,Jul 2001
ITA,2001-08,76.9,Aug 2001
ITA,2001-09,76.9,Sep 2001
ITA,2001-10,76.7,Oct 2001
ITA,2001-11,76.7,Nov 2001
ITA,2001-12,76.8,Dec 2001
ITA,2002-01,76.9,Jan 2002
ITA,2002-02,76.6,Feb 2002
ITA,2002-03,76.7,Mar 2002
ITA,2002-04,76.8,Apr 2002
ITA,2002-05,76.8,May 2002
ITA,2002-06,76.6,Jun 2002
ITA,2002-07,77,Jul 2002
ITA,2002-08,77.3,Aug 2002
ITA,2002-09,77.5,Sep 2002
ITA,2002-10,77.7,Oct 2002
ITA,2002-11,78,Nov 2002
ITA,2002-12,78.2,Dec 2002
ITA,2003-01,78.5,Jan 2003
ITA,2003-02,78.1,Feb 2003
ITA,2003-03,78.2,Mar 2003
ITA,2003-04,78.5,Apr 2003
ITA,2003-05,78.5,May 2003
ITA,2003-06,78.5,Jun 2003
ITA,2003-07,78.9,Jul 2003
ITA,2003-08,79.5,Aug 2003
ITA,2003-09,80.1,Sep 2003
ITA,2003-10,80.2,Oct 2003
ITA,2003-11,80.4,Nov 2003
ITA,2003-12,80.2,Dec 2003
ITA,2004-01,80.3,Jan 2004
ITA,2004-02,79.9,Feb 2004
ITA,2004-03,80.1,Mar 2004
ITA,2004-04,80.2,Apr 2004
ITA,2004-05,80.3,May 2004
ITA,2004-06,80.3,Jun 2004
ITA,2004-07,80.1,Jul 2004
ITA,2004-08,80.1,Aug 2004
ITA,2004-09,79.8,Sep 2004
ITA,2004-10,79.5,Oct 2004
ITA,2004-11,79.4,Nov 2004
ITA,2004-12,79.3,Dec 2004
ITA,2005-01,79.1,Jan 2005
ITA,2005-02,79.2,Feb 2005
ITA,2005-03,79,Mar 2005
ITA,2005-04,78.9,Apr 2005
ITA,2005-05,78.9,May 2005
ITA,2005-06,79,Jun 2005
ITA,2005-07,79.1,Jul 2005
ITA,2005-08,79.3,Aug 2005
ITA,2005-09,79.2,Sep 2005
ITA,2005-10,79.2,Oct 2005
ITA,2005-11,79.4,Nov 2005
ITA,2005-12,79.6,Dec 2005
ITA,2006-01,80.2,Jan 2006
ITA,2006-02,80.4,Feb 2006
ITA,2006-03,80.4,Mar 2006
ITA,2006-04,80.7,Apr 2006
ITA,2006-05,80.8,May 2006
ITA,2006-06,81.1,Jun 2006
ITA,2006-07,81.2,Jul 2006
ITA,2006-08,81.5,Aug 2006
ITA,2006-09,81.3,Sep 2006
ITA,2006-10,81.5,Oct 2006
ITA,2006-11,81.5,Nov 2006
ITA,2006-12,81.6,Dec 2006
ITA,2007-01,82.1,Jan 2007
ITA,2007-02,81.9,Feb 2007
ITA,2007-03,81.6,Mar 2007
ITA,2007-04,82,Apr 2007
ITA,2007-05,82.4,May 2007
ITA,2007-06,82.8,Jun 2007
ITA,2007-07,83.7,Jul 2007
ITA,2007-08,85.2,Aug 2007
ITA,2007-09,86.8,Sep 2007
ITA,2007-10,88.6,Oct 2007
ITA,2007-11,89.6,Nov 2007
ITA,2007-12,90.4,Dec 2007
ITA,2008-01,90.9,Jan 2008
ITA,2008-02,91.4,Feb 2008
ITA,2008-03,92.2,Mar 2008
ITA,2008-04,92.6,Apr 2008
ITA,2008-05,92.5,May 2008
ITA,2008-06,93.7,Jun 2008
ITA,2008-07,93.3,Jul 2008
ITA,2008-08,93.5,Aug 2008
ITA,2008-09,93.7,Sep 2008
ITA,2008-10,93.5,Oct 2008
ITA,2008-11,92.5,Nov 2008
ITA,2008-12,91.8,Dec 2008
ITA,2009-01,90.9,Jan 2009
ITA,2009-02,90,Feb 2009
ITA,2009-03,89.8,Mar 2009
ITA,2009-04,89.5,Apr 2009
ITA,2009-05,89.3,May 2009
ITA,2009-06,89.2,Jun 2009
ITA,2009-07,89.1,Jul 2009
ITA,2009-08,89.3,Aug 2009
ITA,2009-09,89.1,Sep 2009
ITA,2009-10,89,Oct 2009
ITA,2009-11,89,Nov 2009
ITA,2009-12,89.2,Dec 2009
ITA,2010-01,89.7,Jan 2010
ITA,2010-02,89.3,Feb 2010
ITA,2010-03,89.2,Mar 2010
ITA,2010-04,89.3,Apr 2010
ITA,2010-05,89.3,May 2010
ITA,2010-06,89.5,Jun 2010
ITA,2010-07,89.5,Jul 2010
ITA,2010-08,90.1,Aug 2010
ITA,2010-09,90.6,Sep 2010
ITA,2010-10,90.9,Oct 2010
ITA,2010-11,91.3,Nov 2010
ITA,2010-12,91.6,Dec 2010
ITA,2011-01,92.2,Jan 2011
ITA,2011-02,92.7,Feb 2011
ITA,2011-03,93.2,Mar 2011
ITA,2011-04,93.6,Apr 2011
ITA,2011-05,93.7,May 2011
ITA,2011-06,94,Jun 2011
ITA,2011-07,94.2,Jul 2011
ITA,2011-08,94.9,Aug 2011
ITA,2011-09,95.1,Sep 2011
ITA,2011-10,95.3,Oct 2011
ITA,2011-11,95.7,Nov 2011
ITA,2011-12,95.8,Dec 2011
ITA,2012-01,95.9,Jan 2012
ITA,2012-02,96.1,Feb 2012
ITA,2012-03,96.2,Mar 2012
ITA,2012-04,96.4,Apr 2012
ITA,2012-05,96.7,May 2012
ITA,2012-06,96.8,Jun 2012
ITA,2012-07,97.6,Jul 2012
ITA,2012-08,98.7,Aug 2012
ITA,2012-09,99.1,Sep 2012
ITA,2012-10,99.5,Oct 2012
ITA,2012-11,99.6,Nov 2012
ITA,2012-12,99.8,Dec 2012
ITA,2013-01,99.7,Jan 2013
ITA,2013-02,99.8,Feb 2013
ITA,2013-03,99.8,Mar 2013
ITA,2013-04,99.6,Apr 2013
ITA,2013-05,99.6,May 2013
ITA,2013-06,99.8,Jun 2013
ITA,2013-07,99.9,Jul 2013
ITA,2013-08,100.2,Aug 2013
ITA,2013-09,100.3,Sep 2013
ITA,2013-10,99.8,Oct 2013
ITA,2013-11,99.6,Nov 2013
ITA,2013-12,100.1,Dec 2013
ITA,2014-01,100.2,Jan 2014
ITA,2014-02,99.8,Feb 2014
ITA,2014-03,99.6,Mar 2014
ITA,2014-04,99.8,Apr 2014
ITA,2014-05,99.7,May 2014
ITA,2014-06,99.9,Jun 2014
ITA,2014-07,99.9,Jul 2014
ITA,2014-08,100,Aug 2014
ITA,2014-09,99.4,Sep 2014
ITA,2014-10,99.2,Oct 2014
ITA,2014-11,99.8,Nov 2014
ITA,2014-12,100,Dec 2014
ITA,2015-01,100.1,Jan 2015
ITA,2015-02,100.2,Feb 2015
ITA,2015-03,100.3,Mar 2015
ITA,2015-04,100.1,Apr 2015
ITA,2015-05,100,May 2015
ITA,2015-06,99.8,Jun 2015
ITA,2015-07,99.8,Jul 2015
ITA,2015-08,100.1,Aug 2015
ITA,2015-09,100.3,Sep 2015
ITA,2015-10,100.1,Oct 2015
ITA,2015-11,99.6,Nov 2015
ITA,2015-12,99.6,Dec 2015
ITA,2016-01,99.7,Jan 2016
ITA,2016-02,99.1,Feb 2016
ITA,2016-03,98.8,Mar 2016
ITA,2016-04,98.7,Apr 2016
ITA,2016-05,99,May 2016
ITA,2016-06,99.3,Jun 2016
ITA,2016-07,99.4,Jul 2016
ITA,2016-08,99.5,Aug 2016
ITA,2016-09,99.8,Sep 2016
ITA,2016-10,100,Oct 2016
ITA,2016-11,100,Nov 2016
ITA,2016-12,100.4,Dec 2016
ITA,2017-01,100.6,Jan 2017
ITA,2017-02,100.6,Feb 2017
ITA,2017-03,100.7,Mar 2017
ITA,2017-04,101,Apr 2017
ITA,2017-05,101,May 2017
ITA,2017-06,101,Jun 2017
ITA,2017-07,101.3,Jul 2017
ITA,2017-08,101.6,Aug 2017
ITA,2017-09,101.8,Sep 2017
ITA,2017-10,101.7,Oct 2017
ITA,2017-11,101.7,Nov 2017
ITA,2017-12,101.8,Dec 2017
ITA,2018-01,101.8,Jan 2018
ITA,2018-02,101.7,Feb 2018
ITA,2018-03,101.8,Mar 2018
ITA,2018-04,101.7,Apr 2018
ITA,2018-05,101.5,May 2018
ITA,2018-06,101.4,Jun 2018
ITA,2018-07,101.5,Jul 2018
ITA,2018-08,101.6,Aug 2018
ITA,2018-09,101.8,Sep 2018
ITA,2018-10,101.8,Oct 2018
ITA,2018-11,101.7,Nov 2018
ITA,2018-12,101.9,Dec 2018
ITA,2019-01,101.9,Jan 2019
ITA,2019-02,101.7,Feb 2019
ITA,2019-03,101.6,Mar 2019
ITA,2019-04,101.8,Apr 2019
ITA,2019-05,102,May 2019
ITA,2019-06,102,Jun 2019
ITA,2019-07,101.9,Jul 2019
ITA,2019-08,102.3,Aug 2019
ITA,2019-09,102.6,Sep 2019
ITA,2019-10,102.8,Oct 2019
ITA,2019-11,103,Nov 2019
ITA,2019-12,103.3,Dec 2019
ITA,2020-01,103.9,Jan 2020
ITA,2020-02,103.7,Feb 2020
ITA,2020-03,103.6,Mar 2020
ITA,2020-04,103.4,Apr 2020
ITA,2020-05,103,May 2020
ITA,2020-06,102.8,Jun 2020
ITA,2020-07,102.2,Jul 2020
ITA,2020-08,102.8,Aug 2020
ITA,2020-09,102.9,Sep 2020
ITA,2020-10,102.9,Oct 2020
ITA,2020-11,103.3,Nov 2020
ITA,2020-12,103.3,Dec 2020
ITA,2021-01,103.6,Jan 2021
ITA,2021-02,103.9,Feb 2021
ITA,2021-03,104.6,Mar 2021
ITA,2021-04,104.8,Apr 2021
ITA,2021-05,105.2,May 2021
ITA,2021-06,105.7,Jun 2021
ITA,2021-07,105.8,Jul 2021
ITA,2021-08,106.3,Aug 2021
ITA,2021-09,107.1,Sep 2021
ITA,2021-10,107.6,Oct 2021
ITA,2021-11,108.4,Nov 2021
ITA,2021-12,109.8,Dec 2021
ITA,2022-01,112,Jan 2022
ITA,2022-02,113.1,Feb 2022
ITA,2022-03,115.8,Mar 2022
ITA,2022-04,118.6,Apr 2022
ITA,2022-05,119.7,May 2022
ITA,2022-06,120.4,Jun 2022
ITA,2022-07,121.3,Jul 2022
ITA,2022-08,122.5,Aug 2022
ITA,2022-09,124.4,Sep 2022
ITA,2022-10,126,Oct 2022
ITA,2022-11,127.4,Nov 2022
ITA,2022-12,127.9,Dec 2022
NLD,1990-01,66.20975,Jan 1990
NLD,1990-02,66.40796,Feb 1990
NLD,1990-03,66.14669,Mar 1990
NLD,1990-04,66.27282,Apr 1990
NLD,1990-05,66.34489,May 1990
NLD,1990-06,66.40796,Jun 1990
NLD,1990-07,66.20975,Jul 1990
NLD,1990-08,65.68721,Aug 1990
NLD,1990-09,65.15565,Sep 1990
NLD,1990-10,65.02953,Oct 1990
NLD,1990-11,64.69618,Nov 1990
NLD,1990-12,64.43491,Dec 1990
NLD,1991-01,64.83132,Jan 1991
NLD,1991-02,65.35387,Feb 1991
NLD,1991-03,65.48901,Mar 1991
NLD,1991-04,65.68721,Apr 1991
NLD,1991-05,66.20975,May 1991
NLD,1991-06,66.47102,Jun 1991
NLD,1991-07,66.40796,Jul 1991
NLD,1991-08,66.80437,Aug 1991
NLD,1991-09,67.19177,Sep 1991
NLD,1991-10,67.58818,Oct 1991
NLD,1991-11,67.84946,Nov 1991
NLD,1991-12,67.92153,Dec 1991
NLD,1992-01,68.11974,Jan 1992
NLD,1992-02,68.1828,Feb 1992
NLD,1992-03,68.24586,Mar 1992
NLD,1992-04,68.381,Apr 1992
NLD,1992-05,68.31794,May 1992
NLD,1992-06,68.11974,Jun 1992
NLD,1992-07,67.66026,Jul 1992
NLD,1992-08,67.46205,Aug 1992
NLD,1992-09,67.12871,Sep 1992
NLD,1992-10,66.73229,Oct 1992
NLD,1992-11,66.60616,Nov 1992
NLD,1992-12,65.94848,Dec 1992
NLD,1993-01,65.68721,Jan 1993
NLD,1993-02,65.55207,Feb 1993
NLD,1993-03,65.68721,Mar 1993
NLD,1993-04,65.35387,Apr 1993
NLD,1993-05,65.68721,May 1993
NLD,1993-06,65.81334,Jun 1993
NLD,1993-07,65.88541,Jul 1993
NLD,1993-08,65.75027,Aug 1993
NLD,1993-09,65.48901,Sep 1993
NLD,1993-10,65.2908,Oct 1993
NLD,1993-11,65.88541,Nov 1993
NLD,1993-12,66.01154,Dec 1993
NLD,1994-01,66.07462,Jan 1994
NLD,1994-02,66.14669,Feb 1994
NLD,1994-03,66.01154,Mar 1994
NLD,1994-04,66.14669,Apr 1994
NLD,1994-05,66.80437,May 1994
NLD,1994-06,66.47102,Jun 1994
NLD,1994-07,66.01154,Jul 1994
NLD,1994-08,66.47102,Aug 1994
NLD,1994-09,66.86744,Sep 1994
NLD,1994-10,66.9305,Oct 1994
NLD,1994-11,67.19177,Nov 1994
NLD,1994-12,67.00258,Dec 1994
NLD,1995-01,67.45304,Jan 1995
NLD,1995-02,67.65125,Feb 1995
NLD,1995-03,67.18276,Mar 1995
NLD,1995-04,66.65121,Apr 1995
NLD,1995-05,66.44399,May 1995
NLD,1995-06,66.65121,Jun 1995
NLD,1995-07,66.30885,Jul 1995
NLD,1995-08,66.84942,Aug 1995
NLD,1995-09,67.04762,Sep 1995
NLD,1995-10,66.91248,Oct 1995
NLD,1995-11,67.04762,Nov 1995
NLD,1995-12,67.18276,Dec 1995
NLD,1996-01,67.45304,Jan 1996
NLD,1996-02,67.58818,Feb 1996
NLD,1996-03,67.65125,Mar 1996
NLD,1996-04,68.25488,Apr 1996
NLD,1996-05,68.85851,May 1996
NLD,1996-06,69.05671,Jun 1996
NLD,1996-07,69.05671,Jul 1996
NLD,1996-08,69.12878,Aug 1996
NLD,1996-09,69.19185,Sep 1996
NLD,1996-10,68.58822,Oct 1996
NLD,1996-11,67.92153,Nov 1996
NLD,1996-12,68.25488,Dec 1996
NLD,1997-01,68.31794,Jan 1997
NLD,1997-02,68.72337,Feb 1997
NLD,1997-03,69.52519,Mar 1997
NLD,1997-04,71.00273,Apr 1997
NLD,1997-05,72.27305,May 1997
NLD,1997-06,71.33607,Jun 1997
NLD,1997-07,71.39914,Jul 1997
NLD,1997-08,72.67847,Aug 1997
NLD,1997-09,73.01182,Sep 1997
NLD,1997-10,72.60639,Oct 1997
NLD,1997-11,72.34512,Nov 1997
NLD,1997-12,72.00277,Dec 1997
NLD,1998-01,72.00277,Jan 1998
NLD,1998-02,71.66942,Feb 1998
NLD,1998-03,71.53428,Mar 1998
NLD,1998-04,71.20094,Apr 1998
NLD,1998-05,70.66938,May 1998
NLD,1998-06,70.3991,Jun 1998
NLD,1998-07,70.06576,Jul 1998
NLD,1998-08,69.66034,Aug 1998
NLD,1998-09,69.32699,Sep 1998
NLD,1998-10,68.78643,Oct 1998
NLD,1998-11,68.58822,Nov 1998
NLD,1998-12,69.12878,Dec 1998
NLD,1999-01,68.72337,Jan 1999
NLD,1999-02,68.45308,Feb 1999
NLD,1999-03,68.52515,Mar 1999
NLD,1999-04,67.58818,Apr 1999
NLD,1999-05,67.58818,May 1999
NLD,1999-06,68.05667,Jun 1999
NLD,1999-07,67.78639,Jul 1999
NLD,1999-08,67.84946,Aug 1999
NLD,1999-09,68.19181,Sep 1999
NLD,1999-10,67.84946,Oct 1999
NLD,1999-11,67.92153,Nov 1999
NLD,1999-12,68.31794,Dec 1999
NLD,2000-01,70.3,Jan 2000
NLD,2000-02,70.8,Feb 2000
NLD,2000-03,71,Mar 2000
NLD,2000-04,71.2,Apr 2000
NLD,2000-05,71.7,May 2000
NLD,2000-06,71.8,Jun 2000
NLD,2000-07,72,Jul 2000
NLD,2000-08,72.5,Aug 2000
NLD,2000-09,73.1,Sep 2000
NLD,2000-10,74.1,Oct 2000
NLD,2000-11,74.6,Nov 2000
NLD,2000-12,74.7,Dec 2000
NLD,2001-01,74.7,Jan 2001
NLD,2001-02,75,Feb 2001
NLD,2001-03,75.3,Mar 2001
NLD,2001-04,75.4,Apr 2001
NLD,2001-05,75,May 2001
NLD,2001-06,75.2,Jun 2001
NLD,2001-07,75.6,Jul 2001
NLD,2001-08,75.5,Aug 2001
NLD,2001-09,75.5,Sep 2001
NLD,2001-10,76,Oct 2001
NLD,2001-11,76,Nov 2001
NLD,2001-12,75.3,Dec 2001
NLD,2002-01,75.4,Jan 2002
NLD,2002-02,75.2,Feb 2002
NLD,2002-03,75.3,Mar 2002
NLD,2002-04,75.3,Apr 2002
NLD,2002-05,74.8,May 2002
NLD,2002-06,74.3,Jun 2002
NLD,2002-07,74.4,Jul 2002
NLD,2002-08,75.3,Aug 2002
NLD,2002-09,76,Sep 2002
NLD,2002-10,76.2,Oct 2002
NLD,2002-11,75.8,Nov 2002
NLD,2002-12,76.3,Dec 2002
NLD,2003-01,75.9,Jan 2003
NLD,2003-02,75.8,Feb 2003
NLD,2003-03,74.9,Mar 2003
NLD,2003-04,75,Apr 2003
NLD,2003-05,74.5,May 2003
NLD,2003-06,74.4,Jun 2003
NLD,2003-07,74.4,Jul 2003
NLD,2003-08,74.7,Aug 2003
NLD,2003-09,75.9,Sep 2003
NLD,2003-10,76,Oct 2003
NLD,2003-11,76.9,Nov 2003
NLD,2003-12,75.7,Dec 2003
NLD,2004-01,75.6,Jan 2004
NLD,2004-02,76.5,Feb 2004
NLD,2004-03,77,Mar 2004
NLD,2004-04,77.2,Apr 2004
NLD,2004-05,76.5,May 2004
NLD,2004-06,76.5,Jun 2004
NLD,2004-07,76,Jul 2004
NLD,2004-08,76.4,Aug 2004
NLD,2004-09,76.7,Sep 2004
NLD,2004-10,76,Oct 2004
NLD,2004-11,76.2,Nov 2004
NLD,2004-12,76.2,Dec 2004
NLD,2005-01,75.9,Jan 2005
NLD,2005-02,75.7,Feb 2005
NLD,2005-03,75.6,Mar 2005
NLD,2005-04,75.2,Apr 2005
NLD,2005-05,75.5,May 2005
NLD,2005-06,75.9,Jun 2005
NLD,2005-07,76.1,Jul 2005
NLD,2005-08,76.1,Aug 2005
NLD,2005-09,76.6,Sep 2005
NLD,2005-10,76.8,Oct 2005
NLD,2005-11,77,Nov 2005
NLD,2005-12,77.3,Dec 2005
NLD,2006-01,77.4,Jan 2006
NLD,2006-02,77.6,Feb 2006
NLD,2006-03,77.6,Mar 2006
NLD,2006-04,77.6,Apr 2006
NLD,2006-05,77.3,May 2006
NLD,2006-06,77.1,Jun 2006
NLD,2006-07,77.1,Jul 2006
NLD,2006-08,77.5,Aug 2006
NLD,2006-09,78,Sep 2006
NLD,2006-10,78.9,Oct 2006
NLD,2006-11,79.1,Nov 2006
NLD,2006-12,80,Dec 2006
NLD,2007-01,80.8,Jan 2007
NLD,2007-02,81.3,Feb 2007
NLD,2007-03,81.8,Mar 2007
NLD,2007-04,83.3,Apr 2007
NLD,2007-05,83.9,May 2007
NLD,2007-06,84.2,Jun 2007
NLD,2007-07,85.9,Jul 2007
NLD,2007-08,87,Aug 2007
NLD,2007-09,88.4,Sep 2007
NLD,2007-10,89.3,Oct 2007
NLD,2007-11,89.9,Nov 2007
NLD,2007-12,90.1,Dec 2007
NLD,2008-01,90.5,Jan 2008
NLD,2008-02,91.2,Feb 2008
NLD,2008-03,90.8,Mar 2008
NLD,2008-04,91,Apr 2008
NLD,2008-05,91.3,May 2008
NLD,2008-06,92.1,Jun 2008
NLD,2008-07,91.4,Jul 2008
NLD,2008-08,91.3,Aug 2008
NLD,2008-09,91,Sep 2008
NLD,2008-10,90,Oct 2008
NLD,2008-11,88.7,Nov 2008
NLD,2008-12,88,Dec 2008
NLD,2009-01,87.5,Jan 2009
NLD,2009-02,87.2,Feb 2009
NLD,2009-03,86.7,Mar 2009
NLD,2009-04,85.9,Apr 2009
NLD,2009-05,85.8,May 2009
NLD,2009-06,85.8,Jun 2009
NLD,2009-07,85.8,Jul 2009
NLD,2009-08,85.8,Aug 2009
NLD,2009-09,85.8,Sep 2009
NLD,2009-10,85.9,Oct 2009
NLD,2009-11,86.4,Nov 2009
NLD,2009-12,86.9,Dec 2009
NLD,2010-01,87.4,Jan 2010
NLD,2010-02,87.5,Feb 2010
NLD,2010-03,87.8,Mar 2010
NLD,2010-04,88.3,Apr 2010
NLD,2010-05,89.1,May 2010
NLD,2010-06,89.7,Jun 2010
NLD,2010-07,89.9,Jul 2010
NLD,2010-08,90.4,Aug 2010
NLD,2010-09,91.2,Sep 2010
NLD,2010-10,92.3,Oct 2010
NLD,2010-11,93.1,Nov 2010
NLD,2010-12,94.2,Dec 2010
NLD,2011-01,96.3,Jan 2011
NLD,2011-02,97.5,Feb 2011
NLD,2011-03,98.2,Mar 2011
NLD,2011-04,98.8,Apr 2011
NLD,2011-05,98.8,May 2011
NLD,2011-06,98.4,Jun 2011
NLD,2011-07,98.8,Jul 2011
NLD,2011-08,98.3,Aug 2011
NLD,2011-09,98.4,Sep 2011
NLD,2011-10,98.5,Oct 2011
NLD,2011-11,99.1,Nov 2011
NLD,2011-12,99.7,Dec 2011
NLD,2012-01,101.3,Jan 2012
NLD,2012-02,101.5,Feb 2012
NLD,2012-03,101.6,Mar 2012
NLD,2012-04,101.9,Apr 2012
NLD,2012-05,102.1,May 2012
NLD,2012-06,102.5,Jun 2012
NLD,2012-07,103.3,Jul 2012
NLD,2012-08,104.4,Aug 2012
NLD,2012-09,104.9,Sep 2012
NLD,2012-10,105.6,Oct 2012
NLD,2012-11,105.9,Nov 2012
NLD,2012-12,105.5,Dec 2012
NLD,2013-01,105.3,Jan 2013
NLD,2013-02,105,Feb 2013
NLD,2013-03,104.8,Mar 2013
NLD,2013-04,104.7,Apr 2013
