location,time,cpi,date
BRA,2000-10,38.70566,Oct 2000
BRA,2000-11,38.82955,Nov 2000
BRA,2000-12,39.05855,Dec 2000
BRA,2001-01,39.28128,Jan 2001
BRA,2001-02,39.46202,Feb 2001
BRA,2001-03,39.6119,Mar 2001
BRA,2001-04,39.84159,Apr 2001
BRA,2001-05,40.00492,May 2001
BRA,2001-06,40.21304,Jun 2001
BRA,2001-07,40.74783,Jul 2001
BRA,2001-08,41.03297,Aug 2001
BRA,2001-09,41.14782,Sep 2001
BRA,2001-10,41.48934,Oct 2001
BRA,2001-11,41.784,Nov 2001
BRA,2001-12,42.05568,Dec 2001
BRA,2002-01,42.27447,Jan 2002
BRA,2002-02,42.42667,Feb 2002
BRA,2002-03,42.68119,Mar 2002
BRA,2002-04,43.02271,Apr 2002
BRA,2002-05,43.11296,May 2002
BRA,2002-06,43.29393,Jun 2002
BRA,2002-07,43.80923,Jul 2002
BRA,2002-08,44.09391,Aug 2002
BRA,2002-09,44.4113,Sep 2002
BRA,2002-10,44.99319,Oct 2002
BRA,2002-11,46.35208,Nov 2002
BRA,2002-12,47.32537,Dec 2002
BRA,2003-01,48.39031,Jan 2003
BRA,2003-02,49.15015,Feb 2003
BRA,2003-03,49.75477,Mar 2003
BRA,2003-04,50.23736,Apr 2003
BRA,2003-05,50.54385,May 2003
BRA,2003-06,50.46798,Jun 2003
BRA,2003-07,50.5689,Jul 2003
BRA,2003-08,50.74083,Aug 2003
BRA,2003-09,51.13664,Sep 2003
BRA,2003-10,51.28489,Oct 2003
BRA,2003-11,51.45937,Nov 2003
BRA,2003-12,51.72688,Dec 2003
BRA,2004-01,52.1199,Jan 2004
BRA,2004-02,52.43776,Feb 2004
BRA,2004-03,52.68416,Mar 2004
BRA,2004-04,52.87905,Apr 2004
BRA,2004-05,53.14865,May 2004
BRA,2004-06,53.5259,Jun 2004
BRA,2004-07,54.01289,Jul 2004
BRA,2004-08,54.3855,Aug 2004
BRA,2004-09,54.56508,Sep 2004
BRA,2004-10,54.80521,Oct 2004
BRA,2004-11,55.18339,Nov 2004
BRA,2004-12,55.65786,Dec 2004
BRA,2005-01,55.98059,Jan 2005
BRA,2005-02,56.31097,Feb 2005
BRA,2005-03,56.65435,Mar 2005
BRA,2005-04,57.14714,Apr 2005
BRA,2005-05,57.42718,May 2005
BRA,2005-06,57.41558,Jun 2005
BRA,2005-07,57.5592,Jul 2005
BRA,2005-08,57.65711,Aug 2005
BRA,2005-09,57.85896,Sep 2005
BRA,2005-10,58.29282,Oct 2005
BRA,2005-11,58.61346,Nov 2005
BRA,2005-12,58.82436,Dec 2005
BRA,2006-01,59.17145,Jan 2006
BRA,2006-02,59.41413,Feb 2006
BRA,2006-03,59.66958,Mar 2006
BRA,2006-04,59.79486,Apr 2006
BRA,2006-05,59.85472,May 2006
BRA,2006-06,59.72897,Jun 2006
BRA,2006-07,59.84243,Jul 2006
BRA,2006-08,59.87236,Aug 2006
BRA,2006-09,59.99811,Sep 2006
BRA,2006-10,60.19601,Oct 2006
BRA,2006-11,60.38255,Nov 2006
BRA,2006-12,60.67234,Dec 2006
BRA,2007-01,60.93938,Jan 2007
BRA,2007-02,61.20759,Feb 2007
BRA,2007-03,61.43403,Mar 2007
BRA,2007-04,61.58762,Apr 2007
BRA,2007-05,61.76001,May 2007
BRA,2007-06,61.93286,Jun 2007
BRA,2007-07,62.08158,Jul 2007
BRA,2007-08,62.37345,Aug 2007
BRA,2007-09,62.48574,Sep 2007
BRA,2007-10,62.67321,Oct 2007
BRA,2007-11,62.91125,Nov 2007
BRA,2007-12,63.3769,Dec 2007
BRA,2008-01,63.71912,Jan 2008
BRA,2008-02,64.03141,Feb 2008
BRA,2008-03,64.33882,Mar 2008
BRA,2008-04,64.69264,Apr 2008
BRA,2008-05,65.20377,May 2008
BRA,2008-06,65.68635,Jun 2008
BRA,2008-07,66.03437,Jul 2008
BRA,2008-08,66.21928,Aug 2008
BRA,2008-09,66.39143,Sep 2008
BRA,2008-10,66.69027,Oct 2008
BRA,2008-11,66.9304,Nov 2008
BRA,2008-12,67.11787,Dec 2008
BRA,2009-01,67.4399,Jan 2009
BRA,2009-02,67.81088,Feb 2009
BRA,2009-03,67.94638,Mar 2009
BRA,2009-04,68.27259,Apr 2009
BRA,2009-05,68.59346,May 2009
BRA,2009-06,68.84032,Jun 2009
BRA,2009-07,69.00552,Jul 2009
BRA,2009-08,69.10899,Aug 2009
BRA,2009-09,69.27488,Sep 2009
BRA,2009-10,69.46884,Oct 2009
BRA,2009-11,69.75375,Nov 2009
BRA,2009-12,70.01176,Dec 2009
BRA,2010-01,70.5368,Jan 2010
BRA,2010-02,71.0869,Feb 2010
BRA,2010-03,71.45649,Mar 2010
BRA,2010-04,71.86391,Apr 2010
BRA,2010-05,72.17294,May 2010
BRA,2010-06,72.17294,Jun 2010
BRA,2010-07,72.18014,Jul 2010
BRA,2010-08,72.20891,Aug 2010
BRA,2010-09,72.53372,Sep 2010
BRA,2010-10,73.0778,Oct 2010
BRA,2010-11,73.68427,Nov 2010
BRA,2010-12,74.14853,Dec 2010
BRA,2011-01,74.76406,Jan 2011
BRA,2011-02,75.36218,Feb 2011
BRA,2011-03,75.95753,Mar 2011
BRA,2011-04,76.54243,Apr 2011
BRA,2011-05,76.90228,May 2011
BRA,2011-06,77.01759,Jun 2011
BRA,2011-07,77.14079,Jul 2011
BRA,2011-08,77.42616,Aug 2011
BRA,2011-09,77.83659,Sep 2011
BRA,2011-10,78.17139,Oct 2011
BRA,2011-11,78.57787,Nov 2011
BRA,2011-12,78.97067,Dec 2011
BRA,2012-01,79.41289,Jan 2012
BRA,2012-02,79.77019,Feb 2012
BRA,2012-03,79.9377,Mar 2012
BRA,2012-04,80.44929,Apr 2012
BRA,2012-05,80.73884,May 2012
BRA,2012-06,80.80334,Jun 2012
BRA,2012-07,81.15089,Jul 2012
BRA,2012-08,81.4836,Aug 2012
BRA,2012-09,81.94808,Sep 2012
BRA,2012-10,82.43159,Oct 2012
BRA,2012-11,82.92625,Nov 2012
BRA,2012-12,83.58145,Dec 2012
BRA,2013-01,84.30022,Jan 2013
BRA,2013-02,84.80601,Feb 2013
BRA,2013-03,85.20461,Mar 2013
BRA,2013-04,85.67327,Apr 2013
BRA,2013-05,85.9902,May 2013
BRA,2013-06,86.21386,Jun 2013
BRA,2013-07,86.23961,Jul 2013
BRA,2013-08,86.44656,Aug 2013
BRA,2013-09,86.74911,Sep 2013
BRA,2013-10,87.24353,Oct 2013
BRA,2013-11,87.71474,Nov 2013
BRA,2013-12,88.52168,Dec 2013
BRA,2014-01,89.00845,Jan 2014
BRA,2014-02,89.62258,Feb 2014
BRA,2014-03,90.44715,Mar 2014
BRA,2014-04,91.05317,Apr 2014
BRA,2014-05,91.47195,May 2014
BRA,2014-06,91.83783,Jun 2014
BRA,2014-07,91.84711,Jul 2014
BRA,2014-08,92.07681,Aug 2014
BRA,2014-09,92.60162,Sep 2014
BRA,2014-10,92.99047,Oct 2014
BRA,2014-11,93.4647,Nov 2014
BRA,2014-12,94.19368,Dec 2014
BRA,2015-01,95.36163,Jan 2015
BRA,2015-02,96.52494,Feb 2015
BRA,2015-03,97.79915,Mar 2015
BRA,2015-04,98.49356,Apr 2015
BRA,2015-05,99.22231,May 2015
BRA,2015-06,100.0063,Jun 2015
BRA,2015-07,100.6262,Jul 2015
BRA,2015-08,100.8476,Aug 2015
BRA,2015-09,101.3921,Sep 2015
BRA,2015-10,102.2234,Oct 2015
BRA,2015-11,103.2558,Nov 2015
BRA,2015-12,104.247,Dec 2015
BRA,2016-01,105.5709,Jan 2016
BRA,2016-02,106.521,Feb 2016
BRA,2016-03,106.9789,Mar 2016
BRA,2016-04,107.6316,Apr 2016
BRA,2016-05,108.471,May 2016
BRA,2016-06,108.8506,Jun 2016
BRA,2016-07,109.4167,Jul 2016
BRA,2016-08,109.8981,Aug 2016
BRA,2016-09,109.9861,Sep 2016
BRA,2016-10,110.2721,Oct 2016
BRA,2016-11,110.4707,Nov 2016
BRA,2016-12,110.802,Dec 2016
BRA,2017-01,111.2231,Jan 2017
BRA,2017-02,111.5902,Feb 2017
BRA,2017-03,111.8691,Mar 2017
BRA,2017-04,112.0257,Apr 2017
BRA,2017-05,112.373,May 2017
BRA,2017-06,112.1145,Jun 2017
BRA,2017-07,112.3837,Jul 2017
BRA,2017-08,112.5971,Aug 2017
BRA,2017-09,112.7772,Sep 2017
BRA,2017-10,113.2509,Oct 2017
BRA,2017-11,113.5681,Nov 2017
BRA,2017-12,114.0678,Dec 2017
BRA,2018-01,114.3987,Jan 2018
BRA,2018-02,114.7648,Feb 2018
BRA,2018-03,114.8681,Mar 2018
BRA,2018-04,115.1207,Apr 2018
BRA,2018-05,115.5813,May 2018
BRA,2018-06,117.0376,Jun 2018
BRA,2018-07,117.4239,Jul 2018
BRA,2018-08,117.3183,Aug 2018
BRA,2018-09,117.8814,Sep 2018
BRA,2018-10,118.4118,Oct 2018
BRA,2018-11,118.1631,Nov 2018
BRA,2018-12,118.3403,Dec 2018
BRA,2019-01,118.719,Jan 2019
BRA,2019-02,119.2294,Feb 2019
BRA,2019-03,120.1236,Mar 2019
BRA,2019-04,120.8083,Apr 2019
BRA,2019-05,120.9653,May 2019
BRA,2019-06,120.9774,Jun 2019
BRA,2019-07,121.2073,Jul 2019
BRA,2019-08,121.3407,Aug 2019
BRA,2019-09,121.2922,Sep 2019
BRA,2019-10,121.4136,Oct 2019
BRA,2019-11,122.0328,Nov 2019
BRA,2019-12,123.4363,Dec 2019
BRA,2020-01,123.6954,Jan 2020
BRA,2020-02,124.0047,Feb 2020
BRA,2020-03,124.0915,Mar 2020
BRA,2020-04,123.7068,Apr 2020
BRA,2020-05,123.2367,May 2020
BRA,2020-06,123.5571,Jun 2020
BRA,2020-07,124.0019,Jul 2020
BRA,2020-08,124.2996,Aug 2020
BRA,2020-09,125.0951,Sep 2020
BRA,2020-10,126.171,Oct 2020
BRA,2020-11,127.2939,Nov 2020
BRA,2020-12,129.0124,Dec 2020
BRA,2021-01,129.3349,Jan 2021
BRA,2021-02,130.4472,Feb 2021
BRA,2021-03,131.6604,Mar 2021
BRA,2021-04,132.0685,Apr 2021
BRA,2021-05,133.1648,May 2021
BRA,2021-06,133.8705,Jun 2021
BRA,2021-07,135.1557,Jul 2021
BRA,2021-08,136.3315,Aug 2021
BRA,2021-09,137.9129,Sep 2021
BRA,2021-10,139.6367,Oct 2021
BRA,2021-11,140.9634,Nov 2021
BRA,2021-12,141.9924,Dec 2021
BRA,2022-01,142.7592,Jan 2022
BRA,2022-02,144.2011,Feb 2022
BRA,2022-03,146.5372,Mar 2022
BRA,2022-04,148.0906,Apr 2022
BRA,2022-05,148.7866,May 2022
BRA,2022-06,149.7836,Jun 2022
BRA,2022-07,148.765,Jul 2022
BRA,2022-08,148.2295,Aug 2022
BRA,2022-09,147.7996,Sep 2022
BRA,2022-10,148.6718,Oct 2022
BRA,2022-11,149.2813,Nov 2022
BRA,2022-12,150.2068,Dec 2022
BRA,2023-01,151.0028,Jan 2023
BRA,2023-02,152.2712,Feb 2023
BRA,2023-03,153.3524,Mar 2023
BRA,2023-04,154.2878,Apr 2023
BRA,2023-05,154.6426,May 2023
BRA,2023-06,154.5189,Jun 2023
BRA,2023-07,154.7043,Jul 2023
BRA,2023-08,155.0602,Aug 2023
BRA,2023-09,155.4635,Sep 2023
BRA,2023-10,155.8365,Oct 2023
CHL,1970-01,8.158181e-4,Jan 1970
CHL,1970-02,8.575022e-4,Feb 1970
CHL,1970-03,8.872766e-4,Mar 1970
CHL,1970-04,9.08544e-4,Apr 1970
CHL,1970-05,9.2811e-4,May 1970
CHL,1970-06,9.459747e-4,Jun 1970
CHL,1970-07,9.6469e-4,Jul 1970
CHL,1970-08,9.893602e-4,Aug 1970
CHL,1970-09,0.001015732,Sep 1970
CHL,1970-10,0.001024239,Oct 1970
CHL,1970-11,0.001031044,Nov 1970
CHL,1970-12,0.001031044,Dec 1970
CHL,1971-01,0.001045506,Jan 1971
CHL,1971-02,0.001053163,Feb 1971
CHL,1971-03,0.001065923,Mar 1971
CHL,1971-04,0.001092294,Apr 1971
CHL,1971-05,0.00112292,May 1971
CHL,1971-06,0.001145038,Jun 1971
CHL,1971-07,0.001148441,Jul 1971
CHL,1971-08,0.001161201,Aug 1971
CHL,1971-09,0.001173111,Sep 1971
CHL,1971-10,0.001193527,Oct 1971
CHL,1971-11,0.001225003,Nov 1971
CHL,1971-12,0.001259031,Dec 1971
CHL,1972-01,0.001304969,Jan 1972
CHL,1972-02,0.001389188,Feb 1972
CHL,1972-03,0.001427469,Mar 1972
CHL,1972-04,0.001508285,Apr 1972
CHL,1972-05,0.001572087,May 1972
CHL,1972-06,0.001605265,Jun 1972
CHL,1972-07,0.001676723,Jul 1972
CHL,1972-08,0.002057835,Aug 1972
CHL,1972-09,0.002514659,Sep 1972
CHL,1972-10,0.002898323,Oct 1972
CHL,1972-11,0.003060807,Nov 1972
CHL,1972-12,0.003316015,Dec 1972
CHL,1973-01,0.003657145,Jan 1973
CHL,1973-02,0.003808569,Feb 1973
CHL,1973-03,0.004044212,Mar 1973
CHL,1973-04,0.0044568,Apr 1973
CHL,1973-05,0.005321958,May 1973
CHL,1973-06,0.00615479,Jun 1973
CHL,1973-07,0.007095661,Jul 1973
CHL,1973-08,0.008306202,Aug 1973
CHL,1973-09,0.009709001,Sep 1973
CHL,1973-10,0.01821086,Oct 1973
CHL,1973-11,0.01924871,Nov 1973
CHL,1973-12,0.02016236,Dec 1973
CHL,1974-01,0.02300879,Jan 1974
CHL,1974-02,0.0286404,Feb 1974
CHL,1974-03,0.03270929,Mar 1974
CHL,1974-04,0.03771734,Apr 1974
CHL,1974-05,0.04098912,May 1974
CHL,1974-06,0.04951905,Jun 1974
CHL,1974-07,0.05521872,Jul 1974
CHL,1974-08,0.06123485,Aug 1974
CHL,1974-09,0.06907316,Sep 1974
CHL,1974-10,0.08212285,Oct 1974
CHL,1974-11,0.09009558,Nov 1974
CHL,1974-12,0.09594923,Dec 1974
CHL,1975-01,0.1093145,Jan 1975
CHL,1975-02,0.127391,Feb 1975
CHL,1975-03,0.1543529,Mar 1975
CHL,1975-04,0.1864191,Apr 1975
CHL,1975-05,0.2161824,May 1975
CHL,1975-06,0.258918,Jun 1975
CHL,1975-07,0.2830012,Jul 1975
CHL,1975-08,0.3082065,Aug 1975
CHL,1975-09,0.3366462,Sep 1975
CHL,1975-10,0.3649608,Oct 1975
CHL,1975-11,0.3948194,Nov 1975
CHL,1975-12,0.4228464,Dec 1975
CHL,1976-01,0.4671269,Jan 1976
CHL,1976-02,0.5140743,Feb 1976
CHL,1976-03,0.5837047,Mar 1976
CHL,1976-04,0.6531615,Apr 1976
CHL,1976-05,0.7174478,May 1976
CHL,1976-06,0.8059695,Jun 1976
CHL,1976-07,0.8774613,Jul 1976
CHL,1976-08,0.9254074,Aug 1976
CHL,1976-09,0.9959003,Sep 1976
CHL,1976-10,1.062768,Oct 1976
CHL,1976-11,1.103373,Nov 1976
CHL,1976-12,1.159954,Dec 1976
CHL,1977-01,1.228643,Jan 1977
CHL,1977-02,1.300222,Feb 1977
CHL,1977-03,1.379581,Mar 1977
CHL,1977-04,1.444422,Apr 1977
CHL,1977-05,1.499651,May 1977
CHL,1977-06,1.549592,Jun 1977
CHL,1977-07,1.610097,Jul 1977
CHL,1977-08,1.664827,Aug 1977
CHL,1977-09,1.726925,Sep 1977
CHL,1977-10,1.799452,Oct 1977
CHL,1977-11,1.839022,Nov 1977
CHL,1977-12,1.896428,Dec 1977
CHL,1978-01,1.930892,Jan 1978
CHL,1978-02,1.977428,Feb 1978
CHL,1978-03,2.035305,Mar 1978
CHL,1978-04,2.088441,Apr 1978
CHL,1978-05,2.132568,May 1978
CHL,1978-06,2.175649,Jun 1978
CHL,1978-07,2.230416,Jul 1978
CHL,1978-08,2.292956,Aug 1978
CHL,1978-09,2.358767,Sep 1978
CHL,1978-10,2.402443,Oct 1978
CHL,1978-11,2.434633,Nov 1978
CHL,1978-12,2.47143,Dec 1978
CHL,1979-01,2.526543,Jan 1979
CHL,1979-02,2.567568,Feb 1979
CHL,1979-03,2.639735,Mar 1979
CHL,1979-04,2.708193,Apr 1979
CHL,1979-05,2.776404,May 1979
CHL,1979-06,2.846099,Jun 1979
CHL,1979-07,2.94891,Jul 1979
CHL,1979-08,3.088299,Aug 1979
CHL,1979-09,3.209399,Sep 1979
CHL,1979-10,3.287496,Oct 1979
CHL,1979-11,3.357932,Nov 1979
CHL,1979-12,3.432816,Dec 1979
CHL,1980-01,3.505971,Jan 1980
CHL,1980-02,3.569981,Feb 1980
CHL,1980-03,3.675016,Mar 1980
CHL,1980-04,3.76819,Apr 1980
CHL,1980-05,3.855431,May 1980
CHL,1980-06,3.929079,Jun 1980
CHL,1980-07,4.008659,Jul 1980
CHL,1980-08,4.096889,Aug 1980
CHL,1980-09,4.184131,Sep 1980
CHL,1980-10,4.306467,Oct 1980
CHL,1980-11,4.419658,Nov 1980
CHL,1980-12,4.505169,Dec 1980
CHL,1981-01,4.578571,Jan 1981
CHL,1981-02,4.592659,Feb 1981
CHL,1981-03,4.629483,Mar 1981
CHL,1981-04,4.686079,Apr 1981
CHL,1981-05,4.748111,May 1981
CHL,1981-06,4.75256,Jun 1981
CHL,1981-07,4.78197,Jul 1981
CHL,1981-08,4.840295,Aug 1981
CHL,1981-09,4.885028,Sep 1981
CHL,1981-10,4.900599,Oct 1981
CHL,1981-11,4.909495,Nov 1981
CHL,1981-12,4.934952,Dec 1981
CHL,1982-01,4.969305,Jan 1982
CHL,1982-02,4.930008,Feb 1982
CHL,1982-03,4.951757,Mar 1982
CHL,1982-04,4.946815,Apr 1982
CHL,1982-05,4.921853,May 1982
CHL,1982-06,4.954476,Jun 1982
CHL,1982-07,5.052592,Jul 1982
CHL,1982-08,5.215706,Aug 1982
CHL,1982-09,5.439371,Sep 1982
CHL,1982-10,5.700353,Oct 1982
CHL,1982-11,5.889665,Nov 1982
CHL,1982-12,5.958124,Dec 1982
CHL,1983-01,6.062912,Jan 1983
CHL,1983-02,6.070079,Feb 1983
CHL,1983-03,6.185001,Mar 1983
CHL,1983-04,6.368875,Apr 1983
CHL,1983-05,6.456611,May 1983
CHL,1983-06,6.557198,Jun 1983
CHL,1983-07,6.682747,Jul 1983
CHL,1983-08,6.86242,Aug 1983
CHL,1983-09,7.022569,Sep 1983
CHL,1983-10,7.192603,Oct 1983
CHL,1983-11,7.288,Nov 1983
CHL,1983-12,7.333969,Dec 1983
CHL,1984-01,7.33916,Jan 1984
CHL,1984-02,7.327548,Feb 1984
CHL,1984-03,7.513395,Mar 1984
CHL,1984-04,7.625599,Apr 1984
CHL,1984-05,7.717043,May 1984
CHL,1984-06,7.815151,Jun 1984
CHL,1984-07,7.884116,Jul 1984
CHL,1984-08,7.904131,Aug 1984
CHL,1984-09,8.134459,Sep 1984
CHL,1984-10,8.800518,Oct 1984
CHL,1984-11,8.902828,Nov 1984
CHL,1984-12,9.023683,Dec 1984
CHL,1985-01,9.306914,Jan 1985
CHL,1985-02,9.494002,Feb 1985
CHL,1985-03,9.760922,Mar 1985
CHL,1985-04,9.983591,Apr 1985
CHL,1985-05,10.18476,May 1985
CHL,1985-06,10.55993,Jun 1985
CHL,1985-07,10.69635,Jul 1985
CHL,1985-08,10.79125,Aug 1985
CHL,1985-09,10.92249,Sep 1985
CHL,1985-10,11.08708,Oct 1985
CHL,1985-11,11.26453,Nov 1985
CHL,1985-12,11.40738,Dec 1985
CHL,1986-01,11.71309,Jan 1986
CHL,1986-02,11.81913,Feb 1986
CHL,1986-03,11.99657,Mar 1986
CHL,1986-04,12.16315,Apr 1986
CHL,1986-05,12.24989,May 1986
CHL,1986-06,12.41349,Jun 1986
CHL,1986-07,12.53683,Jul 1986
CHL,1986-08,12.61591,Aug 1986
CHL,1986-09,12.80917,Sep 1986
CHL,1986-10,13.00367,Oct 1986
CHL,1986-11,13.18656,Nov 1986
CHL,1986-12,13.38724,Dec 1986
CHL,1987-01,13.65342,Jan 1987
CHL,1987-02,13.88969,Feb 1987
CHL,1987-03,14.11755,Mar 1987
CHL,1987-04,14.45046,Apr 1987
CHL,1987-05,14.66917,May 1987
CHL,1987-06,14.77173,Jun 1987
CHL,1987-07,15.01988,Jul 1987
CHL,1987-08,15.23464,Aug 1987
CHL,1987-09,15.52454,Sep 1987
CHL,1987-10,15.89896,Oct 1987
CHL,1987-11,16.20591,Nov 1987
CHL,1987-12,16.25904,Dec 1987
CHL,1988-01,16.37694,Jan 1988
CHL,1988-02,16.43805,Feb 1988
CHL,1988-03,16.74745,Mar 1988
CHL,1988-04,16.87732,Apr 1988
CHL,1988-05,16.95562,May 1988
CHL,1988-06,17.05875,Jun 1988
CHL,1988-07,17.08167,Jul 1988
CHL,1988-08,17.21918,Aug 1988
CHL,1988-09,17.38152,Sep 1988
CHL,1988-10,17.64508,Oct 1988
CHL,1988-11,17.9793,Nov 1988
CHL,1988-12,18.32116,Dec 1988
CHL,1989-01,18.52552,Jan 1989
CHL,1989-02,18.54843,Feb 1989
CHL,1989-03,18.90176,Mar 1989
CHL,1989-04,19.09847,Apr 1989
CHL,1989-05,19.4728,May 1989
CHL,1989-06,19.81657,Jun 1989
CHL,1989-07,20.17753,Jul 1989
CHL,1989-08,20.37998,Aug 1989
CHL,1989-09,20.81351,Sep 1989
CHL,1989-10,21.4132,Oct 1989
CHL,1989-11,21.78181,Nov 1989
CHL,1989-12,22.24399,Dec 1989
CHL,1990-01,22.79952,Jan 1990
CHL,1990-02,22.86673,Feb 1990
CHL,1990-03,23.41883,Mar 1990
CHL,1990-04,23.83482,Apr 1990
CHL,1990-05,24.19807,May 1990
CHL,1990-06,24.7289,Jun 1990
CHL,1990-07,25.14149,Jul 1990
CHL,1990-08,25.64765,Aug 1990
CHL,1990-09,26.90243,Sep 1990
CHL,1990-10,27.92922,Oct 1990
CHL,1990-11,28.17592,Nov 1990
CHL,1990-12,28.32309,Dec 1990
CHL,1991-01,28.44304,Jan 1991
CHL,1991-02,28.47962,Feb 1991
CHL,1991-03,28.80969,Mar 1991
CHL,1991-04,29.34138,Apr 1991
CHL,1991-05,30.07213,May 1991
CHL,1991-06,30.62593,Jun 1991
CHL,1991-07,31.18058,Jul 1991
CHL,1991-08,31.55829,Aug 1991
CHL,1991-09,31.97088,Sep 1991
CHL,1991-10,32.89559,Oct 1991
CHL,1991-11,33.19929,Nov 1991
CHL,1991-12,33.60762,Dec 1991
CHL,1992-01,33.97768,Jan 1992
CHL,1992-02,33.76415,Feb 1992
CHL,1992-03,34.00064,Mar 1992
CHL,1992-04,34.44811,Apr 1992
CHL,1992-05,34.81646,May 1992
CHL,1992-06,35.05551,Jun 1992
CHL,1992-07,35.44683,Jul 1992
CHL,1992-08,35.95299,Aug 1992
CHL,1992-09,36.78923,Sep 1992
CHL,1992-10,37.31496,Oct 1992
CHL,1992-11,37.84749,Nov 1992
CHL,1992-12,37.87387,Dec 1992
CHL,1993-01,37.93682,Jan 1993
CHL,1993-02,38.08994,Feb 1993
CHL,1993-03,38.30602,Mar 1993
CHL,1993-04,38.84281,Apr 1993
CHL,1993-05,39.40937,May 1993
CHL,1993-06,39.60418,Jun 1993
CHL,1993-07,39.9938,Jul 1993
CHL,1993-08,40.8479,Aug 1993
CHL,1993-09,41.32344,Sep 1993
CHL,1993-10,42.38681,Oct 1993
CHL,1993-11,42.42339,Nov 1993
CHL,1993-12,42.50761,Dec 1993
CHL,1994-01,42.95082,Jan 1994
CHL,1994-02,43.08438,Feb 1994
CHL,1994-03,43.56928,Mar 1994
CHL,1994-04,43.78365,Apr 1994
CHL,1994-05,44.40807,May 1994
CHL,1994-06,44.64456,Jun 1994
CHL,1994-07,44.91168,Jul 1994
CHL,1994-08,45.41019,Aug 1994
CHL,1994-09,45.63392,Sep 1994
CHL,1994-10,45.90359,Oct 1994
CHL,1994-11,46.18007,Nov 1994
CHL,1994-12,46.31022,Dec 1994
CHL,1995-01,46.60371,Jan 1995
CHL,1995-02,46.83936,Feb 1995
CHL,1995-03,47.12519,Mar 1995
CHL,1995-04,47.41188,Apr 1995
CHL,1995-05,47.70197,May 1995
CHL,1995-06,48.0533,Jun 1995
CHL,1995-07,48.45483,Jul 1995
CHL,1995-08,49.25108,Aug 1995
CHL,1995-09,49.54372,Sep 1995
CHL,1995-10,49.92739,Oct 1995
CHL,1995-11,49.96312,Nov 1995
CHL,1995-12,50.10688,Dec 1995
CHL,1996-01,50.24385,Jan 1996
CHL,1996-02,50.50416,Feb 1996
CHL,1996-03,50.87081,Mar 1996
CHL,1996-04,51.38633,Apr 1996
CHL,1996-05,51.80232,May 1996
CHL,1996-06,52.0201,Jun 1996
CHL,1996-07,52.17152,Jul 1996
CHL,1996-08,52.39441,Aug 1996
CHL,1996-09,52.65047,Sep 1996
CHL,1996-10,53.02732,Oct 1996
CHL,1996-11,53.2366,Nov 1996
CHL,1996-12,53.4297,Dec 1996
CHL,1997-01,53.69938,Jan 1997
CHL,1997-02,54.14769,Feb 1997
CHL,1997-03,54.31783,Mar 1997
CHL,1997-04,54.49733,Apr 1997
CHL,1997-05,54.62323,May 1997
CHL,1997-06,54.75339,Jun 1997
CHL,1997-07,55.08346,Jul 1997
CHL,1997-08,55.30719,Aug 1997
CHL,1997-09,55.82101,Sep 1997
CHL,1997-10,56.50497,Oct 1997
CHL,1997-11,56.58154,Nov 1997
CHL,1997-12,56.6598,Dec 1997
CHL,1998-01,57.05452,Jan 1998
CHL,1998-02,56.98051,Feb 1998
CHL,1998-03,57.20595,Mar 1998
CHL,1998-04,57.43138,Apr 1998
CHL,1998-05,57.53602,May 1998
CHL,1998-06,57.73253,Jun 1998
CHL,1998-07,57.97923,Jul 1998
CHL,1998-08,58.17574,Aug 1998
CHL,1998-09,58.47944,Sep 1998
CHL,1998-10,58.94562,Oct 1998
CHL,1998-11,59.00262,Nov 1998
CHL,1998-12,59.30291,Dec 1998
CHL,1999-01,59.10555,Jan 1999
CHL,1999-02,59.14809,Feb 1999
CHL,1999-03,59.52409,Mar 1999
CHL,1999-04,59.74783,Apr 1999
CHL,1999-05,59.81844,May 1999
CHL,1999-06,59.90181,Jun 1999
CHL,1999-07,59.94349,Jul 1999
CHL,1999-08,60.06173,Aug 1999
CHL,1999-09,60.19785,Sep 1999
CHL,1999-10,60.41137,Oct 1999
CHL,1999-11,60.5126,Nov 1999
CHL,1999-12,60.67253,Dec 1999
CHL,2000-01,60.77887,Jan 2000
CHL,2000-02,61.11745,Feb 2000
CHL,2000-03,61.56236,Mar 2000
CHL,2000-04,61.85841,Apr 2000
CHL,2000-05,61.98941,May 2000
CHL,2000-06,62.13148,Jun 2000
CHL,2000-07,62.214,Jul 2000
CHL,2000-08,62.37478,Aug 2000
CHL,2000-09,62.75419,Sep 2000
CHL,2000-10,63.1336,Oct 2000
CHL,2000-11,63.34713,Nov 2000
CHL,2000-12,63.41858,Dec 2000
CHL,2001-01,63.63211,Jan 2001
CHL,2001-02,63.43645,Feb 2001
CHL,2001-03,63.73845,Mar 2001
CHL,2001-04,64.02938,Apr 2001
CHL,2001-05,64.30756,May 2001
CHL,2001-06,64.34329,Jun 2001
CHL,2001-07,64.21909,Jul 2001
CHL,2001-08,64.73461,Aug 2001
CHL,2001-09,65.2093,Sep 2001
CHL,2001-10,65.29778,Oct 2001
CHL,2001-11,65.29182,Nov 2001
CHL,2001-12,65.0902,Dec 2001
CHL,2002-01,65.03746,Jan 2002
CHL,2002-02,65.04341,Feb 2002
CHL,2002-03,65.38709,Mar 2002
CHL,2002-04,65.63039,Apr 2002
CHL,2002-05,65.689940000000007,May 2002
CHL,2002-06,65.60658,Jun 2002
