location,time,ppi_tot_fin_stage,date
JPN,1960-01,62.8903,Jan 1960
JPN,1960-02,62.8903,Feb 1960
JPN,1960-03,62.79142,Mar 1960
JPN,1960-04,62.59365,Apr 1960
JPN,1960-05,62.59365,May 1960
JPN,1960-06,62.59365,Jun 1960
JPN,1960-07,62.59365,Jul 1960
JPN,1960-08,62.8903,Aug 1960
JPN,1960-09,62.8903,Sep 1960
JPN,1960-10,62.8903,Oct 1960
JPN,1960-11,62.79142,Nov 1960
JPN,1960-12,62.8903,Dec 1960
JPN,1961-01,62.79142,Jan 1961
JPN,1961-02,62.79142,Feb 1961
JPN,1961-03,62.79142,Mar 1961
JPN,1961-04,62.8903,Apr 1961
JPN,1961-05,62.8903,May 1961
JPN,1961-06,63.18695,Jun 1961
JPN,1961-07,63.18695,Jul 1961
JPN,1961-08,63.38472,Aug 1961
JPN,1961-09,63.4836,Sep 1961
JPN,1961-10,63.68137,Oct 1961
JPN,1961-11,63.68137,Nov 1961
JPN,1961-12,63.68137,Dec 1961
JPN,1962-01,63.58249,Jan 1962
JPN,1962-02,63.58249,Feb 1962
JPN,1962-03,63.38472,Mar 1962
JPN,1962-04,62.79142,Apr 1962
JPN,1962-05,62.79142,May 1962
JPN,1962-06,62.59365,Jun 1962
JPN,1962-07,62.8903,Jul 1962
JPN,1962-08,63.18695,Aug 1962
JPN,1962-09,63.18695,Sep 1962
JPN,1962-10,63.28584,Oct 1962
JPN,1962-11,63.38472,Nov 1962
JPN,1962-12,64.27468,Dec 1962
JPN,1963-01,64.27468,Jan 1963
JPN,1963-02,64.47244,Feb 1963
JPN,1963-03,64.27468,Mar 1963
JPN,1963-04,64.47244,Apr 1963
JPN,1963-05,64.47244,May 1963
JPN,1963-06,64.67021,Jun 1963
JPN,1963-07,64.67021,Jul 1963
JPN,1963-08,65.16463,Aug 1963
JPN,1963-09,65.16463,Sep 1963
JPN,1963-10,65.26352,Oct 1963
JPN,1963-11,65.16463,Nov 1963
JPN,1963-12,65.16463,Dec 1963
JPN,1964-01,65.16463,Jan 1964
JPN,1964-02,64.7691,Feb 1964
JPN,1964-03,64.57133,Mar 1964
JPN,1964-04,64.67021,Apr 1964
JPN,1964-05,64.47244,May 1964
JPN,1964-06,64.27468,Jun 1964
JPN,1964-07,64.47244,Jul 1964
JPN,1964-08,64.47244,Aug 1964
JPN,1964-09,64.57133,Sep 1964
JPN,1964-10,64.57133,Oct 1964
JPN,1964-11,64.67021,Nov 1964
JPN,1964-12,64.67021,Dec 1964
JPN,1965-01,65.85683,Jan 1965
JPN,1965-02,65.95571,Feb 1965
JPN,1965-03,66.0546,Mar 1965
JPN,1965-04,65.95571,Apr 1965
JPN,1965-05,65.95571,May 1965
JPN,1965-06,65.95571,Jun 1965
JPN,1965-07,66.0546,Jul 1965
JPN,1965-08,66.25236,Aug 1965
JPN,1965-09,66.45013,Sep 1965
JPN,1965-10,66.45013,Oct 1965
JPN,1965-11,66.45013,Nov 1965
JPN,1965-12,66.74678,Dec 1965
JPN,1966-01,67.14232,Jan 1966
JPN,1966-02,67.2412,Feb 1966
JPN,1966-03,67.04343,Mar 1966
JPN,1966-04,66.84566,Apr 1966
JPN,1966-05,66.6479,May 1966
JPN,1966-06,66.84566,Jun 1966
JPN,1966-07,66.74678,Jul 1966
JPN,1966-08,67.14232,Aug 1966
JPN,1966-09,67.2412,Sep 1966
JPN,1966-10,67.34009,Oct 1966
JPN,1966-11,67.34009,Nov 1966
JPN,1966-12,67.53786,Dec 1966
JPN,1967-01,67.34009,Jan 1967
JPN,1967-02,67.53786,Feb 1967
JPN,1967-03,67.8345,Mar 1967
JPN,1967-04,67.53786,Apr 1967
JPN,1967-05,67.63674,May 1967
JPN,1967-06,67.53786,Jun 1967
JPN,1967-07,67.8345,Jul 1967
JPN,1967-08,68.13116,Aug 1967
JPN,1967-09,68.5267,Sep 1967
JPN,1967-10,69.21889,Oct 1967
JPN,1967-11,69.21889,Nov 1967
JPN,1967-12,69.41665,Dec 1967
JPN,1968-01,69.31777,Jan 1968
JPN,1968-02,69.41665,Feb 1968
JPN,1968-03,69.41665,Mar 1968
JPN,1968-04,69.21889,Apr 1968
JPN,1968-05,69.91107,May 1968
JPN,1968-06,69.91107,Jun 1968
JPN,1968-07,70.00996,Jul 1968
JPN,1968-08,70.00996,Aug 1968
JPN,1968-09,70.50438,Sep 1968
JPN,1968-10,70.80103,Oct 1968
JPN,1968-11,71.09768,Nov 1968
JPN,1968-12,70.89992,Dec 1968
JPN,1969-01,70.80103,Jan 1969
JPN,1969-02,70.80103,Feb 1969
JPN,1969-03,71.09768,Mar 1969
JPN,1969-04,71.09768,Apr 1969
JPN,1969-05,71.09768,May 1969
JPN,1969-06,71.49322,Jun 1969
JPN,1969-07,71.5921,Jul 1969
JPN,1969-08,71.5921,Aug 1969
JPN,1969-09,71.98764,Sep 1969
JPN,1969-10,72.08652,Oct 1969
JPN,1969-11,72.08652,Nov 1969
JPN,1969-12,72.28429,Dec 1969
JPN,1970-01,72.58095,Jan 1970
JPN,1970-02,72.67982,Feb 1970
JPN,1970-03,72.67982,Mar 1970
JPN,1970-04,72.77871,Apr 1970
JPN,1970-05,72.77871,May 1970
JPN,1970-06,72.97648,Jun 1970
JPN,1970-07,73.07536,Jul 1970
JPN,1970-08,73.27313,Aug 1970
JPN,1970-09,73.76756,Sep 1970
JPN,1970-10,73.86644,Oct 1970
JPN,1970-11,73.96532,Nov 1970
JPN,1970-12,74.26197,Dec 1970
JPN,1971-01,73.96532,Jan 1971
JPN,1971-02,73.96532,Feb 1971
JPN,1971-03,73.96532,Mar 1971
JPN,1971-04,74.16309,Apr 1971
JPN,1971-05,74.26197,May 1971
JPN,1971-06,74.26197,Jun 1971
JPN,1971-07,74.36086,Jul 1971
JPN,1971-08,74.65751,Aug 1971
JPN,1971-09,74.55862,Sep 1971
JPN,1971-10,74.45974,Oct 1971
JPN,1971-11,74.55862,Nov 1971
JPN,1971-12,74.65751,Dec 1971
JPN,1972-01,74.26197,Jan 1972
JPN,1972-02,74.45974,Feb 1972
JPN,1972-03,74.95416,Mar 1972
JPN,1972-04,74.95416,Apr 1972
JPN,1972-05,75.05305,May 1972
JPN,1972-06,75.05305,Jun 1972
JPN,1972-07,75.05305,Jul 1972
JPN,1972-08,75.54747,Aug 1972
JPN,1972-09,75.84412,Sep 1972
JPN,1972-10,75.84412,Oct 1972
JPN,1972-11,76.33854,Nov 1972
JPN,1972-12,76.43742,Dec 1972
JPN,1973-01,76.73408,Jan 1973
JPN,1973-02,78.11845,Feb 1973
JPN,1973-03,79.99725,Mar 1973
JPN,1973-04,80.19502,Apr 1973
JPN,1973-05,80.98609,May 1973
JPN,1973-06,81.67828,Jun 1973
JPN,1973-07,82.37048,Jul 1973
JPN,1973-08,83.26043,Aug 1973
JPN,1973-09,84.44704,Sep 1973
JPN,1973-10,85.73253,Oct 1973
JPN,1973-11,87.11691,Nov 1973
JPN,1973-12,90.8745,Dec 1973
JPN,1974-01,95.42318,Jan 1974
JPN,1974-02,98.983,Feb 1974
JPN,1974-03,99.37854,Mar 1974
JPN,1974-04,99.67519,Apr 1974
JPN,1974-05,99.97185,May 1974
JPN,1974-06,100.8618,Jun 1974
JPN,1974-07,102.2462,Jul 1974
JPN,1974-08,102.4439,Aug 1974
JPN,1974-09,103.4328,Sep 1974
JPN,1974-10,104.5205,Oct 1974
JPN,1974-11,105.7071,Nov 1974
JPN,1974-12,106.2015,Dec 1974
JPN,1975-01,106.2015,Jan 1975
JPN,1975-02,106.2015,Feb 1975
JPN,1975-03,106.4982,Mar 1975
JPN,1975-04,106.4982,Apr 1975
JPN,1975-05,106.4982,May 1975
JPN,1975-06,106.696,Jun 1975
JPN,1975-07,107.0915,Jul 1975
JPN,1975-08,107.1904,Aug 1975
JPN,1975-09,107.7837,Sep 1975
JPN,1975-10,108.0803,Oct 1975
JPN,1975-11,108.0803,Nov 1975
JPN,1975-12,108.6736,Dec 1975
JPN,1976-01,109.6625,Jan 1976
JPN,1976-02,110.2558,Feb 1976
JPN,1976-03,110.6513,Mar 1976
JPN,1976-04,110.7502,Apr 1976
JPN,1976-05,110.7502,May 1976
JPN,1976-06,110.948,Jun 1976
JPN,1976-07,111.4424,Jul 1976
JPN,1976-08,112.0357,Aug 1976
JPN,1976-09,112.629,Sep 1976
JPN,1976-10,112.9257,Oct 1976
JPN,1976-11,113.0246,Nov 1976
JPN,1976-12,113.6179,Dec 1976
JPN,1977-01,113.6179,Jan 1977
JPN,1977-02,114.2112,Feb 1977
JPN,1977-03,114.31,Mar 1977
JPN,1977-04,114.4089,Apr 1977
JPN,1977-05,115.1011,May 1977
JPN,1977-06,115.2,Jun 1977
JPN,1977-07,115.2,Jul 1977
JPN,1977-08,115.4967,Aug 1977
JPN,1977-09,115.9911,Sep 1977
JPN,1977-10,115.7933,Oct 1977
JPN,1977-11,115.9911,Nov 1977
JPN,1977-12,115.9911,Dec 1977
JPN,1978-01,115.6944,Jan 1978
JPN,1978-02,115.6944,Feb 1978
JPN,1978-03,115.6944,Mar 1978
JPN,1978-04,115.6944,Apr 1978
JPN,1978-05,115.9911,May 1978
JPN,1978-06,116.2877,Jun 1978
JPN,1978-07,116.2877,Jul 1978
JPN,1978-08,116.2877,Aug 1978
JPN,1978-09,116.3866,Sep 1978
JPN,1978-10,116.1888,Oct 1978
JPN,1978-11,115.9911,Nov 1978
JPN,1978-12,115.9911,Dec 1978
JPN,1979-01,115.9911,Jan 1979
JPN,1979-02,115.9911,Feb 1979
JPN,1979-03,116.2877,Mar 1979
JPN,1979-04,116.5844,Apr 1979
JPN,1979-05,116.881,May 1979
JPN,1979-06,117.5732,Jun 1979
JPN,1979-07,117.8699,Jul 1979
JPN,1979-08,118.6609,Aug 1979
JPN,1979-09,119.2542,Sep 1979
JPN,1979-10,119.452,Oct 1979
JPN,1979-11,119.9464,Nov 1979
JPN,1979-12,120.6386,Dec 1979
JPN,1980-01,122.1219,Jan 1980
JPN,1980-02,123.0118,Feb 1980
JPN,1980-03,123.8029,Mar 1980
JPN,1980-04,125.0884,Apr 1980
JPN,1980-05,125.8795,May 1980
JPN,1980-06,126.275,Jun 1980
JPN,1980-07,126.8683,Jul 1980
JPN,1980-08,127.4616,Aug 1980
JPN,1980-09,127.7583,Sep 1980
JPN,1980-10,128.0549,Oct 1980
JPN,1980-11,128.4505,Nov 1980
JPN,1980-12,128.5494,Dec 1980
JPN,1981-01,128.5494,Jan 1981
JPN,1981-02,128.7471,Feb 1981
JPN,1981-03,128.7471,Mar 1981
JPN,1981-04,128.7471,Apr 1981
JPN,1981-05,129.3404,May 1981
JPN,1981-06,128.846,Jun 1981
JPN,1981-07,129.1427,Jul 1981
JPN,1981-08,129.5382,Aug 1981
JPN,1981-09,129.8349,Sep 1981
JPN,1981-10,129.6371,Oct 1981
JPN,1981-11,129.9337,Nov 1981
JPN,1981-12,130.3293,Dec 1981
JPN,1982-01,129.9337,Jan 1982
JPN,1982-02,130.3293,Feb 1982
JPN,1982-03,130.4282,Mar 1982
JPN,1982-04,130.6259,Apr 1982
JPN,1982-05,130.527,May 1982
JPN,1982-06,130.6259,Jun 1982
JPN,1982-07,130.7248,Jul 1982
JPN,1982-08,131.1203,Aug 1982
JPN,1982-09,131.6148,Sep 1982
JPN,1982-10,131.6148,Oct 1982
JPN,1982-11,131.6148,Nov 1982
JPN,1982-12,131.2192,Dec 1982
JPN,1983-01,130.6259,Jan 1983
JPN,1983-02,130.7248,Feb 1983
JPN,1983-03,130.9226,Mar 1983
JPN,1983-04,130.0326,Apr 1983
JPN,1983-05,130.7248,May 1983
JPN,1983-06,130.9226,Jun 1983
JPN,1983-07,131.0215,Jul 1983
JPN,1983-08,131.0215,Aug 1983
JPN,1983-09,131.1203,Sep 1983
JPN,1983-10,131.0215,Oct 1983
JPN,1983-11,131.0215,Nov 1983
JPN,1983-12,131.2192,Dec 1983
JPN,1984-01,131.1203,Jan 1984
JPN,1984-02,131.6148,Feb 1984
JPN,1984-03,131.1203,Mar 1984
JPN,1984-04,131.1203,Apr 1984
JPN,1984-05,131.3181,May 1984
JPN,1984-06,131.3181,Jun 1984
JPN,1984-07,131.6148,Jul 1984
JPN,1984-08,131.8125,Aug 1984
JPN,1984-09,131.8125,Sep 1984
JPN,1984-10,131.8125,Oct 1984
JPN,1984-11,131.8125,Nov 1984
JPN,1984-12,131.8125,Dec 1984
JPN,1985-01,132.2081,Jan 1985
JPN,1985-02,132.3069,Feb 1985
JPN,1985-03,131.9114,Mar 1985
JPN,1985-04,131.9114,Apr 1985
JPN,1985-05,131.8125,May 1985
JPN,1985-06,131.7137,Jun 1985
JPN,1985-07,131.6148,Jul 1985
JPN,1985-08,131.5159,Aug 1985
JPN,1985-09,131.3181,Sep 1985
JPN,1985-10,131.0215,Oct 1985
JPN,1985-11,130.6259,Nov 1985
JPN,1985-12,130.6259,Dec 1985
JPN,1986-01,130.1315,Jan 1986
JPN,1986-02,130.0326,Feb 1986
JPN,1986-03,129.9337,Mar 1986
JPN,1986-04,129.3404,Apr 1986
JPN,1986-05,129.3404,May 1986
JPN,1986-06,128.9449,Jun 1986
JPN,1986-07,128.5494,Jul 1986
JPN,1986-08,128.1538,Aug 1986
JPN,1986-09,128.0549,Sep 1986
JPN,1986-10,127.3627,Oct 1986
JPN,1986-11,127.3627,Nov 1986
JPN,1986-12,127.3627,Dec 1986
JPN,1987-01,126.8683,Jan 1987
JPN,1987-02,126.4728,Feb 1987
JPN,1987-03,126.4728,Mar 1987
JPN,1987-04,126.0773,Apr 1987
JPN,1987-05,125.7806,May 1987
JPN,1987-06,125.7806,Jun 1987
JPN,1987-07,125.6817,Jul 1987
JPN,1987-08,125.6817,Aug 1987
JPN,1987-09,125.5828,Sep 1987
JPN,1987-10,125.1873,Oct 1987
JPN,1987-11,125.0884,Nov 1987
JPN,1987-12,125.0884,Dec 1987
JPN,1988-01,124.6929,Jan 1988
JPN,1988-02,124.6929,Feb 1988
JPN,1988-03,124.6929,Mar 1988
JPN,1988-04,124.0007,Apr 1988
JPN,1988-05,123.9018,May 1988
JPN,1988-06,123.8029,Jun 1988
JPN,1988-07,124.0007,Jul 1988
JPN,1988-08,123.9018,Aug 1988
JPN,1988-09,124.0007,Sep 1988
JPN,1988-10,123.9018,Oct 1988
JPN,1988-11,123.5063,Nov 1988
JPN,1988-12,123.5063,Dec 1988
JPN,1989-01,123.3085,Jan 1989
JPN,1989-02,123.8029,Feb 1989
JPN,1989-03,123.9018,Mar 1989
JPN,1989-04,124.6929,Apr 1989
JPN,1989-05,124.7918,May 1989
JPN,1989-06,124.9895,Jun 1989
JPN,1989-07,124.8906,Jul 1989
JPN,1989-08,124.8906,Aug 1989
JPN,1989-09,124.9895,Sep 1989
JPN,1989-10,124.8906,Oct 1989
JPN,1989-11,124.8906,Nov 1989
JPN,1989-12,124.9895,Dec 1989
JPN,1990-01,125.2862,Jan 1990
JPN,1990-02,125.5828,Feb 1990
JPN,1990-03,125.6817,Mar 1990
JPN,1990-04,125.7806,Apr 1990
JPN,1990-05,125.5828,May 1990
JPN,1990-06,125.7806,Jun 1990
JPN,1990-07,125.7806,Jul 1990
JPN,1990-08,126.0773,Aug 1990
JPN,1990-09,126.0773,Sep 1990
JPN,1990-10,126.1761,Oct 1990
JPN,1990-11,126.275,Nov 1990
JPN,1990-12,126.1761,Dec 1990
JPN,1991-01,126.1761,Jan 1991
JPN,1991-02,126.1761,Feb 1991
JPN,1991-03,126.275,Mar 1991
JPN,1991-04,126.1761,Apr 1991
JPN,1991-05,126.275,May 1991
JPN,1991-06,126.275,Jun 1991
JPN,1991-07,126.275,Jul 1991
JPN,1991-08,126.275,Aug 1991
JPN,1991-09,126.275,Sep 1991
JPN,1991-10,126.275,Oct 1991
JPN,1991-11,126.4728,Nov 1991
JPN,1991-12,126.8683,Dec 1991
JPN,1992-01,126.6706,Jan 1992
JPN,1992-02,126.9672,Feb 1992
JPN,1992-03,126.9672,Mar 1992
JPN,1992-04,127.0661,Apr 1992
JPN,1992-05,127.0661,May 1992
JPN,1992-06,126.9672,Jun 1992
JPN,1992-07,126.9672,Jul 1992
JPN,1992-08,126.9672,Aug 1992
JPN,1992-09,126.9672,Sep 1992
JPN,1992-10,126.4728,Oct 1992
JPN,1992-11,126.275,Nov 1992
JPN,1992-12,126.275,Dec 1992
JPN,1993-01,126.0773,Jan 1993
JPN,1993-02,125.9784,Feb 1993
JPN,1993-03,125.7806,Mar 1993
JPN,1993-04,125.5828,Apr 1993
JPN,1993-05,125.2862,May 1993
JPN,1993-06,124.9895,Jun 1993
JPN,1993-07,124.8906,Jul 1993
JPN,1993-08,124.6929,Aug 1993
JPN,1993-09,124.7918,Sep 1993
JPN,1993-10,124.6929,Oct 1993
JPN,1993-11,124.594,Nov 1993
JPN,1993-12,124.6929,Dec 1993
JPN,1994-01,124.4951,Jan 1994
JPN,1994-02,124.1985,Feb 1994
JPN,1994-03,124.0996,Mar 1994
JPN,1994-04,123.9018,Apr 1994
JPN,1994-05,123.9018,May 1994
JPN,1994-06,123.8029,Jun 1994
JPN,1994-07,123.4074,Jul 1994
JPN,1994-08,123.4074,Aug 1994
JPN,1994-09,123.2096,Sep 1994
JPN,1994-10,122.6163,Oct 1994
JPN,1994-11,122.4185,Nov 1994
JPN,1994-12,122.4185,Dec 1994
JPN,1995-01,122.8141,Jan 1995
JPN,1995-02,122.6163,Feb 1995
JPN,1995-03,121.8252,Mar 1995
JPN,1995-04,121.133,Apr 1995
JPN,1995-05,121.0342,May 1995
JPN,1995-06,120.9353,Jun 1995
JPN,1995-07,120.9353,Jul 1995
JPN,1995-08,121.0342,Aug 1995
JPN,1995-09,121.2319,Sep 1995
JPN,1995-10,121.0342,Oct 1995
JPN,1995-11,121.133,Nov 1995
JPN,1995-12,121.0342,Dec 1995
JPN,1996-01,120.9353,Jan 1996
JPN,1996-02,120.7375,Feb 1996
JPN,1996-03,120.4409,Mar 1996
JPN,1996-04,120.2431,Apr 1996
JPN,1996-05,119.8476,May 1996
JPN,1996-06,119.8476,Jun 1996
JPN,1996-07,119.7487,Jul 1996
JPN,1996-08,119.452,Aug 1996
JPN,1996-09,119.452,Sep 1996
JPN,1996-10,119.452,Oct 1996
JPN,1996-11,119.452,Nov 1996
JPN,1996-12,119.7487,Dec 1996
JPN,1997-01,119.452,Jan 1997
JPN,1997-02,119.8476,Feb 1997
JPN,1997-03,119.6498,Mar 1997
JPN,1997-04,119.6498,Apr 1997
JPN,1997-05,119.0565,May 1997
JPN,1997-06,118.5621,Jun 1997
JPN,1997-07,118.5621,Jul 1997
JPN,1997-08,118.1665,Aug 1997
JPN,1997-09,118.3643,Sep 1997
JPN,1997-10,117.9688,Oct 1997
JPN,1997-11,118.1665,Nov 1997
JPN,1997-12,118.5621,Dec 1997
JPN,1998-01,117.9688,Jan 1998
JPN,1998-02,117.771,Feb 1998
JPN,1998-03,117.6721,Mar 1998
JPN,1998-04,117.5732,Apr 1998
JPN,1998-05,117.6721,May 1998
JPN,1998-06,117.9688,Jun 1998
JPN,1998-07,117.9688,Jul 1998
JPN,1998-08,118.1665,Aug 1998
JPN,1998-09,117.771,Sep 1998
JPN,1998-10,116.9799,Oct 1998
JPN,1998-11,116.6833,Nov 1998
JPN,1998-12,116.6833,Dec 1998
JPN,1999-01,116.1888,Jan 1999
JPN,1999-02,116.1888,Feb 1999
JPN,1999-03,116.1888,Mar 1999
JPN,1999-04,115.9911,Apr 1999
JPN,1999-05,115.9911,May 1999
JPN,1999-06,115.7933,Jun 1999
JPN,1999-07,115.6944,Jul 1999
JPN,1999-08,115.4967,Aug 1999
JPN,1999-09,115.2,Sep 1999
JPN,1999-10,114.8045,Oct 1999
JPN,1999-11,114.7056,Nov 1999
JPN,1999-12,114.4089,Dec 1999
JPN,2000-01,115.2,Jan 2000
JPN,2000-02,115.4,Feb 2000
JPN,2000-03,115,Mar 2000
JPN,2000-04,114.4,Apr 2000
JPN,2000-05,114.1,May 2000
JPN,2000-06,113.9,Jun 2000
JPN,2000-07,113.6,Jul 2000
JPN,2000-08,113.3,Aug 2000
JPN,2000-09,112.7,Sep 2000
JPN,2000-10,112.4,Oct 2000
JPN,2000-11,112.3,Nov 2000
JPN,2000-12,112.2,Dec 2000
JPN,2001-01,112.1,Jan 2001
JPN,2001-02,111.9,Feb 2001
JPN,2001-03,112.1,Mar 2001
JPN,2001-04,111.9,Apr 2001
JPN,2001-05,111.3,May 2001
JPN,2001-06,111,Jun 2001
JPN,2001-07,110.9,Jul 2001
JPN,2001-08,110.6,Aug 2001
JPN,2001-09,110.3,Sep 2001
JPN,2001-10,110,Oct 2001
JPN,2001-11,109.8,Nov 2001
JPN,2001-12,109.9,Dec 2001
JPN,2002-01,109.8,Jan 2002
JPN,2002-02,109.8,Feb 2002
JPN,2002-03,109.4,Mar 2002
JPN,2002-04,109.2,Apr 2002
JPN,2002-05,108.7,May 2002
JPN,2002-06,108.2,Jun 2002
JPN,2002-07,107.6,Jul 2002
JPN,2002-08,107.5,Aug 2002
JPN,2002-09,107.5,Sep 2002
JPN,2002-10,107.3,Oct 2002
JPN,2002-11,107.2,Nov 2002
JPN,2002-12,107,Dec 2002
JPN,2003-01,106.5,Jan 2003
JPN,2003-02,106.5,Feb 2003
JPN,2003-03,106.3,Mar 2003
JPN,2003-04,106.1,Apr 2003
JPN,2003-05,105.7,May 2003
JPN,2003-06,105.6,Jun 2003
JPN,2003-07,105.7,Jul 2003
JPN,2003-08,105.6,Aug 2003
JPN,2003-09,105.4,Sep 2003
JPN,2003-10,105,Oct 2003
JPN,2003-11,104.9,Nov 2003
JPN,2003-12,105,Dec 2003
JPN,2004-01,105,Jan 2004
JPN,2004-02,104.8,Feb 2004
JPN,2004-03,104.7,Mar 2004
JPN,2004-04,104.4,Apr 2004
JPN,2004-05,104.6,May 2004
JPN,2004-06,104.6,Jun 2004
JPN,2004-07,104.4,Jul 2004
JPN,2004-08,104.2,Aug 2004
JPN,2004-09,104.4,Sep 2004
JPN,2004-10,104.1,Oct 2004
JPN,2004-11,103.7,Nov 2004
JPN,2004-12,103.5,Dec 2004
JPN,2005-01,103.5,Jan 2005
JPN,2005-02,103.6,Feb 2005
JPN,2005-03,103.7,Mar 2005
JPN,2005-04,104,Apr 2005
JPN,2005-05,103.6,May 2005
JPN,2005-06,103.4,Jun 2005
JPN,2005-07,103.7,Jul 2005
JPN,2005-08,103.5,Aug 2005
JPN,2005-09,103.7,Sep 2005
JPN,2005-10,103.8,Oct 2005
JPN,2005-11,103.9,Nov 2005
JPN,2005-12,104,Dec 2005
JPN,2006-01,103.6,Jan 2006
JPN,2006-02,103.9,Feb 2006
JPN,2006-03,103.7,Mar 2006
JPN,2006-04,103.5,Apr 2006
JPN,2006-05,102.9,May 2006
JPN,2006-06,103,Jun 2006
JPN,2006-07,103.2,Jul 2006
JPN,2006-08,103.4,Aug 2006
JPN,2006-09,103.6,Sep 2006
JPN,2006-10,103.4,Oct 2006
JPN,2006-11,103.2,Nov 2006
JPN,2006-12,103.3,Dec 2006
JPN,2007-01,103.2,Jan 2007
JPN,2007-02,103,Feb 2007
JPN,2007-03,102.8,Mar 2007
JPN,2007-04,103,Apr 2007
JPN,2007-05,103.4,May 2007
JPN,2007-06,103.6,Jun 2007
JPN,2007-07,103.7,Jul 2007
JPN,2007-08,103.3,Aug 2007
JPN,2007-09,103.2,Sep 2007
JPN,2007-10,103.5,Oct 2007
JPN,2007-11,103.4,Nov 2007
JPN,2007-12,103.8,Dec 2007
JPN,2008-01,103.4,Jan 2008
JPN,2008-02,103.6,Feb 2008
JPN,2008-03,103.4,Mar 2008
JPN,2008-04,102.9,Apr 2008
JPN,2008-05,103.9,May 2008
JPN,2008-06,104.6,Jun 2008
JPN,2008-07,105.2,Jul 2008
JPN,2008-08,105.4,Aug 2008
JPN,2008-09,104.9,Sep 2008
JPN,2008-10,103.5,Oct 2008
JPN,2008-11,102.1,Nov 2008
JPN,2008-12,100.8,Dec 2008
JPN,2009-01,100.2,Jan 2009
JPN,2009-02,100.2,Feb 2009
JPN,2009-03,100.5,Mar 2009
JPN,2009-04,100.5,Apr 2009
JPN,2009-05,100.4,May 2009
JPN,2009-06,100.4,Jun 2009
JPN,2009-07,100.1,Jul 2009
JPN,2009-08,100,Aug 2009
JPN,2009-09,99.9,Sep 2009
JPN,2009-10,99.7,Oct 2009
JPN,2009-11,99.6,Nov 2009
JPN,2009-12,99.7,Dec 2009
JPN,2010-01,100.3,Jan 2010
JPN,2010-02,100,Feb 2010
JPN,2010-03,99.9,Mar 2010
JPN,2010-04,99.6,Apr 2010
JPN,2010-05,99.2,May 2010
JPN,2010-06,98.9,Jun 2010
JPN,2010-07,98.3,Jul 2010
JPN,2010-08,97.9,Aug 2010
JPN,2010-09,97.7,Sep 2010
JPN,2010-10,98.2,Oct 2010
JPN,2010-11,98.2,Nov 2010
JPN,2010-12,98.5,Dec 2010
JPN,2011-01,98.4,Jan 2011
JPN,2011-02,98.3,Feb 2011
JPN,2011-03,98.7,Mar 2011
JPN,2011-04,99.1,Apr 2011
JPN,2011-05,98.4,May 2011
JPN,2011-06,98.2,Jun 2011
JPN,2011-07,98.1,Jul 2011
JPN,2011-08,97.8,Aug 2011
JPN,2011-09,97.5,Sep 2011
JPN,2011-10,97.2,Oct 2011
JPN,2011-11,97.2,Nov 2011
JPN,2011-12,97.1,Dec 2011
JPN,2012-01,97,Jan 2012
JPN,2012-02,97.3,Feb 2012
JPN,2012-03,98.5,Mar 2012
JPN,2012-04,98,Apr 2012
JPN,2012-05,97.3,May 2012
JPN,2012-06,96.6,Jun 2012
JPN,2012-07,96,Jul 2012
JPN,2012-08,96.1,Aug 2012
JPN,2012-09,96.5,Sep 2012
JPN,2012-10,96.8,Oct 2012
JPN,2012-11,96.8,Nov 2012
JPN,2012-12,97.5,Dec 2012
JPN,2013-01,97.9,Jan 2013
JPN,2013-02,98.5,Feb 2013
JPN,2013-03,98.8,Mar 2013
