location,time,ppi_dom_int,date
EST,2013-08,101.4179,Aug 2013
EST,2013-09,101.5672,Sep 2013
EST,2013-10,101.8657,Oct 2013
EST,2013-11,101.791,Nov 2013
EST,2013-12,101.5672,Dec 2013
EST,2014-01,101.4179,Jan 2014
EST,2014-02,101.4925,Feb 2014
EST,2014-03,101.5672,Mar 2014
EST,2014-04,101.4925,Apr 2014
EST,2014-05,101.7164,May 2014
EST,2014-06,101.5672,Jun 2014
EST,2014-07,101.1194,Jul 2014
EST,2014-08,101.9403,Aug 2014
EST,2014-09,100.3731,Sep 2014
EST,2014-10,100.5224,Oct 2014
EST,2014-11,100.6716,Nov 2014
EST,2014-12,100.6716,Dec 2014
EST,2015-01,100.5224,Jan 2015
EST,2015-02,100.3731,Feb 2015
EST,2015-03,100.8209,Mar 2015
EST,2015-04,100.2239,Apr 2015
EST,2015-05,100.1493,May 2015
EST,2015-06,99.62687,Jun 2015
EST,2015-07,99.77612,Jul 2015
EST,2015-08,100.0746,Aug 2015
EST,2015-09,99.62687,Sep 2015
EST,2015-10,99.77612,Oct 2015
EST,2015-11,99.77612,Nov 2015
EST,2015-12,99.25373,Dec 2015
EST,2016-01,98.73135,Jan 2016
EST,2016-02,98.73135,Feb 2016
EST,2016-03,99.55224,Mar 2016
EST,2016-04,98.35821,Apr 2016
EST,2016-05,98.0597,May 2016
EST,2016-06,97.46268,Jun 2016
EST,2016-07,98.28358,Jul 2016
EST,2016-08,98.73135,Aug 2016
EST,2016-09,98.80597,Sep 2016
EST,2016-10,98.35821,Oct 2016
EST,2016-11,98.95522,Nov 2016
EST,2016-12,98.50746,Dec 2016
EST,2017-01,98.80597,Jan 2017
EST,2017-02,98.28358,Feb 2017
EST,2017-03,98.58209,Mar 2017
EST,2017-04,98.656720000000007,Apr 2017
EST,2017-05,99.17911,May 2017
EST,2017-06,99.62687,Jun 2017
EST,2017-07,99.47762,Jul 2017
EST,2017-08,99.92538,Aug 2017
EST,2017-09,98.95522,Sep 2017
EST,2017-10,99.85075,Oct 2017
EST,2017-11,100.0746,Nov 2017
EST,2017-12,100.5224,Dec 2017
EST,2018-01,101.9403,Jan 2018
EST,2018-02,102.0896,Feb 2018
EST,2018-03,102.1642,Mar 2018
EST,2018-04,102.3881,Apr 2018
EST,2018-05,102.6866,May 2018
EST,2018-06,102.5373,Jun 2018
EST,2018-07,102.3881,Jul 2018
EST,2018-08,102.9851,Aug 2018
EST,2018-09,102.5373,Sep 2018
EST,2018-10,103.1343,Oct 2018
EST,2018-11,103.806,Nov 2018
EST,2018-12,103.7313,Dec 2018
EST,2019-01,103.8806,Jan 2019
EST,2019-02,103.0597,Feb 2019
EST,2019-03,103.1343,Mar 2019
EST,2019-04,103.0597,Apr 2019
EST,2019-05,103.1343,May 2019
EST,2019-06,103.0597,Jun 2019
EST,2019-07,102.4627,Jul 2019
EST,2019-08,102.9104,Aug 2019
EST,2019-09,102.6119,Sep 2019
EST,2019-10,101.8657,Oct 2019
EST,2019-11,101.4925,Nov 2019
EST,2019-12,102.0673,Dec 2019
EST,2020-01,102.8358,Jan 2020
EST,2020-02,102.7612,Feb 2020
EST,2020-03,103.0597,Mar 2020
EST,2020-04,103.4328,Apr 2020
EST,2020-05,102.6119,May 2020
EST,2020-06,103.209,Jun 2020
EST,2020-07,102.9851,Jul 2020
EST,2020-08,103.4328,Aug 2020
EST,2020-09,102.6866,Sep 2020
EST,2020-10,103.5821,Oct 2020
EST,2020-11,103.7313,Nov 2020
EST,2020-12,104.6269,Dec 2020
EST,2021-01,105.0746,Jan 2021
EST,2021-02,105.7463,Feb 2021
EST,2021-03,107.6866,Mar 2021
EST,2021-04,111.791,Apr 2021
EST,2021-05,115,May 2021
EST,2021-06,117.3881,Jun 2021
EST,2021-07,129.2537,Jul 2021
EST,2021-08,133.5075,Aug 2021
EST,2021-09,134.2537,Sep 2021
EST,2021-10,128.209,Oct 2021
EST,2021-11,127.8358,Nov 2021
EST,2021-12,126.1194,Dec 2021
EST,2022-01,128.5821,Jan 2022
EST,2022-02,126.9403,Feb 2022
EST,2022-03,131.791,Mar 2022
EST,2022-04,141.0448,Apr 2022
EST,2022-05,150,May 2022
EST,2022-06,153.7313,Jun 2022
EST,2022-07,150,Jul 2022
EST,2022-08,149.1791,Aug 2022
EST,2022-09,144.7015,Sep 2022
EST,2022-10,142.6866,Oct 2022
EST,2022-11,142.9851,Nov 2022
EST,2022-12,143.7313,Dec 2022
SVN,1998-01,57.9755,Jan 1998
SVN,1998-02,58.13588,Feb 1998
SVN,1998-03,58.77737,Mar 1998
SVN,1998-04,58.53682,Apr 1998
SVN,1998-05,58.53682,May 1998
SVN,1998-06,58.45663,Jun 1998
SVN,1998-07,58.29625,Jul 1998
SVN,1998-08,58.21606,Aug 1998
SVN,1998-09,58.37644,Sep 1998
SVN,1998-10,57.89531,Oct 1998
SVN,1998-11,58.05569,Nov 1998
SVN,1998-12,58.29625,Dec 1998
SVN,1999-01,58.05569,Jan 1999
SVN,1999-02,57.73494,Feb 1999
SVN,1999-03,57.73494,Mar 1999
SVN,1999-04,57.73494,Apr 1999
SVN,1999-05,57.89531,May 1999
SVN,1999-06,58.21606,Jun 1999
SVN,1999-07,58.617,Jul 1999
SVN,1999-08,58.45663,Aug 1999
SVN,1999-09,58.53682,Sep 1999
SVN,1999-10,59.01794,Oct 1999
SVN,1999-11,59.09813,Nov 1999
SVN,1999-12,59.33869,Dec 1999
SVN,2000-01,59.9,Jan 2000
SVN,2000-02,60.9,Feb 2000
SVN,2000-03,61.2,Mar 2000
SVN,2000-04,61.7,Apr 2000
SVN,2000-05,61.9,May 2000
SVN,2000-06,62.3,Jun 2000
SVN,2000-07,62.6,Jul 2000
SVN,2000-08,63.5,Aug 2000
SVN,2000-09,63.9,Sep 2000
SVN,2000-10,64.3,Oct 2000
SVN,2000-11,64.5,Nov 2000
SVN,2000-12,64.8,Dec 2000
SVN,2001-01,67.17,Jan 2001
SVN,2001-02,68,Feb 2001
SVN,2001-03,68.03,Mar 2001
SVN,2001-04,69.03,Apr 2001
SVN,2001-05,69.26,May 2001
SVN,2001-06,69.42,Jun 2001
SVN,2001-07,69.52,Jul 2001
SVN,2001-08,69.31,Aug 2001
SVN,2001-09,69.37,Sep 2001
SVN,2001-10,69.24,Oct 2001
SVN,2001-11,69.28,Nov 2001
SVN,2001-12,69.42,Dec 2001
SVN,2002-01,69.86,Jan 2002
SVN,2002-02,69.84,Feb 2002
SVN,2002-03,70.02,Mar 2002
SVN,2002-04,70.32,Apr 2002
SVN,2002-05,70.21,May 2002
SVN,2002-06,70.34,Jun 2002
SVN,2002-07,70.57,Jul 2002
SVN,2002-08,70.84,Aug 2002
SVN,2002-09,71.15,Sep 2002
SVN,2002-10,71.23,Oct 2002
SVN,2002-11,71.54,Nov 2002
SVN,2002-12,71.57,Dec 2002
SVN,2003-01,71.98,Jan 2003
SVN,2003-02,72.05,Feb 2003
SVN,2003-03,72.3,Mar 2003
SVN,2003-04,72.26,Apr 2003
SVN,2003-05,72.52,May 2003
SVN,2003-06,72.61,Jun 2003
SVN,2003-07,72.65,Jul 2003
SVN,2003-08,72.76,Aug 2003
SVN,2003-09,72.69,Sep 2003
SVN,2003-10,72.74,Oct 2003
SVN,2003-11,72.96,Nov 2003
SVN,2003-12,73.12,Dec 2003
SVN,2004-01,73.8,Jan 2004
SVN,2004-02,74.28,Feb 2004
SVN,2004-03,75.29,Mar 2004
SVN,2004-04,76.13,Apr 2004
SVN,2004-05,77.12,May 2004
SVN,2004-06,77.17,Jun 2004
SVN,2004-07,77.33,Jul 2004
SVN,2004-08,77.52,Aug 2004
SVN,2004-09,78.05,Sep 2004
SVN,2004-10,78.32,Oct 2004
SVN,2004-11,78.38,Nov 2004
SVN,2004-12,78.35,Dec 2004
SVN,2005-01,79.03,Jan 2005
SVN,2005-02,79.4,Feb 2005
SVN,2005-03,79.78,Mar 2005
SVN,2005-04,80.41,Apr 2005
SVN,2005-05,80.25,May 2005
SVN,2005-06,79.94,Jun 2005
SVN,2005-07,79.79,Jul 2005
SVN,2005-08,79.96,Aug 2005
SVN,2005-09,80.05,Sep 2005
SVN,2005-10,80.25,Oct 2005
SVN,2005-11,80.27,Nov 2005
SVN,2005-12,80.57,Dec 2005
SVN,2006-01,80.56,Jan 2006
SVN,2006-02,80.78,Feb 2006
SVN,2006-03,81.58,Mar 2006
SVN,2006-04,82.08,Apr 2006
SVN,2006-05,82.57,May 2006
SVN,2006-06,82.89,Jun 2006
SVN,2006-07,83.4,Jul 2006
SVN,2006-08,83.3,Aug 2006
SVN,2006-09,84.32,Sep 2006
SVN,2006-10,84.76,Oct 2006
SVN,2006-11,84.97,Nov 2006
SVN,2006-12,85.53,Dec 2006
SVN,2007-01,86.32,Jan 2007
SVN,2007-02,86.86,Feb 2007
SVN,2007-03,87.06,Mar 2007
SVN,2007-04,87.41,Apr 2007
SVN,2007-05,87.91,May 2007
SVN,2007-06,88.39,Jun 2007
SVN,2007-07,88.64,Jul 2007
SVN,2007-08,88.97,Aug 2007
SVN,2007-09,90.04,Sep 2007
SVN,2007-10,90.78,Oct 2007
SVN,2007-11,91,Nov 2007
SVN,2007-12,91.06,Dec 2007
SVN,2008-01,91.59,Jan 2008
SVN,2008-02,91.94,Feb 2008
SVN,2008-03,92.5,Mar 2008
SVN,2008-04,93.4,Apr 2008
SVN,2008-05,93.63,May 2008
SVN,2008-06,93.78,Jun 2008
SVN,2008-07,94.58,Jul 2008
SVN,2008-08,94.79,Aug 2008
SVN,2008-09,94.89,Sep 2008
SVN,2008-10,94.36,Oct 2008
SVN,2008-11,93.07,Nov 2008
SVN,2008-12,92.21,Dec 2008
SVN,2009-01,91.45,Jan 2009
SVN,2009-02,91.06,Feb 2009
SVN,2009-03,90.63,Mar 2009
SVN,2009-04,91.1,Apr 2009
SVN,2009-05,89.4,May 2009
SVN,2009-06,89.62,Jun 2009
SVN,2009-07,89.84,Jul 2009
SVN,2009-08,90.18,Aug 2009
SVN,2009-09,90.63,Sep 2009
SVN,2009-10,90.87,Oct 2009
SVN,2009-11,89.92,Nov 2009
SVN,2009-12,89.85,Dec 2009
SVN,2010-01,90.05,Jan 2010
SVN,2010-02,90.64,Feb 2010
SVN,2010-03,91.53,Mar 2010
SVN,2010-04,92.42,Apr 2010
SVN,2010-05,94.21,May 2010
SVN,2010-06,94.4,Jun 2010
SVN,2010-07,94.52,Jul 2010
SVN,2010-08,94.51,Aug 2010
SVN,2010-09,94.83,Sep 2010
SVN,2010-10,95.43,Oct 2010
SVN,2010-11,95.66,Nov 2010
SVN,2010-12,96.12,Dec 2010
SVN,2011-01,97.24,Jan 2011
SVN,2011-02,98.73,Feb 2011
SVN,2011-03,99.48,Mar 2011
SVN,2011-04,99.82,Apr 2011
SVN,2011-05,99.61,May 2011
SVN,2011-06,100.13,Jun 2011
SVN,2011-07,99.9,Jul 2011
SVN,2011-08,100.29,Aug 2011
SVN,2011-09,100.02,Sep 2011
SVN,2011-10,99.91,Oct 2011
SVN,2011-11,99.55,Nov 2011
SVN,2011-12,99.2,Dec 2011
SVN,2012-01,98.91,Jan 2012
SVN,2012-02,99.14,Feb 2012
SVN,2012-03,99.83,Mar 2012
SVN,2012-04,100.61,Apr 2012
SVN,2012-05,101.11,May 2012
SVN,2012-06,100.96,Jun 2012
SVN,2012-07,100.74,Jul 2012
SVN,2012-08,100.92,Aug 2012
SVN,2012-09,100.74,Sep 2012
SVN,2012-10,100.9,Oct 2012
SVN,2012-11,100.78,Nov 2012
SVN,2012-12,100.48,Dec 2012
SVN,2013-01,101,Jan 2013
SVN,2013-02,100.89,Feb 2013
SVN,2013-03,101.12,Mar 2013
SVN,2013-04,100.77,Apr 2013
SVN,2013-05,100.52,May 2013
SVN,2013-06,100.53,Jun 2013
SVN,2013-07,100.37,Jul 2013
SVN,2013-08,100.54,Aug 2013
SVN,2013-09,100.5,Sep 2013
SVN,2013-10,100.56,Oct 2013
SVN,2013-11,100.2,Nov 2013
SVN,2013-12,99.97,Dec 2013
SVN,2014-01,99.81,Jan 2014
SVN,2014-02,99.59,Feb 2014
SVN,2014-03,99.71,Mar 2014
SVN,2014-04,99.66,Apr 2014
SVN,2014-05,99.51,May 2014
SVN,2014-06,99.78,Jun 2014
SVN,2014-07,100.02,Jul 2014
SVN,2014-08,100.07,Aug 2014
SVN,2014-09,100.5,Sep 2014
SVN,2014-10,100.51,Oct 2014
SVN,2014-11,100.25,Nov 2014
SVN,2014-12,100.51,Dec 2014
SVN,2015-01,100.29,Jan 2015
SVN,2015-02,100.33,Feb 2015
SVN,2015-03,100.54,Mar 2015
SVN,2015-04,100.33,Apr 2015
SVN,2015-05,100.57,May 2015
SVN,2015-06,100.64,Jun 2015
SVN,2015-07,100.37,Jul 2015
SVN,2015-08,100.14,Aug 2015
SVN,2015-09,99.73,Sep 2015
SVN,2015-10,99.52,Oct 2015
SVN,2015-11,98.78,Nov 2015
SVN,2015-12,98.76,Dec 2015
SVN,2016-01,98.6,Jan 2016
SVN,2016-02,98.41,Feb 2016
SVN,2016-03,98.13,Mar 2016
SVN,2016-04,98.21,Apr 2016
SVN,2016-05,98.65,May 2016
SVN,2016-06,98.95,Jun 2016
SVN,2016-07,98.86,Jul 2016
SVN,2016-08,99,Aug 2016
SVN,2016-09,99.07,Sep 2016
SVN,2016-10,99.05,Oct 2016
SVN,2016-11,99.13,Nov 2016
SVN,2016-12,99.76,Dec 2016
SVN,2017-01,100.75,Jan 2017
SVN,2017-02,100.96,Feb 2017
SVN,2017-03,101.06,Mar 2017
SVN,2017-04,101.48,Apr 2017
SVN,2017-05,101.52,May 2017
SVN,2017-06,101.54,Jun 2017
SVN,2017-07,101.3,Jul 2017
SVN,2017-08,101.43,Aug 2017
SVN,2017-09,101.46,Sep 2017
SVN,2017-10,101.75,Oct 2017
SVN,2017-11,102.33,Nov 2017
SVN,2017-12,102.43,Dec 2017
SVN,2018-01,102.96,Jan 2018
SVN,2018-02,103.14,Feb 2018
SVN,2018-03,103.54,Mar 2018
SVN,2018-04,103.45,Apr 2018
SVN,2018-05,103.45,May 2018
SVN,2018-06,103.78,Jun 2018
SVN,2018-07,104.05,Jul 2018
SVN,2018-08,104.22,Aug 2018
SVN,2018-09,104.14,Sep 2018
SVN,2018-10,103.92,Oct 2018
SVN,2018-11,103.75,Nov 2018
SVN,2018-12,103.72,Dec 2018
SVN,2019-01,104.14,Jan 2019
SVN,2019-02,104.04,Feb 2019
SVN,2019-03,104.35,Mar 2019
SVN,2019-04,104.21,Apr 2019
SVN,2019-05,104.26,May 2019
SVN,2019-06,104.26,Jun 2019
SVN,2019-07,104.12,Jul 2019
SVN,2019-08,104.3,Aug 2019
SVN,2019-09,104.22,Sep 2019
SVN,2019-10,103.86,Oct 2019
SVN,2019-11,103.79,Nov 2019
SVN,2019-12,103.87,Dec 2019
SVN,2020-01,103.52,Jan 2020
SVN,2020-02,103.17,Feb 2020
SVN,2020-03,102.47,Mar 2020
SVN,2020-04,102.62,Apr 2020
SVN,2020-05,102.14,May 2020
SVN,2020-06,102.37,Jun 2020
SVN,2020-07,101.44,Jul 2020
SVN,2020-08,102.35,Aug 2020
SVN,2020-09,102.51,Sep 2020
SVN,2020-10,102.72,Oct 2020
SVN,2020-11,102.87,Nov 2020
SVN,2020-12,103.28,Dec 2020
SVN,2021-01,104.39,Jan 2021
SVN,2021-02,105.66,Feb 2021
SVN,2021-03,105.95,Mar 2021
SVN,2021-04,107.24,Apr 2021
SVN,2021-05,109.44,May 2021
SVN,2021-06,112.22,Jun 2021
SVN,2021-07,114.58,Jul 2021
SVN,2021-08,116.61,Aug 2021
SVN,2021-09,117.74,Sep 2021
SVN,2021-10,118.72,Oct 2021
SVN,2021-11,119.2,Nov 2021
SVN,2021-12,119.68,Dec 2021
SVN,2022-01,122.94,Jan 2022
SVN,2022-02,126.01,Feb 2022
SVN,2022-03,129.43,Mar 2022
SVN,2022-04,134.57,Apr 2022
SVN,2022-05,137.44,May 2022
SVN,2022-06,137.98,Jun 2022
SVN,2022-07,138.67,Jul 2022
SVN,2022-08,140.41,Aug 2022
SVN,2022-09,141.06,Sep 2022
SVN,2022-10,141.75,Oct 2022
SVN,2022-11,142.52,Nov 2022
SVN,2022-12,142.39,Dec 2022
TUR,2003-01,39.66183,Jan 2003
TUR,2003-02,40.06828,Feb 2003
TUR,2003-03,40.73893,Mar 2003
TUR,2003-04,41.15352,Apr 2003
TUR,2003-05,40.50726,May 2003
TUR,2003-06,40.00732,Jun 2003
TUR,2003-07,40.06828,Jul 2003
TUR,2003-08,40.23899,Aug 2003
TUR,2003-09,40.44629,Sep 2003
TUR,2003-10,40.9259,Oct 2003
TUR,2003-11,41.73068,Nov 2003
TUR,2003-12,42.18998,Dec 2003
TUR,2004-01,43.19798,Jan 2004
TUR,2004-02,43.8036,Feb 2004
TUR,2004-03,44.29948,Mar 2004
TUR,2004-04,44.95387,Apr 2004
TUR,2004-05,46.8073,May 2004
TUR,2004-06,47.09588,Jun 2004
TUR,2004-07,47.44137,Jul 2004
TUR,2004-08,48.31931,Aug 2004
TUR,2004-09,48.96964,Sep 2004
TUR,2004-10,49.91668,Oct 2004
TUR,2004-11,49.90042,Nov 2004
TUR,2004-12,49.32325,Dec 2004
TUR,2005-01,49.31919,Jan 2005
TUR,2005-02,48.76641,Feb 2005
TUR,2005-03,48.5266,Mar 2005
TUR,2005-04,49.12409,Apr 2005
TUR,2005-05,49.11596,May 2005
TUR,2005-06,48.38841,Jun 2005
TUR,2005-07,47.92099,Jul 2005
TUR,2005-08,48.55505,Aug 2005
TUR,2005-09,48.8477,Sep 2005
TUR,2005-10,49.2379,Oct 2005
TUR,2005-11,49.29887,Nov 2005
TUR,2005-12,49.15254,Dec 2005
TUR,2006-01,49.20945,Jan 2006
TUR,2006-02,49.36796,Feb 2006
TUR,2006-03,49.69313,Mar 2006
TUR,2006-04,50.6483,Apr 2006
TUR,2006-05,52.71309,May 2006
TUR,2006-06,56.27362,Jun 2006
TUR,2006-07,57.19221,Jul 2006
TUR,2006-08,56.94021,Aug 2006
TUR,2006-09,57.30196,Sep 2006
TUR,2006-10,57.54989,Oct 2006
TUR,2006-11,57.39544,Nov 2006
TUR,2006-12,57.10279,Dec 2006
TUR,2007-01,57.06621,Jan 2007
TUR,2007-02,57.13124,Feb 2007
TUR,2007-03,57.83441,Mar 2007
TUR,2007-04,58.09454,Apr 2007
TUR,2007-05,58.24899,May 2007
TUR,2007-06,58.17177,Jun 2007
TUR,2007-07,57.81002,Jul 2007
TUR,2007-08,58.22461,Aug 2007
TUR,2007-09,58.25712,Sep 2007
TUR,2007-10,57.59867,Oct 2007
TUR,2007-11,57.22879,Nov 2007
TUR,2007-12,57.52957,Dec 2007
TUR,2008-01,58.20835,Jan 2008
TUR,2008-02,59.17165,Feb 2008
TUR,2008-03,61.71605,Mar 2008
TUR,2008-04,64.74007,Apr 2008
TUR,2008-05,66.05698,May 2008
TUR,2008-06,67.17067,Jun 2008
TUR,2008-07,68.12584,Jul 2008
TUR,2008-08,66.36996,Aug 2008
TUR,2008-09,65.56518,Sep 2008
TUR,2008-10,66.15047,Oct 2008
TUR,2008-11,65.77247,Nov 2008
TUR,2008-12,63.40284,Dec 2008
TUR,2009-01,63.42722,Jan 2009
TUR,2009-02,63.41503,Feb 2009
TUR,2009-03,63.54916,Mar 2009
TUR,2009-04,62.98419,Apr 2009
TUR,2009-05,62.19973,May 2009
TUR,2009-06,62.53709,Jun 2009
TUR,2009-07,62.39483,Jul 2009
TUR,2009-08,62.9029,Aug 2009
TUR,2009-09,63.63045,Sep 2009
TUR,2009-10,63.37439,Oct 2009
TUR,2009-11,63.77271,Nov 2009
TUR,2009-12,64.34174,Dec 2009
TUR,2010-01,64.52465,Jan 2010
TUR,2010-02,64.95143,Feb 2010
TUR,2010-03,66.93493,Mar 2010
TUR,2010-04,68.1421,Apr 2010
TUR,2010-05,68.14616,May 2010
TUR,2010-06,67.80067,Jun 2010
TUR,2010-07,68.13396,Jul 2010
TUR,2010-08,68.67455,Aug 2010
TUR,2010-09,69.23952,Sep 2010
TUR,2010-10,69.08913,Oct 2010
TUR,2010-11,69.87766,Nov 2010
TUR,2010-12,71.82864,Dec 2010
TUR,2011-01,74.30395,Jan 2011
TUR,2011-02,76.3037,Feb 2011
TUR,2011-03,77.52713,Mar 2011
TUR,2011-04,77.55152,Apr 2011
TUR,2011-05,78.60017,May 2011
TUR,2011-06,79.67321,Jun 2011
TUR,2011-07,80.73405,Jul 2011
TUR,2011-08,82.38426,Aug 2011
TUR,2011-09,83.68491,Sep 2011
TUR,2011-10,84.04666,Oct 2011
TUR,2011-11,82.67284,Nov 2011
TUR,2011-12,83.08743,Dec 2011
TUR,2012-01,82.961429999999993,Jan 2012
TUR,2012-02,82.13226,Feb 2012
TUR,2012-03,82.97362,Mar 2012
TUR,2012-04,83.33943,Apr 2012
TUR,2012-05,83.32724,May 2012
TUR,2012-06,82.65252,Jun 2012
TUR,2012-07,82.1851,Jul 2012
TUR,2012-08,82.18916,Aug 2012
TUR,2012-09,82.72162,Sep 2012
TUR,2012-10,82.89639,Oct 2012
TUR,2012-11,82.63626,Nov 2012
TUR,2012-12,82.54684,Dec 2012
TUR,2013-01,83.00208,Jan 2013
TUR,2013-02,83.29878,Feb 2013
TUR,2013-03,83.90847,Mar 2013
TUR,2013-04,83.61582,Apr 2013
TUR,2013-05,83.70524,May 2013
TUR,2013-06,84.85144,Jun 2013
TUR,2013-07,85.97326,Jul 2013
TUR,2013-08,86.91623,Aug 2013
TUR,2013-09,88.42011,Sep 2013
TUR,2013-10,88.40792,Oct 2013
TUR,2013-11,89.31431,Nov 2013
TUR,2013-12,89.87522,Dec 2013
TUR,2014-01,93.24473,Jan 2014
TUR,2014-02,94.52505,Feb 2014
TUR,2014-03,95.25668,Mar 2014
TUR,2014-04,94.93558,Apr 2014
TUR,2014-05,94.59822,May 2014
TUR,2014-06,94.71609,Jun 2014
TUR,2014-07,95.28513,Jul 2014
TUR,2014-08,95.61842,Aug 2014
TUR,2014-09,96.09397,Sep 2014
TUR,2014-10,96.84185,Oct 2014
TUR,2014-11,95.98423,Nov 2014
TUR,2014-12,95.74442,Dec 2014
TUR,2015-01,95.90294,Jan 2015
TUR,2015-02,96.50043,Feb 2015
TUR,2015-03,97.6263,Mar 2015
TUR,2015-04,98.84567,Apr 2015
TUR,2015-05,99.83742,May 2015
TUR,2015-06,100.5121,Jun 2015
TUR,2015-07,99.81709,Jul 2015
TUR,2015-08,101.5689,Aug 2015
TUR,2015-09,103.5768,Sep 2015
TUR,2015-10,102.9427,Oct 2015
TUR,2015-11,101.6787,Nov 2015
TUR,2015-12,101.1909,Dec 2015
TUR,2016-01,101.7965,Jan 2016
TUR,2016-02,101.8778,Feb 2016
TUR,2016-03,102.394,Mar 2016
TUR,2016-04,102.8777,Apr 2016
TUR,2016-05,104.8327,May 2016
TUR,2016-06,105.0482,Jun 2016
TUR,2016-07,105.2351,Jul 2016
TUR,2016-08,105.6538,Aug 2016
TUR,2016-09,105.5034,Sep 2016
TUR,2016-10,106.7024,Oct 2016
TUR,2016-11,110.6979,Nov 2016
TUR,2016-12,115.1811,Dec 2016
TUR,2017-01,120.2496,Jan 2017
TUR,2017-02,122.2818,Feb 2017
TUR,2017-03,124.6393,Mar 2017
TUR,2017-04,125.6392,Apr 2017
TUR,2017-05,125.8383,May 2017
TUR,2017-06,125.7611,Jun 2017
TUR,2017-07,127.0008,Jul 2017
TUR,2017-08,128.4884,Aug 2017
TUR,2017-09,129.7281,Sep 2017
TUR,2017-10,132.6261,Oct 2017
TUR,2017-11,136.6297,Nov 2017
TUR,2017-12,139.0765,Dec 2017
TUR,2018-01,141.6616,Jan 2018
TUR,2018-02,143.8768,Feb 2018
TUR,2018-03,146.5553,Mar 2018
TUR,2018-04,150.5142,Apr 2018
TUR,2018-05,156.0623,May 2018
TUR,2018-06,161.5616,Jun 2018
TUR,2018-07,164.9189,Jul 2018
TUR,2018-08,178.7993,Aug 2018
TUR,2018-09,197.1386,Sep 2018
TUR,2018-10,197.0695,Oct 2018
TUR,2018-11,190.0622,Nov 2018
TUR,2018-12,186.5545,Dec 2018
TUR,2019-01,187.5015,Jan 2019
TUR,2019-02,187.5991,Feb 2019
TUR,2019-03,190.367,Mar 2019
TUR,2019-04,195.1957,Apr 2019
TUR,2019-05,200.8292,May 2019
TUR,2019-06,199.6423,Jun 2019
TUR,2019-07,197.1873,Jul 2019
TUR,2019-08,195.4233,Aug 2019
TUR,2019-09,195.0819,Sep 2019
TUR,2019-10,194.3259,Oct 2019
TUR,2019-11,193.1675,Nov 2019
TUR,2019-12,194.521,Dec 2019
TUR,2020-01,197.167,Jan 2020
TUR,2020-02,199.7155,Feb 2020
TUR,2020-03,203.7719,Mar 2020
TUR,2020-04,209.8768,Apr 2020
TUR,2020-05,213.0594,May 2020
TUR,2020-06,211.8929,Jun 2020
TUR,2020-07,213.8804,Jul 2020
TUR,2020-08,221.9648,Aug 2020
TUR,2020-09,230.0289,Sep 2020
TUR,2020-10,239.8203,Oct 2020
TUR,2020-11,251.2498,Nov 2020
TUR,2020-12,258.5498,Dec 2020
TUR,2021-01,264.3661,Jan 2021
TUR,2021-02,267.1504,Feb 2021
TUR,2021-03,280.6406,Mar 2021
TUR,2021-04,299.2562,Apr 2021
TUR,2021-05,314.8071,May 2021
TUR,2021-06,328.2079,Jun 2021
TUR,2021-07,336.2883,Jul 2021
TUR,2021-08,343.4093,Aug 2021
TUR,2021-09,348.7786,Sep 2021
TUR,2021-10,367.4146,Oct 2021
TUR,2021-11,409.8443,Nov 2021
TUR,2021-12,496.7524,Dec 2021
TUR,2022-01,545.653,Jan 2022
TUR,2022-02,574.7145,Feb 2022
TUR,2022-03,625.6107,Mar 2022
TUR,2022-04,666.2886,Apr 2022
TUR,2022-05,699.5204,May 2022
TUR,2022-06,741.9502,Jun 2022
TUR,2022-07,758.0945,Jul 2022
TUR,2022-08,782.3436,Aug 2022
TUR,2022-09,800.7479,Sep 2022
TUR,2022-10,819.77,Oct 2022
TUR,2022-11,835.1909,Nov 2022
TUR,2022-12,849.0225,Dec 2022
LVA,2001-01,57.5,Jan 2001
LVA,2001-02,57.9,Feb 2001
LVA,2001-03,57.4,Mar 2001
LVA,2001-04,57.1,Apr 2001
LVA,2001-05,57.4,May 2001
LVA,2001-06,57.3,Jun 2001
LVA,2001-07,57.1,Jul 2001
LVA,2001-08,57,Aug 2001
LVA,2001-09,56.8,Sep 2001
LVA,2001-10,56.7,Oct 2001
LVA,2001-11,56.5,Nov 2001
LVA,2001-12,56.6,Dec 2001
LVA,2002-01,56.4,Jan 2002
LVA,2002-02,56.4,Feb 2002
LVA,2002-03,56.1,Mar 2002
LVA,2002-04,56.3,Apr 2002
LVA,2002-05,56.3,May 2002
LVA,2002-06,56.6,Jun 2002
LVA,2002-07,56.8,Jul 2002
LVA,2002-08,56.7,Aug 2002
LVA,2002-09,56.8,Sep 2002
LVA,2002-10,56.8,Oct 2002
LVA,2002-11,57.2,Nov 2002
LVA,2002-12,57.1,Dec 2002
LVA,2003-01,57.5,Jan 2003
LVA,2003-02,58.2,Feb 2003
LVA,2003-03,59.1,Mar 2003
LVA,2003-04,59.3,Apr 2003
LVA,2003-05,59.5,May 2003
LVA,2003-06,59.5,Jun 2003
LVA,2003-07,59.1,Jul 2003
LVA,2003-08,59.3,Aug 2003
LVA,2003-09,58.5,Sep 2003
LVA,2003-10,58.8,Oct 2003
LVA,2003-11,59.5,Nov 2003
LVA,2003-12,60.1,Dec 2003
LVA,2004-01,60.5,Jan 2004
LVA,2004-02,61.1,Feb 2004
LVA,2004-03,61.3,Mar 2004
LVA,2004-04,62.4,Apr 2004
