location,time,cpi_goods,date
CHE,2010-09,-0.1247191,Sep 2010
CHE,2010-10,-0.1188646,Oct 2010
CHE,2010-11,-0.2416636,Nov 2010
CHE,2010-12,0.18318,Dec 2010
CHE,2011-01,-0.4023659,Jan 2011
CHE,2011-02,0.2333364,Feb 2011
CHE,2011-03,1.155152,Mar 2011
CHE,2011-04,-0.7728458,Apr 2011
CHE,2011-05,-0.391911,May 2011
CHE,2011-06,0.009095002,Jun 2011
CHE,2011-07,-0.2008426,Jul 2011
CHE,2011-08,-0.9631994,Aug 2011
CHE,2011-09,-0.2092046,Sep 2011
CHE,2011-10,-1.772131,Oct 2011
CHE,2011-11,-2.416293,Nov 2011
CHE,2011-12,-2.56786,Dec 2011
CHE,2012-01,-2.660294,Jan 2012
CHE,2012-02,-2.910374,Feb 2012
CHE,2012-03,-2.926807,Mar 2012
CHE,2012-04,-2.913982,Apr 2012
CHE,2012-05,-2.949359,May 2012
CHE,2012-06,-3.118029,Jun 2012
CHE,2012-07,-2.454562,Jul 2012
CHE,2012-08,-1.710303,Aug 2012
CHE,2012-09,-1.608502,Sep 2012
CHE,2012-10,-1.112768,Oct 2012
CHE,2012-11,-1.320531,Nov 2012
CHE,2012-12,-1.735611,Dec 2012
CHE,2013-01,-1.488092,Jan 2013
CHE,2013-02,-1.125772,Feb 2013
CHE,2013-03,-1.966374,Mar 2013
CHE,2013-04,-2.114215,Apr 2013
CHE,2013-05,-2.13665,May 2013
CHE,2013-06,-1.261218,Jun 2013
CHE,2013-07,-0.6331936,Jul 2013
CHE,2013-08,-1.115077,Aug 2013
CHE,2013-09,-1.188009,Sep 2013
CHE,2013-10,-1.740314,Oct 2013
CHE,2013-11,-1.110105,Nov 2013
CHE,2013-12,-0.7505727,Dec 2013
CHE,2014-01,-0.5808407,Jan 2014
CHE,2014-02,-1.119083,Feb 2014
CHE,2014-03,-0.7630057,Mar 2014
CHE,2014-04,-0.6923838,Apr 2014
CHE,2014-05,-0.122469,May 2014
CHE,2014-06,-0.4129737,Jun 2014
CHE,2014-07,-0.5926417,Jul 2014
CHE,2014-08,-0.4028148,Aug 2014
CHE,2014-09,-0.6592048,Sep 2014
CHE,2014-10,-0.54119949999999994,Oct 2014
CHE,2014-11,-0.7324581,Nov 2014
CHE,2014-12,-1.569726,Dec 2014
CHE,2015-01,-2.038629,Jan 2015
CHE,2015-02,-2.776037,Feb 2015
CHE,2015-03,-2.875743,Mar 2015
CHE,2015-04,-3.300944,Apr 2015
CHE,2015-05,-3.277153,May 2015
CHE,2015-06,-2.942039,Jun 2015
CHE,2015-07,-3.563189,Jul 2015
CHE,2015-08,-3.713978,Aug 2015
CHE,2015-09,-3.793129,Sep 2015
CHE,2015-10,-3.376003,Oct 2015
CHE,2015-11,-3.009974,Nov 2015
CHE,2015-12,-2.772488,Dec 2015
CHE,2016-01,-2.638049,Jan 2016
CHE,2016-02,-1.945377,Feb 2016
CHE,2016-03,-2.289115,Mar 2016
CHE,2016-04,-1.26467,Apr 2016
CHE,2016-05,-1.580531,May 2016
CHE,2016-06,-1.545263,Jun 2016
CHE,2016-07,-1.109451,Jul 2016
CHE,2016-08,-0.5289373,Aug 2016
CHE,2016-09,-0.557464,Sep 2016
CHE,2016-10,-0.5945979,Oct 2016
CHE,2016-11,-0.93194,Nov 2016
CHE,2016-12,-0.426814,Dec 2016
CHE,2017-01,0.3506961,Jan 2017
CHE,2017-02,1.040881,Feb 2017
CHE,2017-03,0.6387094,Mar 2017
CHE,2017-04,0.3300317,Apr 2017
CHE,2017-05,0.3027926,May 2017
CHE,2017-06,-0.4402558,Jun 2017
CHE,2017-07,-0.1094042,Jul 2017
CHE,2017-08,-0.09154558,Aug 2017
CHE,2017-09,0.5891004,Sep 2017
CHE,2017-10,0.6321861,Oct 2017
CHE,2017-11,1.045163,Nov 2017
CHE,2017-12,1.296309,Dec 2017
CHE,2018-01,1.251747,Jan 2018
CHE,2018-02,0.7645114,Feb 2018
CHE,2018-03,1.081355,Mar 2018
CHE,2018-04,1.202399,Apr 2018
CHE,2018-05,1.729985,May 2018
CHE,2018-06,2.175593,Jun 2018
CHE,2018-07,2.225743,Jul 2018
CHE,2018-08,2.217352,Aug 2018
CHE,2018-09,1.895579,Sep 2018
CHE,2018-10,2.177366,Oct 2018
CHE,2018-11,1.874267,Nov 2018
CHE,2018-12,1.32697,Dec 2018
CHE,2019-01,0.6242246,Jan 2019
CHE,2019-02,0.8742861,Feb 2019
CHE,2019-03,1.195737,Mar 2019
CHE,2019-04,1.114246,Apr 2019
CHE,2019-05,0.8213248,May 2019
CHE,2019-06,0.5791115,Jun 2019
CHE,2019-07,0.4547494,Jul 2019
CHE,2019-08,0.4343041,Aug 2019
CHE,2019-09,-0.02438891,Sep 2019
CHE,2019-10,-0.8686045,Oct 2019
CHE,2019-11,-0.9462111,Nov 2019
CHE,2019-12,-0.3219986,Dec 2019
CHE,2020-01,-0.07548577,Jan 2020
CHE,2020-02,-0.6415125,Feb 2020
CHE,2020-03,-0.9216897,Mar 2020
CHE,2020-04,-1.60063,Apr 2020
CHE,2020-05,-2.081323,May 2020
CHE,2020-06,-1.640921,Jun 2020
CHE,2020-07,-1.508609,Jul 2020
CHE,2020-08,-1.560917,Aug 2020
CHE,2020-09,-1.39903,Sep 2020
CHE,2020-10,-1.201641,Oct 2020
CHE,2020-11,-1.302434,Nov 2020
CHE,2020-12,-1.51257,Dec 2020
CHE,2021-01,-0.6894149,Jan 2021
CHE,2021-02,-0.3494188,Feb 2021
CHE,2021-03,-0.05528086,Mar 2021
CHE,2021-04,0.6363748,Apr 2021
CHE,2021-05,0.9705581,May 2021
CHE,2021-06,0.8994665,Jun 2021
CHE,2021-07,1.252205,Jul 2021
CHE,2021-08,1.412907,Aug 2021
CHE,2021-09,1.156269,Sep 2021
CHE,2021-10,1.812408,Oct 2021
CHE,2021-11,2.321876,Nov 2021
CHE,2021-12,2.2599,Dec 2021
CHE,2022-01,2.41376,Jan 2022
CHE,2022-02,3.198293,Feb 2022
CHE,2022-03,3.871602,Mar 2022
CHE,2022-04,4.357225,Apr 2022
CHE,2022-05,5.186559,May 2022
CHE,2022-06,5.922852,Jun 2022
CHE,2022-07,5.879422,Jul 2022
CHE,2022-08,6.237976,Aug 2022
CHE,2022-09,5.931454,Sep 2022
CHE,2022-10,5.673033,Oct 2022
CHE,2022-11,5.421418,Nov 2022
CHE,2022-12,4.987488,Dec 2022
CHE,2023-01,5.8912,Jan 2023
CHE,2023-02,5.448515,Feb 2023
CHE,2023-03,4.46659,Mar 2023
CHE,2023-04,3.454652,Apr 2023
CHE,2023-05,2.672967,May 2023
CHE,2023-06,1.821597,Jun 2023
CHE,2023-07,1.702913,Jul 2023
CHE,2023-08,1.623693,Aug 2023
CHE,2023-09,1.974315,Sep 2023
CHE,2023-10,1.748598,Oct 2023
CHE,2023-11,1.127131,Nov 2023
CHE,2023-12,1.415889,Dec 2023
LUX,2006-01,2.900196,Jan 2006
LUX,2006-02,2.995764,Feb 2006
LUX,2006-03,2.808536,Mar 2006
LUX,2006-04,2.723813,Apr 2006
LUX,2006-05,3.007895,May 2006
LUX,2006-06,3.141257,Jun 2006
LUX,2006-07,2.812911,Jul 2006
LUX,2006-08,2.658203,Aug 2006
LUX,2006-09,2.006325,Sep 2006
LUX,2006-10,0.8542812,Oct 2006
LUX,2006-11,1.610195,Nov 2006
LUX,2006-12,2.092216,Dec 2006
LUX,2007-01,1.845537,Jan 2007
LUX,2007-02,1.420037,Feb 2007
LUX,2007-03,1.831,Mar 2007
LUX,2007-04,1.598752,Apr 2007
LUX,2007-05,1.329065,May 2007
LUX,2007-06,1.551891,Jun 2007
LUX,2007-07,1.436866,Jul 2007
LUX,2007-08,1.31401,Aug 2007
LUX,2007-09,1.647127,Sep 2007
LUX,2007-10,2.950053,Oct 2007
LUX,2007-11,3.33463,Nov 2007
LUX,2007-12,3.651904,Dec 2007
LUX,2008-01,3.831002,Jan 2008
LUX,2008-02,3.456933,Feb 2008
LUX,2008-03,3.817308,Mar 2008
LUX,2008-04,3.799654,Apr 2008
LUX,2008-05,4.528482,May 2008
LUX,2008-06,4.995224,Jun 2008
LUX,2008-07,5.714563,Jul 2008
LUX,2008-08,4.482167,Aug 2008
LUX,2008-09,4.518158,Sep 2008
LUX,2008-10,3.404577,Oct 2008
LUX,2008-11,1.477091,Nov 2008
LUX,2008-12,0.1218141,Dec 2008
LUX,2009-01,-0.9390117,Jan 2009
LUX,2009-02,-0.1493373,Feb 2009
LUX,2009-03,-0.9724923,Mar 2009
LUX,2009-04,-0.9613607,Apr 2009
LUX,2009-05,-1.612017,May 2009
LUX,2009-06,-1.582825,Jun 2009
LUX,2009-07,-2.477973,Jul 2009
LUX,2009-08,-1.086163,Aug 2009
LUX,2009-09,-1.26767,Sep 2009
LUX,2009-10,-1.115786,Oct 2009
LUX,2009-11,0.8993139,Nov 2009
LUX,2009-12,1.693964,Dec 2009
LUX,2010-01,2.364994,Jan 2010
LUX,2010-02,1.654515,Feb 2010
LUX,2010-03,2.749719,Mar 2010
LUX,2010-04,2.921411,Apr 2010
LUX,2010-05,3.090672,May 2010
LUX,2010-06,2.199834,Jun 2010
LUX,2010-07,2.78562,Jul 2010
LUX,2010-08,2.288456,Aug 2010
LUX,2010-09,2.447811,Sep 2010
LUX,2010-10,2.811691,Oct 2010
LUX,2010-11,2.242029,Nov 2010
LUX,2010-12,3.064605,Dec 2010
LUX,2011-01,2.993172,Jan 2011
LUX,2011-02,3.954023,Feb 2011
LUX,2011-03,3.950482,Mar 2011
LUX,2011-04,4.017412,Apr 2011
LUX,2011-05,3.657215,May 2011
LUX,2011-06,3.554309,Jun 2011
LUX,2011-07,2.847464,Jul 2011
LUX,2011-08,3.626522,Aug 2011
LUX,2011-09,3.813903,Sep 2011
LUX,2011-10,3.490464,Oct 2011
LUX,2011-11,3.819538,Nov 2011
LUX,2011-12,3.152067,Dec 2011
LUX,2012-01,3.287621,Jan 2012
LUX,2012-02,3.440955,Feb 2012
LUX,2012-03,2.872154,Mar 2012
LUX,2012-04,2.938099,Apr 2012
LUX,2012-05,2.62218,May 2012
LUX,2012-06,2.628821,Jun 2012
LUX,2012-07,2.599484,Jul 2012
LUX,2012-08,2.837991,Aug 2012
LUX,2012-09,3.143999,Sep 2012
LUX,2012-10,3.329277,Oct 2012
LUX,2012-11,2.57964,Nov 2012
LUX,2012-12,2.328601,Dec 2012
LUX,2013-01,1.56511,Jan 2013
LUX,2013-02,1.761587,Feb 2013
LUX,2013-03,1.174668,Mar 2013
LUX,2013-04,0.7537901,Apr 2013
LUX,2013-05,0.5857385,May 2013
LUX,2013-06,1.259467,Jun 2013
LUX,2013-07,0.9718004,Jul 2013
LUX,2013-08,0.8973165,Aug 2013
LUX,2013-09,0.7241495,Sep 2013
LUX,2013-10,-0.05047531,Oct 2013
LUX,2013-11,0.1265823,Nov 2013
LUX,2013-12,0.6175451,Dec 2013
LUX,2014-01,0.9609557,Jan 2014
LUX,2014-02,0.04201681,Feb 2014
LUX,2014-03,-0.03365304,Mar 2014
LUX,2014-04,-0.1176866,Apr 2014
LUX,2014-05,0.3460208,May 2014
LUX,2014-06,0.05882847,Jun 2014
LUX,2014-07,0.274985,Jul 2014
LUX,2014-08,-0.478228,Aug 2014
LUX,2014-09,-0.8276208,Sep 2014
LUX,2014-10,-0.4797576,Oct 2014
LUX,2014-11,-0.7416772,Nov 2014
LUX,2014-12,-1.925341,Dec 2014
LUX,2015-01,-1.82847,Jan 2015
LUX,2015-02,-1.167015,Feb 2015
LUX,2015-03,-0.7086585,Mar 2015
LUX,2015-04,-0.7284396,Apr 2015
LUX,2015-05,-0.1132434,May 2015
LUX,2015-06,-0.1685122,Jun 2015
LUX,2015-07,-0.3162696,Jul 2015
LUX,2015-08,-0.5016187,Aug 2015
LUX,2015-09,-0.7576661,Sep 2015
LUX,2015-10,-0.5694746,Oct 2015
LUX,2015-11,-0.07287689,Nov 2015
LUX,2015-12,0.4735039,Dec 2015
LUX,2016-01,-0.04105933,Jan 2016
LUX,2016-02,-0.669197,Feb 2016
LUX,2016-03,-0.8466979,Mar 2016
LUX,2016-04,-0.7970509,Apr 2016
LUX,2016-05,-1.019197,May 2016
LUX,2016-06,-0.7909828,Jun 2016
LUX,2016-07,-0.9193776,Jul 2016
LUX,2016-08,-0.5078164,Aug 2016
LUX,2016-09,0,Sep 2016
LUX,2016-10,0.2499,Oct 2016
LUX,2016-11,0.2396645,Nov 2016
LUX,2016-12,1.23333,Dec 2016
LUX,2017-01,2.064079,Jan 2017
LUX,2017-02,2.232278,Feb 2017
LUX,2017-03,1.979104,Mar 2017
LUX,2017-04,1.968464,Apr 2017
LUX,2017-05,1.509547,May 2017
LUX,2017-06,1.056408,Jun 2017
LUX,2017-07,1.672275,Jul 2017
LUX,2017-08,1.831465,Aug 2017
LUX,2017-09,1.637053,Sep 2017
LUX,2017-10,1.764882,Oct 2017
LUX,2017-11,2.012353,Nov 2017
LUX,2017-12,1.456022,Dec 2017
LUX,2018-01,1.368347,Jan 2018
LUX,2018-02,1.13111,Feb 2018
LUX,2018-03,1.389026,Mar 2018
LUX,2018-04,1.763026,Apr 2018
LUX,2018-05,2.294662,May 2018
LUX,2018-06,2.60355,Jun 2018
LUX,2018-07,2.547387,Jul 2018
LUX,2018-08,2.506143,Aug 2018
LUX,2018-09,2.749951,Sep 2018
LUX,2018-10,2.910053,Oct 2018
LUX,2018-11,2.509766,Nov 2018
LUX,2018-12,1.825637,Dec 2018
LUX,2019-01,1.220844,Jan 2019
LUX,2019-02,1.886792,Feb 2019
LUX,2019-03,2.001554,Mar 2019
LUX,2019-04,1.59698,Apr 2019
LUX,2019-05,1.540387,May 2019
LUX,2019-06,1.047674,Jun 2019
LUX,2019-07,1.007335,Jul 2019
LUX,2019-08,0.9683605,Aug 2019
LUX,2019-09,0.7455553,Sep 2019
LUX,2019-10,0.4474912,Oct 2019
LUX,2019-11,0.6763837,Nov 2019
LUX,2019-12,1.418984,Dec 2019
LUX,2020-01,2.235733,Jan 2020
LUX,2020-02,1.584574,Feb 2020
LUX,2020-03,0.6763193,Mar 2020
LUX,2020-04,0.09526531,Apr 2020
LUX,2020-05,-0.6352517,May 2020
LUX,2020-06,0.2568249,Jun 2020
LUX,2020-07,0.8036406,Jul 2020
LUX,2020-08,0.2278986,Aug 2020
LUX,2020-09,0.06641366,Sep 2020
LUX,2020-10,0.1800948,Oct 2020
LUX,2020-11,-0.08516276,Nov 2020
LUX,2020-12,0.009453583,Dec 2020
LUX,2021-01,2.512949,Jan 2021
LUX,2021-02,-1.014847,Feb 2021
LUX,2021-03,2.308639,Mar 2021
LUX,2021-04,2.883792,Apr 2021
LUX,2021-05,3.55916,May 2021
LUX,2021-06,3.16888,Jun 2021
LUX,2021-07,3.352224,Jul 2021
LUX,2021-08,3.619138,Aug 2021
LUX,2021-09,3.991656,Sep 2021
LUX,2021-10,5.033589,Oct 2021
LUX,2021-11,6.193769,Nov 2021
LUX,2021-12,5.595992,Dec 2021
LUX,2022-01,4.163548,Jan 2022
LUX,2022-02,9.455098,Feb 2022
LUX,2022-03,8.240082,Mar 2022
LUX,2022-04,9.037928,Apr 2022
LUX,2022-05,8.615129,May 2022
LUX,2022-06,9.591686,Jun 2022
LUX,2022-07,8.457249,Jul 2022
LUX,2022-08,8.338667,Aug 2022
LUX,2022-09,8.652444,Sep 2022
LUX,2022-10,9.449599,Oct 2022
LUX,2022-11,8.383126,Nov 2022
LUX,2022-12,8.146092,Dec 2022
LUX,2023-01,7.374472,Jan 2023
LUX,2023-02,6.227233,Feb 2023
LUX,2023-03,4.972659,Mar 2023
LUX,2023-04,4.581318,Apr 2023
LUX,2023-05,4.360366,May 2023
LUX,2023-06,3.583117,Jun 2023
LUX,2023-07,4.215938,Jul 2023
LUX,2023-08,5.013081,Aug 2023
LUX,2023-09,4.58169,Sep 2023
LUX,2023-10,2.683128,Oct 2023
LUX,2023-11,2.3451,Nov 2023
LUX,2023-12,2.516348,Dec 2023
LTU,2001-01,-1.327739,Jan 2001
LTU,2001-02,-0.7190158,Feb 2001
LTU,2001-03,0.1799902,Mar 2001
LTU,2001-04,0.4491817,Apr 2001
LTU,2001-05,1.520237,May 2001
LTU,2001-06,1.460911,Jun 2001
LTU,2001-07,0.9736755,Jul 2001
LTU,2001-08,1.444173,Aug 2001
LTU,2001-09,1.387828,Sep 2001
LTU,2001-10,1.538407,Oct 2001
LTU,2001-11,0.9587125,Nov 2001
LTU,2001-12,1.107383,Dec 2001
LTU,2002-01,2.8750270000000002,Jan 2002
LTU,2002-02,2.424969,Feb 2002
LTU,2002-03,1.147275,Mar 2002
LTU,2002-04,0.8590174,Apr 2002
LTU,2002-05,-0.2147934,May 2002
LTU,2002-06,-1.430825,Jun 2002
LTU,2002-07,-1.20245,Jul 2002
LTU,2002-08,-1.618595,Aug 2002
LTU,2002-09,-2.126775,Sep 2002
LTU,2002-10,-1.722856,Oct 2002
LTU,2002-11,-1.448198,Nov 2002
LTU,2002-12,-1.452144,Dec 2002
LTU,2003-01,-2.733479,Jan 2003
LTU,2003-02,-2.856787,Feb 2003
LTU,2003-03,-1.9524030000000001,Mar 2003
LTU,2003-04,-1.773458,Apr 2003
LTU,2003-05,-1.554994,May 2003
LTU,2003-06,-1.049634,Jun 2003
LTU,2003-07,-1.270063,Jul 2003
LTU,2003-08,-1.410757,Aug 2003
LTU,2003-09,-0.7039743,Sep 2003
LTU,2003-10,-1.1245,Oct 2003
LTU,2003-11,-0.7105343,Nov 2003
LTU,2003-12,-1.085045,Dec 2003
LTU,2004-01,-0.9488444,Jan 2004
LTU,2004-02,-0.9137846,Feb 2004
LTU,2004-03,-0.5922682,Mar 2004
LTU,2004-04,-0.1745108,Apr 2004
LTU,2004-05,1.662431,May 2004
LTU,2004-06,1.607322,Jun 2004
LTU,2004-07,2.435531,Jul 2004
LTU,2004-08,2.851007,Aug 2004
LTU,2004-09,3.461444,Sep 2004
LTU,2004-10,3.415714,Oct 2004
LTU,2004-11,3.122985,Nov 2004
LTU,2004-12,2.810094,Dec 2004
LTU,2005-01,2.700392,Jan 2005
LTU,2005-02,3.182576,Feb 2005
LTU,2005-03,3.247051,Mar 2005
LTU,2005-04,3.127839,Apr 2005
LTU,2005-05,1.672893,May 2005
LTU,2005-06,1.708796,Jun 2005
LTU,2005-07,1.386219,Jul 2005
LTU,2005-08,1.868495,Aug 2005
LTU,2005-09,2.299313,Sep 2005
LTU,2005-10,2.73105,Oct 2005
LTU,2005-11,2.386552,Nov 2005
LTU,2005-12,2.802056,Dec 2005
LTU,2006-01,3.51823,Jan 2006
LTU,2006-02,3.222551,Feb 2006
LTU,2006-03,2.651406,Mar 2006
LTU,2006-04,3.051247,Apr 2006
LTU,2006-05,3.264326,May 2006
LTU,2006-06,3.292143,Jun 2006
LTU,2006-07,4.063799,Jul 2006
LTU,2006-08,3.807974,Aug 2006
LTU,2006-09,2.612486,Sep 2006
LTU,2006-10,3.138215,Oct 2006
LTU,2006-11,4.116568,Nov 2006
LTU,2006-12,4.210113,Dec 2006
LTU,2007-01,3.533094,Jan 2007
LTU,2007-02,3.902064,Feb 2007
LTU,2007-03,4.390514,Mar 2007
LTU,2007-04,4.635359,Apr 2007
LTU,2007-05,4.567433,May 2007
LTU,2007-06,4.549251,Jun 2007
LTU,2007-07,4.651028,Jul 2007
LTU,2007-08,5.105454,Aug 2007
LTU,2007-09,6.712662,Sep 2007
LTU,2007-10,7.508543,Oct 2007
LTU,2007-11,7.664964,Nov 2007
LTU,2007-12,7.910753,Dec 2007
LTU,2008-01,9.874827,Jan 2008
LTU,2008-02,10.76576,Feb 2008
LTU,2008-03,11.08305,Mar 2008
LTU,2008-04,11.36421,Apr 2008
LTU,2008-05,11.89469,May 2008
LTU,2008-06,12.48554,Jun 2008
LTU,2008-07,12.18944,Jul 2008
LTU,2008-08,11.88025,Aug 2008
LTU,2008-09,10.8952,Sep 2008
LTU,2008-10,9.851501,Oct 2008
LTU,2008-11,8.266501,Nov 2008
LTU,2008-12,7.358009,Dec 2008
LTU,2009-01,8.622606,Jan 2009
LTU,2009-02,7.753975,Feb 2009
LTU,2009-03,6.80467,Mar 2009
LTU,2009-04,5.261496,Apr 2009
LTU,2009-05,4.334101,May 2009
LTU,2009-06,3.119655,Jun 2009
LTU,2009-07,1.811793,Jul 2009
LTU,2009-08,1.501702,Aug 2009
LTU,2009-09,1.638297,Sep 2009
LTU,2009-10,0.2761339,Oct 2009
LTU,2009-11,0.9833124,Nov 2009
LTU,2009-12,0.914539,Dec 2009
LTU,2010-01,-0.2587184,Jan 2010
LTU,2010-02,-0.4418879,Feb 2010
LTU,2010-03,-0.03382141,Mar 2010
LTU,2010-04,0.7778969,Apr 2010
LTU,2010-05,1.109974,May 2010
LTU,2010-06,1.674916,Jun 2010
LTU,2010-07,2.772671,Jul 2010
LTU,2010-08,2.778749,Aug 2010
LTU,2010-09,2.922467,Sep 2010
LTU,2010-10,4.029108,Oct 2010
LTU,2010-11,3.722985,Nov 2010
LTU,2010-12,5.162308,Dec 2010
LTU,2011-01,3.928501,Jan 2011
LTU,2011-02,4.043214,Feb 2011
LTU,2011-03,4.946815,Mar 2011
LTU,2011-04,5.638026,Apr 2011
LTU,2011-05,6.340132,May 2011
LTU,2011-06,6.034102,Jun 2011
LTU,2011-07,5.676183,Jul 2011
LTU,2011-08,5.464227,Aug 2011
LTU,2011-09,5.518334,Sep 2011
LTU,2011-10,4.987747,Oct 2011
LTU,2011-11,5.273046,Nov 2011
LTU,2011-12,3.981421,Dec 2011
LTU,2012-01,3.861532,Jan 2012
LTU,2012-02,4.101315,Feb 2012
LTU,2012-03,3.944957,Mar 2012
LTU,2012-04,3.376807,Apr 2012
LTU,2012-05,2.403028,May 2012
LTU,2012-06,2.483008,Jun 2012
LTU,2012-07,2.756017,Jul 2012
LTU,2012-08,3.541077,Aug 2012
LTU,2012-09,3.614866,Sep 2012
LTU,2012-10,3.14728,Oct 2012
LTU,2012-11,2.738386,Nov 2012
LTU,2012-12,2.850674,Dec 2012
LTU,2013-01,2.761754,Jan 2013
LTU,2013-02,2.278386,Feb 2013
LTU,2013-03,1.516949,Mar 2013
LTU,2013-04,1.092396,Apr 2013
LTU,2013-05,1.287135,May 2013
LTU,2013-06,0.9792655,Jun 2013
LTU,2013-07,0.1400126,Jul 2013
LTU,2013-08,-0.01601838,Aug 2013
LTU,2013-09,0.05828209,Sep 2013
LTU,2013-10,0.2500943,Oct 2013
LTU,2013-11,0.2317907,Nov 2013
LTU,2013-12,0.1644663,Dec 2013
LTU,2014-01,-0.1164844,Jan 2014
LTU,2014-02,0.02324112,Feb 2014
LTU,2014-03,0.1052749,Mar 2014
LTU,2014-04,0.1136547,Apr 2014
LTU,2014-05,-0.3211804,May 2014
LTU,2014-06,-0.0813901,Jun 2014
LTU,2014-07,-0.07374305,Jul 2014
LTU,2014-08,-0.316684,Aug 2014
LTU,2014-09,-0.7917469,Sep 2014
LTU,2014-10,-0.4895067,Oct 2014
LTU,2014-11,-0.3166844,Nov 2014
LTU,2014-12,-1.05824,Dec 2014
LTU,2015-01,-2.781012,Jan 2015
LTU,2015-02,-3.278872,Feb 2015
LTU,2015-03,-2.788213,Mar 2015
LTU,2015-04,-2.405542,Apr 2015
LTU,2015-05,-1.576397,May 2015
LTU,2015-06,-1.655923,Jun 2015
LTU,2015-07,-1.658967,Jul 2015
LTU,2015-08,-2.654122,Aug 2015
LTU,2015-09,-2.358126,Sep 2015
LTU,2015-10,-1.906084,Oct 2015
LTU,2015-11,-2.109207,Nov 2015
LTU,2015-12,-1.727445,Dec 2015
LTU,2016-01,-0.3373643,Jan 2016
LTU,2016-02,-0.3625719,Feb 2016
LTU,2016-03,-0.3014458,Mar 2016
LTU,2016-04,-0.1732947,Apr 2016
LTU,2016-05,-0.6216887,May 2016
LTU,2016-06,-0.4824035,Jun 2016
LTU,2016-07,-0.8391742,Jul 2016
LTU,2016-08,-0.2278993,Aug 2016
LTU,2016-09,0.05350551,Sep 2016
LTU,2016-10,0.06018076,Oct 2016
LTU,2016-11,0.624514,Nov 2016
LTU,2016-12,1.493405,Dec 2016
LTU,2017-01,2.128316,Jan 2017
LTU,2017-02,2.918829,Feb 2017
LTU,2017-03,3.260544,Mar 2017
LTU,2017-04,3.338285,Apr 2017
LTU,2017-05,2.950813,May 2017
LTU,2017-06,3.00084,Jun 2017
LTU,2017-07,3.348677,Jul 2017
LTU,2017-08,3.776948,Aug 2017
LTU,2017-09,4.350492,Sep 2017
LTU,2017-10,3.956895,Oct 2017
LTU,2017-11,3.981171,Nov 2017
LTU,2017-12,3.429941,Dec 2017
LTU,2018-01,3.555361,Jan 2018
LTU,2018-02,2.898358,Feb 2018
LTU,2018-03,1.794347,Mar 2018
LTU,2018-04,1.53296,Apr 2018
LTU,2018-05,2.290133,May 2018
LTU,2018-06,2.081589,Jun 2018
LTU,2018-07,2.083994,Jul 2018
LTU,2018-08,1.621745,Aug 2018
LTU,2018-09,1.844617,Sep 2018
LTU,2018-10,2.521686,Oct 2018
LTU,2018-11,1.870006,Nov 2018
LTU,2018-12,1.003769,Dec 2018
LTU,2019-01,0.8549876,Jan 2019
LTU,2019-02,1.155577,Feb 2019
LTU,2019-03,2.00295,Mar 2019
LTU,2019-04,2.16385,Apr 2019
LTU,2019-05,2.069012,May 2019
LTU,2019-06,1.810383,Jun 2019
LTU,2019-07,1.862698,Jul 2019
LTU,2019-08,1.806394,Aug 2019
LTU,2019-09,1.174335,Sep 2019
LTU,2019-10,0.401379,Oct 2019
LTU,2019-11,0.7294013,Nov 2019
LTU,2019-12,1.846035,Dec 2019
LTU,2020-01,1.997055,Jan 2020
LTU,2020-02,1.722454,Feb 2020
LTU,2020-03,0.4771089,Mar 2020
LTU,2020-04,-0.4238821,Apr 2020
LTU,2020-05,-1.575534,May 2020
LTU,2020-06,-0.8938386,Jun 2020
LTU,2020-07,-0.6120805,Jul 2020
LTU,2020-08,-0.2749687,Aug 2020
LTU,2020-09,-0.9012043,Sep 2020
LTU,2020-10,-0.7823333,Oct 2020
LTU,2020-11,-1.023697,Nov 2020
LTU,2020-12,-1.34129,Dec 2020
LTU,2021-01,-1.191951,Jan 2021
LTU,2021-02,-0.7057069,Feb 2021
LTU,2021-03,0.5855253,Mar 2021
LTU,2021-04,1.703212,Apr 2021
LTU,2021-05,3.097213,May 2021
LTU,2021-06,3.523238,Jun 2021
LTU,2021-07,4.820993,Jul 2021
LTU,2021-08,5.604518,Aug 2021
LTU,2021-09,6.541409,Sep 2021
LTU,2021-10,8.463336,Oct 2021
LTU,2021-11,9.892786,Nov 2021
LTU,2021-12,11.72909,Dec 2021
LTU,2022-01,13.79571,Jan 2022
LTU,2022-02,15.83616,Feb 2022
LTU,2022-03,17.92031,Mar 2022
LTU,2022-04,19.3032,Apr 2022
LTU,2022-05,22.00646,May 2022
LTU,2022-06,24.70177,Jun 2022
LTU,2022-07,25.56434,Jul 2022
LTU,2022-08,26.54053,Aug 2022
LTU,2022-09,28.85134,Sep 2022
LTU,2022-10,27.86512,Oct 2022
LTU,2022-11,26.77883,Nov 2022
LTU,2022-12,25.22209,Dec 2022
LTU,2023-01,23.17285,Jan 2023
LTU,2023-02,21.5384,Feb 2023
LTU,2023-03,18.47321,Mar 2023
LTU,2023-04,15.34777,Apr 2023
LTU,2023-05,11.7211,May 2023
LTU,2023-06,8.267197,Jun 2023
LTU,2023-07,5.950591,Jul 2023
LTU,2023-08,4.452744,Aug 2023
LTU,2023-09,1.767837,Sep 2023
LTU,2023-10,0.9380683,Oct 2023
LTU,2023-11,0.1174587,Nov 2023
LTU,2023-12,-0.9570255,Dec 2023
ITA,1997-01,2.34375,Jan 1997
