location,time,cpi_services,date
ISR,1994-05,10.04785,May 1994
ISR,1994-06,10.95238,Jun 1994
ISR,1994-07,11.52941,Jul 1994
ISR,1994-08,11.21495,Aug 1994
ISR,1994-09,11.29032,Sep 1994
ISR,1994-10,11.21281,Oct 1994
ISR,1994-11,11.18721,Nov 1994
ISR,1994-12,11.61731,Dec 1994
ISR,1995-01,11.51241,Jan 1995
ISR,1995-02,11.18568,Feb 1995
ISR,1995-03,10.84071,Mar 1995
ISR,1995-04,10.50328,Apr 1995
ISR,1995-05,10.86957,May 1995
ISR,1995-06,9.871244,Jun 1995
ISR,1995-07,9.07173,Jul 1995
ISR,1995-08,9.663865,Aug 1995
ISR,1995-09,8.695652,Sep 1995
ISR,1995-10,8.436214,Oct 1995
ISR,1995-11,8.62423,Nov 1995
ISR,1995-12,8.77551,Dec 1995
ISR,1996-01,9.109312,Jan 1996
ISR,1996-02,9.054326,Feb 1996
ISR,1996-03,9.580838,Mar 1996
ISR,1996-04,9.90099,Apr 1996
ISR,1996-05,10.39216,May 1996
ISR,1996-06,11.52344,Jun 1996
ISR,1996-07,11.99226,Jul 1996
ISR,1996-08,12.06897,Aug 1996
ISR,1996-09,12.19048,Sep 1996
ISR,1996-10,12.14421,Oct 1996
ISR,1996-11,11.90926,Nov 1996
ISR,1996-12,11.81989,Dec 1996
ISR,1997-01,11.50278,Jan 1997
ISR,1997-02,11.80812,Feb 1997
ISR,1997-03,11.47541,Mar 1997
ISR,1997-04,11.53153,Apr 1997
ISR,1997-05,10.65719,May 1997
ISR,1997-06,10.33275,Jun 1997
ISR,1997-07,9.84456,Jul 1997
ISR,1997-08,9.40171,Aug 1997
ISR,1997-09,9.337861,Sep 1997
ISR,1997-10,9.64467,Oct 1997
ISR,1997-11,9.290541,Nov 1997
ISR,1997-12,8.724833,Dec 1997
ISR,1998-01,8.485857,Jan 1998
ISR,1998-02,8.085809,Feb 1998
ISR,1998-03,7.679739,Mar 1998
ISR,1998-04,7.431341,Apr 1998
ISR,1998-05,6.741573,May 1998
ISR,1998-06,6.349206,Jun 1998
ISR,1998-07,5.974843,Jul 1998
ISR,1998-08,6.25,Aug 1998
ISR,1998-09,6.36646,Sep 1998
ISR,1998-10,8.024692,Oct 1998
ISR,1998-11,8.964452,Nov 1998
ISR,1998-12,9.41358,Dec 1998
ISR,1999-01,8.588957,Jan 1999
ISR,1999-02,7.938931,Feb 1999
ISR,1999-03,7.435508,Mar 1999
ISR,1999-04,5.56391,Apr 1999
ISR,1999-05,5.864662,May 1999
ISR,1999-06,5.373134,Jun 1999
ISR,1999-07,5.341246,Jul 1999
ISR,1999-08,4.852941,Aug 1999
ISR,1999-09,4.525548,Sep 1999
ISR,1999-10,2.285714,Oct 1999
ISR,1999-11,1.560284,Nov 1999
ISR,1999-12,0.9873061,Dec 1999
ISR,2000-01,2.259887,Jan 2000
ISR,2000-02,2.121641,Feb 2000
ISR,2000-03,2.40113,Mar 2000
ISR,2000-04,4.843305,Apr 2000
ISR,2000-05,3.835227,May 2000
ISR,2000-06,4.390935,Jun 2000
ISR,2000-07,4.366197,Jul 2000
ISR,2000-08,4.207573,Aug 2000
ISR,2000-09,2.932961,Sep 2000
ISR,2000-10,2.932961,Oct 2000
ISR,2000-11,1.955307,Nov 2000
ISR,2000-12,1.955307,Dec 2000
ISR,2001-01,0.5524862,Jan 2001
ISR,2001-02,0.8310249,Feb 2001
ISR,2001-03,0.6896552,Mar 2001
ISR,2001-04,0.4076087,Apr 2001
ISR,2001-05,0.8207934,May 2001
ISR,2001-06,0.5427408,Jun 2001
ISR,2001-07,0.9446694,Jul 2001
ISR,2001-08,1.076716,Aug 2001
ISR,2001-09,2.170963,Sep 2001
ISR,2001-10,1.628222,Oct 2001
ISR,2001-11,1.643836,Nov 2001
ISR,2001-12,1.506849,Dec 2001
ISR,2002-01,2.747253,Jan 2002
ISR,2002-02,3.434066,Feb 2002
ISR,2002-03,3.972603,Mar 2002
ISR,2002-04,4.194858,Apr 2002
ISR,2002-05,5.291723,May 2002
ISR,2002-06,5.937922,Jun 2002
ISR,2002-07,6.016043,Jul 2002
ISR,2002-08,5.725699,Aug 2002
ISR,2002-09,5.577689,Sep 2002
ISR,2002-10,5.874499,Oct 2002
ISR,2002-11,6.469003,Nov 2002
ISR,2002-12,6.747638,Dec 2002
ISR,2003-01,6.283422,Jan 2003
ISR,2003-02,5.710491,Feb 2003
ISR,2003-03,11.19895,Mar 2003
ISR,2003-04,10.77922,Apr 2003
ISR,2003-05,9.407216,May 2003
ISR,2003-06,8.280254,Jun 2003
ISR,2003-07,7.187894,Jul 2003
ISR,2003-08,7.178841,Aug 2003
ISR,2003-09,5.786163,Sep 2003
ISR,2003-10,6.431273,Oct 2003
ISR,2003-11,5.316456,Nov 2003
ISR,2003-12,4.930468,Dec 2003
ISR,2004-01,4.654088,Jan 2004
ISR,2004-02,4.77387,Feb 2004
ISR,2004-03,-1.184834,Mar 2004
ISR,2004-04,-0.4689332,Apr 2004
ISR,2004-05,0.1177856,May 2004
ISR,2004-06,0,Jun 2004
ISR,2004-07,0,Jul 2004
ISR,2004-08,0.7050529,Aug 2004
ISR,2004-09,1.426873,Sep 2004
ISR,2004-10,1.066351,Oct 2004
ISR,2004-11,1.5625,Nov 2004
ISR,2004-12,1.686747,Dec 2004
ISR,2005-01,-4.6875,Jan 2005
ISR,2005-02,-4.916067,Feb 2005
ISR,2005-03,-4.676259,Mar 2005
ISR,2005-04,-5.300354,Apr 2005
ISR,2005-05,-5.529412,May 2005
ISR,2005-06,-5.411765,Jun 2005
ISR,2005-07,-4.470588,Jul 2005
ISR,2005-08,-5.017503,Aug 2005
ISR,2005-09,-5.275498,Sep 2005
ISR,2005-10,-5.041032,Oct 2005
ISR,2005-11,-4.497041,Nov 2005
ISR,2005-12,-4.50237,Dec 2005
ISR,2006-01,1.513241,Jan 2006
ISR,2006-02,2.017654,Feb 2006
ISR,2006-03,2.012579,Mar 2006
ISR,2006-04,1.99005,Apr 2006
ISR,2006-05,2.241594,May 2006
ISR,2006-06,2.487562,Jun 2006
ISR,2006-07,1.970443,Jul 2006
ISR,2006-08,1.842752,Aug 2006
ISR,2006-09,1.856436,Sep 2006
ISR,2006-10,1.234568,Oct 2006
ISR,2006-11,1.115242,Nov 2006
ISR,2006-12,0.9925559,Dec 2006
ISR,2007-01,1.36646,Jan 2007
ISR,2007-02,0.8652658,Feb 2007
ISR,2007-03,0.9864365,Mar 2007
ISR,2007-04,0.4878049,Apr 2007
ISR,2007-05,0.365408,May 2007
ISR,2007-06,0.6067961,Jun 2007
ISR,2007-07,0.8454106,Jul 2007
ISR,2007-08,1.447527,Aug 2007
ISR,2007-09,1.45808,Sep 2007
ISR,2007-10,1.829268,Oct 2007
ISR,2007-11,2.328431,Nov 2007
ISR,2007-12,2.579853,Dec 2007
ISR,2008-01,2.328431,Jan 2008
ISR,2008-02,2.573529,Feb 2008
ISR,2008-03,2.686203,Mar 2008
ISR,2008-04,3.762136,Apr 2008
ISR,2008-05,3.883495,May 2008
ISR,2008-06,3.860072,Jun 2008
ISR,2008-07,4.071856,Jul 2008
ISR,2008-08,4.637337,Aug 2008
ISR,2008-09,4.670659,Sep 2008
ISR,2008-10,4.670659,Oct 2008
ISR,2008-11,4.550898,Nov 2008
ISR,2008-12,4.550898,Dec 2008
ISR,2009-01,4.431138,Jan 2009
ISR,2009-02,3.823178,Feb 2009
ISR,2009-03,3.686088,Mar 2009
ISR,2009-04,3.157895,Apr 2009
ISR,2009-05,3.154206,May 2009
ISR,2009-06,1.277584,Jun 2009
ISR,2009-07,3.797468,Jul 2009
ISR,2009-08,3.068182,Aug 2009
ISR,2009-09,3.318078,Sep 2009
ISR,2009-10,3.546911,Oct 2009
ISR,2009-11,3.550974,Nov 2009
ISR,2009-12,3.436426,Dec 2009
ISR,2010-01,2.866972,Jan 2010
ISR,2010-02,3.337169,Feb 2010
ISR,2010-03,3.555046,Mar 2010
ISR,2010-04,2.60771,Apr 2010
ISR,2010-05,2.604757,May 2010
ISR,2010-06,4.12844,Jun 2010
ISR,2010-07,1.662971,Jul 2010
ISR,2010-08,1.433297,Aug 2010
ISR,2010-09,1.218162,Sep 2010
ISR,2010-10,1.21547,Oct 2010
ISR,2010-11,1.438053,Nov 2010
ISR,2010-12,1.66113,Dec 2010
ISR,2011-01,2.564103,Jan 2011
ISR,2011-02,2.783964,Feb 2011
ISR,2011-03,2.547065,Mar 2011
ISR,2011-04,2.983425,Apr 2011
ISR,2011-05,3.090508,May 2011
ISR,2011-06,3.0837,Jun 2011
ISR,2011-07,2.508179,Jul 2011
ISR,2011-08,2.391304,Aug 2011
ISR,2011-09,2.844639,Sep 2011
ISR,2011-10,2.401747,Oct 2011
ISR,2011-11,1.853871,Nov 2011
ISR,2011-12,1.742919,Dec 2011
ISR,2012-01,1.521739,Jan 2012
ISR,2012-02,1.300108,Feb 2012
ISR,2012-03,1.295896,Mar 2012
ISR,2012-04,1.287554,Apr 2012
ISR,2012-05,1.070664,May 2012
ISR,2012-06,0.9615384,Jun 2012
ISR,2012-07,1.170213,Jul 2012
ISR,2012-08,1.4862,Aug 2012
ISR,2012-09,0.212766,Sep 2012
ISR,2012-10,0.3198294,Oct 2012
ISR,2012-11,0.4282655,Nov 2012
ISR,2012-12,-0.1070664,Dec 2012
ISR,2013-01,-0.3211991,Jan 2013
ISR,2013-02,-0.7486631,Feb 2013
ISR,2013-03,-0.533049,Mar 2013
ISR,2013-04,-1.165254,Apr 2013
ISR,2013-05,-1.165254,May 2013
ISR,2013-06,-0.6349207,Jun 2013
ISR,2013-07,-0.8412198,Jul 2013
ISR,2013-08,-1.046025,Aug 2013
ISR,2013-09,0.2123142,Sep 2013
ISR,2013-10,0.3188098,Oct 2013
ISR,2013-11,0.4264392,Nov 2013
ISR,2013-12,0.6430868,Dec 2013
ISR,2014-01,0.8592911,Jan 2014
ISR,2014-02,0.9698276,Feb 2014
ISR,2014-03,0.5359057,Mar 2014
ISR,2014-04,1.178993,Apr 2014
ISR,2014-05,1.286174,May 2014
ISR,2014-06,0.7454739,Jun 2014
ISR,2014-07,0.5302227,Jul 2014
ISR,2014-08,0.2114165,Aug 2014
ISR,2014-09,0.2118644,Sep 2014
ISR,2014-10,0.4237288,Oct 2014
ISR,2014-11,0.3184713,Nov 2014
ISR,2014-12,0.6389776,Dec 2014
ISR,2015-01,0.3194888,Jan 2015
ISR,2015-02,-0.1067236,Feb 2015
ISR,2015-03,0.1066098,Mar 2015
ISR,2015-04,0.1059322,Apr 2015
ISR,2015-05,0.1058201,May 2015
ISR,2015-06,0.1057082,Jun 2015
ISR,2015-07,0.4219409,Jul 2015
ISR,2015-08,0.4219409,Aug 2015
ISR,2015-09,-0.2114165,Sep 2015
ISR,2015-10,-0.6329114,Oct 2015
ISR,2015-11,-0.6349207,Nov 2015
ISR,2015-12,-0.952381,Dec 2015
ISR,2016-01,-0.7430998,Jan 2016
ISR,2016-02,-0.534188,Feb 2016
ISR,2016-03,-0.8519702,Mar 2016
ISR,2016-04,-0.7407407,Apr 2016
ISR,2016-05,-0.7399577,May 2016
ISR,2016-06,-0.4223865,Jun 2016
ISR,2016-07,-0.3151261,Jul 2016
ISR,2016-08,-0.4201681,Aug 2016
ISR,2016-09,-0.2118644,Sep 2016
ISR,2016-10,0.1061571,Oct 2016
ISR,2016-11,0,Nov 2016
ISR,2016-12,0.1068376,Dec 2016
ISR,2017-01,-0.3208556,Jan 2017
ISR,2017-02,-0.2148228,Feb 2017
ISR,2017-03,0,Mar 2017
ISR,2017-04,0.2132196,Apr 2017
ISR,2017-05,0,May 2017
ISR,2017-06,-0.8483563,Jun 2017
ISR,2017-07,-0.8429926,Jul 2017
ISR,2017-08,-0.5274262,Aug 2017
ISR,2017-09,-0.2123142,Sep 2017
ISR,2017-10,-0.4241782,Oct 2017
ISR,2017-11,-0.2129925,Nov 2017
ISR,2017-12,-0.1067236,Dec 2017
ISR,2018-01,0.4291846,Jan 2018
ISR,2018-02,1.076426,Feb 2018
ISR,2018-03,1.396348,Mar 2018
ISR,2018-04,0.5319149,Apr 2018
ISR,2018-05,0.9584665,May 2018
ISR,2018-06,1.390374,Jun 2018
ISR,2018-07,1.168969,Jul 2018
ISR,2018-08,1.272534,Aug 2018
ISR,2018-09,1.06383,Sep 2018
ISR,2018-10,1.277955,Oct 2018
ISR,2018-11,1.067236,Nov 2018
ISR,2018-12,1.068376,Dec 2018
ISR,2019-01,1.175214,Jan 2019
ISR,2019-02,0.7454739,Feb 2019
ISR,2019-03,0.6355932,Mar 2019
ISR,2019-04,1.269841,Apr 2019
ISR,2019-05,1.054852,May 2019
ISR,2019-06,1.265823,Jun 2019
ISR,2019-07,0.7352941,Jul 2019
ISR,2019-08,0.6282722,Aug 2019
ISR,2019-09,0.8421053,Sep 2019
ISR,2019-10,0.6309148,Oct 2019
ISR,2019-11,0.5279831,Nov 2019
ISR,2019-12,0.422833,Dec 2019
ISR,2020-01,0.3167899,Jan 2020
ISR,2020-02,0.3171247,Feb 2020
ISR,2020-03,0,Mar 2020
ISR,2020-04,-0.8359457,Apr 2020
ISR,2020-05,-0.9394572,May 2020
ISR,2020-06,-1.25,Jun 2020
ISR,2020-07,-0.9384776,Jul 2020
ISR,2020-08,-0.9365245,Aug 2020
ISR,2020-09,-0.8350731,Sep 2020
ISR,2020-10,-0.8359457,Oct 2020
ISR,2020-11,-0.4201681,Nov 2020
ISR,2020-12,-0.3157895,Dec 2020
ISR,2021-01,-0.1052632,Jan 2021
ISR,2021-02,0.1053741,Feb 2021
ISR,2021-03,0.4210526,Mar 2021
ISR,2021-04,0.7376186,Apr 2021
ISR,2021-05,1.264489,May 2021
ISR,2021-06,1.687764,Jun 2021
ISR,2021-07,2.315789,Jul 2021
ISR,2021-08,2.310924,Aug 2021
ISR,2021-09,2.315789,Sep 2021
ISR,2021-10,1.791359,Oct 2021
ISR,2021-11,1.371308,Nov 2021
ISR,2021-12,1.689546,Dec 2021
ISR,2022-01,1.475237,Jan 2022
ISR,2022-02,1.894737,Feb 2022
ISR,2022-03,2.201258,Mar 2022
ISR,2022-04,3.242678,Apr 2022
ISR,2022-05,3.433923,May 2022
ISR,2022-06,3.630705,Jun 2022
ISR,2022-07,4.423868,Jul 2022
ISR,2022-08,4.517454,Aug 2022
ISR,2022-09,4.73251,Sep 2022
ISR,2022-10,5.797101,Oct 2022
ISR,2022-11,6.347555,Nov 2022
ISR,2022-12,6.022845,Dec 2022
ISR,2023-01,5.807298,Jan 2023
ISR,2023-02,5.969806,Feb 2023
ISR,2023-03,5.801579,Mar 2023
ISR,2023-04,6.265636,Apr 2023
ISR,2023-05,6.018364,May 2023
ISR,2023-06,5.798607,Jun 2023
ISR,2023-07,4.572952,Jul 2023
ISR,2023-08,5.414461,Aug 2023
ISR,2023-09,4.835055,Sep 2023
ISR,2023-10,4.763126,Oct 2023
ISR,2023-11,4.144618,Nov 2023
ISR,2023-12,3.856712,Dec 2023
DNK,1967-01,7.079646,Jan 1967
DNK,1967-04,5.982906,Apr 1967
DNK,1967-07,16.10169,Jul 1967
DNK,1967-10,15.83333,Oct 1967
DNK,1968-01,15.70248,Jan 1968
DNK,1968-02,15.70248,Feb 1968
DNK,1968-03,16.39344,Mar 1968
DNK,1968-04,16.12903,Apr 1968
DNK,1968-05,15.07936,May 1968
DNK,1968-06,13.28125,Jun 1968
DNK,1968-07,5.839416,Jul 1968
DNK,1968-08,5.839416,Aug 1968
DNK,1968-09,5.797101,Sep 1968
DNK,1968-10,5.035971,Oct 1968
DNK,1968-11,5.035971,Nov 1968
DNK,1968-12,4.285714,Dec 1968
DNK,1969-01,4.285714,Jan 1969
DNK,1969-02,4.285714,Feb 1969
DNK,1969-03,3.521127,Mar 1969
DNK,1969-04,2.777778,Apr 1969
DNK,1969-05,2.758621,May 1969
DNK,1969-06,2.758621,Jun 1969
DNK,1969-07,3.448276,Jul 1969
DNK,1969-08,5.517241,Aug 1969
DNK,1969-09,4.79452,Sep 1969
DNK,1969-10,6.164383,Oct 1969
DNK,1969-11,6.849315,Nov 1969
DNK,1969-12,6.849315,Dec 1969
DNK,1970-01,6.849315,Jan 1970
DNK,1970-02,7.5342460000000004,Feb 1970
DNK,1970-03,7.482993,Mar 1970
DNK,1970-04,7.432433,Apr 1970
DNK,1970-05,8.053691,May 1970
DNK,1970-06,8.053691,Jun 1970
DNK,1970-07,9.333333,Jul 1970
DNK,1970-08,7.843137,Aug 1970
DNK,1970-09,7.843137,Sep 1970
DNK,1970-10,7.096774,Oct 1970
DNK,1970-11,6.410256,Nov 1970
DNK,1970-12,6.410256,Dec 1970
DNK,1971-01,6.410256,Jan 1971
DNK,1971-02,5.732484,Feb 1971
DNK,1971-03,5.063291,Mar 1971
DNK,1971-04,6.289308,Apr 1971
DNK,1971-05,6.21118,May 1971
DNK,1971-06,6.832298,Jun 1971
DNK,1971-07,5.487805,Jul 1971
DNK,1971-08,4.848485,Aug 1971
DNK,1971-09,5.454545,Sep 1971
DNK,1971-10,5.421687,Oct 1971
DNK,1971-11,7.228916,Nov 1971
DNK,1971-12,7.228916,Dec 1971
DNK,1972-01,7.228916,Jan 1972
DNK,1972-02,7.228916,Feb 1972
DNK,1972-03,9.036144,Mar 1972
DNK,1972-04,8.284023,Apr 1972
DNK,1972-05,8.187135,May 1972
DNK,1972-06,8.139535,Jun 1972
DNK,1972-07,8.092485,Jul 1972
DNK,1972-08,8.092485,Aug 1972
DNK,1972-09,8.620689,Sep 1972
DNK,1972-10,8.571428,Oct 1972
DNK,1972-11,7.865169,Nov 1972
DNK,1972-12,7.865169,Dec 1972
DNK,1973-01,8.426967,Jan 1973
DNK,1973-02,8.988764,Feb 1973
DNK,1973-03,8.287292,Mar 1973
DNK,1973-04,9.289618,Apr 1973
DNK,1973-05,9.72973,May 1973
DNK,1973-06,10.21505,Jun 1973
DNK,1973-07,10.16043,Jul 1973
DNK,1973-08,10.69519,Aug 1973
DNK,1973-09,11.11111,Sep 1973
DNK,1973-10,11.57895,Oct 1973
DNK,1973-11,11.45833,Nov 1973
DNK,1973-12,13.54167,Dec 1973
DNK,1974-01,13.4715,Jan 1974
DNK,1974-02,12.8866,Feb 1974
DNK,1974-03,13.77551,Mar 1974
DNK,1974-04,13.5,Apr 1974
DNK,1974-05,14.28571,May 1974
DNK,1974-06,14.63415,Jun 1974
DNK,1974-07,14.07767,Jul 1974
DNK,1974-08,14.00966,Aug 1974
DNK,1974-09,15.71429,Sep 1974
DNK,1974-10,17.45283,Oct 1974
DNK,1974-11,17.28972,Nov 1974
DNK,1974-12,16.05505,Dec 1974
DNK,1975-01,16.89498,Jan 1975
DNK,1975-02,16.89498,Feb 1975
DNK,1975-03,17.04036,Mar 1975
DNK,1975-04,15.4185,Apr 1975
DNK,1975-05,14.22414,May 1975
DNK,1975-06,14.04255,Jun 1975
DNK,1975-07,14.04255,Jul 1975
DNK,1975-08,13.98305,Aug 1975
DNK,1975-09,11.93416,Sep 1975
DNK,1975-10,7.228916,Oct 1975
DNK,1975-11,7.171315,Nov 1975
DNK,1975-12,6.324111,Dec 1975
DNK,1976-01,5.46875,Jan 1976
DNK,1976-02,5.46875,Feb 1976
DNK,1976-03,7.662835,Mar 1976
DNK,1976-04,7.633588,Apr 1976
DNK,1976-05,7.54717,May 1976
DNK,1976-06,6.716418,Jun 1976
DNK,1976-07,7.089552,Jul 1976
DNK,1976-08,7.063197,Aug 1976
DNK,1976-09,7.720588,Sep 1976
DNK,1976-10,10.11236,Oct 1976
DNK,1976-11,10.40892,Nov 1976
DNK,1976-12,10.40892,Dec 1976
DNK,1977-01,10,Jan 1977
DNK,1977-02,10,Feb 1977
DNK,1977-03,8.540925,Mar 1977
DNK,1977-04,10.28369,Apr 1977
DNK,1977-05,11.22807,May 1977
DNK,1977-06,11.18881,Jun 1977
DNK,1977-07,11.14983,Jul 1977
DNK,1977-08,11.11111,Aug 1977
DNK,1977-09,10.23891,Sep 1977
DNK,1977-10,12.92517,Oct 1977
DNK,1977-11,13.13131,Nov 1977
DNK,1977-12,13.46801,Dec 1977
DNK,1978-01,13.80471,Jan 1978
DNK,1978-02,13.80471,Feb 1978
DNK,1978-03,11.68545,Mar 1978
DNK,1978-04,10.37982,Apr 1978
DNK,1978-05,9.956625,May 1978
DNK,1978-06,10.44123,Jun 1978
DNK,1978-07,10.92281,Jul 1978
DNK,1978-08,10.57617,Aug 1978
DNK,1978-09,10.36668,Sep 1978
DNK,1978-10,9.760919,Oct 1978
DNK,1978-11,8.454241,Nov 1978
DNK,1978-12,8.132419,Dec 1978
DNK,1979-01,7.8125,Jan 1979
DNK,1979-02,8.59375,Feb 1979
DNK,1979-03,8.527132,Mar 1979
DNK,1979-04,8.461538,Apr 1979
DNK,1979-05,8.333333,May 1979
DNK,1979-06,8.270677,Jun 1979
DNK,1979-07,8.208955,Jul 1979
DNK,1979-08,8.955224,Aug 1979
DNK,1979-09,10.37037,Sep 1979
DNK,1979-10,8.695652,Oct 1979
DNK,1979-11,8.695652,Nov 1979
DNK,1979-12,8.695652,Dec 1979
DNK,1980-01,9.42029,Jan 1980
DNK,1980-02,8.633094,Feb 1980
DNK,1980-03,9.285714,Mar 1980
DNK,1980-04,9.219858,Apr 1980
DNK,1980-05,9.090909,May 1980
DNK,1980-06,8.333333,Jun 1980
DNK,1980-07,9.655172,Jul 1980
DNK,1980-08,10.27397,Aug 1980
DNK,1980-09,9.395973,Sep 1980
DNK,1980-10,9.333333,Oct 1980
DNK,1980-11,10,Nov 1980
DNK,1980-12,10.66667,Dec 1980
DNK,1981-01,10.59603,Jan 1981
DNK,1981-02,11.64932,Feb 1981
DNK,1981-03,13.30843,Mar 1981
DNK,1981-04,14.63822,Apr 1981
DNK,1981-05,13.1685,May 1981
DNK,1981-06,14.18803,Jun 1981
DNK,1981-07,13.03384,Jul 1981
DNK,1981-08,11.62969,Aug 1981
DNK,1981-09,12.21151,Sep 1981
DNK,1981-10,13.4669,Oct 1981
DNK,1981-11,12.77922,Nov 1981
DNK,1981-12,12.09983,Dec 1981
DNK,1982-01,12.38095,Jan 1982
DNK,1982-02,13.20755,Feb 1982
DNK,1982-03,11.00917,Mar 1982
DNK,1982-04,11.71171,Apr 1982
DNK,1982-05,12.61261,May 1982
DNK,1982-06,11.60714,Jun 1982
DNK,1982-07,10.61947,Jul 1982
DNK,1982-08,11.50443,Aug 1982
DNK,1982-09,11.30435,Sep 1982
DNK,1982-10,11.96581,Oct 1982
DNK,1982-11,11.96581,Nov 1982
DNK,1982-12,11.96581,Dec 1982
DNK,1983-01,12.71186,Jan 1983
DNK,1983-02,11.66667,Feb 1983
DNK,1983-03,11.57025,Mar 1983
DNK,1983-04,10.48387,Apr 1983
DNK,1983-05,10.4,May 1983
DNK,1983-06,11.2,Jun 1983
DNK,1983-07,11.2,Jul 1983
DNK,1983-08,10.31746,Aug 1983
DNK,1983-09,9.375,Sep 1983
DNK,1983-10,8.396947,Oct 1983
DNK,1983-11,9.160305,Nov 1983
DNK,1983-12,9.923664,Dec 1983
DNK,1984-01,9.022556,Jan 1984
DNK,1984-02,8.208955,Feb 1984
DNK,1984-03,8.148149,Mar 1984
DNK,1984-04,7.29927,Apr 1984
DNK,1984-05,7.246377,May 1984
DNK,1984-06,7.194244,Jun 1984
DNK,1984-07,7.194244,Jul 1984
DNK,1984-08,7.194244,Aug 1984
DNK,1984-09,7.142857,Sep 1984
DNK,1984-10,6.338028,Oct 1984
DNK,1984-11,5.594406,Nov 1984
DNK,1984-12,4.861111,Dec 1984
DNK,1985-01,5.517241,Jan 1985
DNK,1985-02,5.517241,Feb 1985
DNK,1985-03,5.479452,Mar 1985
DNK,1985-04,4.761905,Apr 1985
DNK,1985-05,5.405406,May 1985
DNK,1985-06,5.369128,Jun 1985
DNK,1985-07,5.369128,Jul 1985
DNK,1985-08,5.369128,Aug 1985
DNK,1985-09,4.666667,Sep 1985
DNK,1985-10,4.635762,Oct 1985
DNK,1985-11,4.635762,Nov 1985
DNK,1985-12,4.635762,Dec 1985
DNK,1986-01,3.267974,Jan 1986
DNK,1986-02,3.267974,Feb 1986
DNK,1986-03,3.246753,Mar 1986
DNK,1986-04,3.896104,Apr 1986
DNK,1986-05,3.205128,May 1986
DNK,1986-06,3.184713,Jun 1986
DNK,1986-07,3.184713,Jul 1986
DNK,1986-08,3.821656,Aug 1986
DNK,1986-09,3.821656,Sep 1986
DNK,1986-10,3.164557,Oct 1986
DNK,1986-11,3.164557,Nov 1986
DNK,1986-12,3.797468,Dec 1986
DNK,1987-01,4.43038,Jan 1987
DNK,1987-02,5.063291,Feb 1987
DNK,1987-03,5.660378,Mar 1987
DNK,1987-04,6.25,Apr 1987
DNK,1987-05,6.21118,May 1987
DNK,1987-06,5.555555,Jun 1987
DNK,1987-07,6.17284,Jul 1987
DNK,1987-08,5.521472,Aug 1987
DNK,1987-09,6.134969,Sep 1987
DNK,1987-10,6.748466,Oct 1987
DNK,1987-11,6.748466,Nov 1987
DNK,1987-12,6.707317,Dec 1987
DNK,1988-01,7.878788,Jan 1988
DNK,1988-02,7.831326,Feb 1988
DNK,1988-03,7.142857,Mar 1988
DNK,1988-04,5.882353,Apr 1988
DNK,1988-05,6.432748,May 1988
DNK,1988-06,6.432748,Jun 1988
DNK,1988-07,5.813953,Jul 1988
DNK,1988-08,5.813953,Aug 1988
DNK,1988-09,6.358381,Sep 1988
DNK,1988-10,5.747127,Oct 1988
DNK,1988-11,6.321839,Nov 1988
DNK,1988-12,5.714286,Dec 1988
DNK,1989-01,5.617978,Jan 1989
DNK,1989-02,5.586592,Feb 1989
DNK,1989-03,5,Mar 1989
DNK,1989-04,5,Apr 1989
DNK,1989-05,4.395605,May 1989
DNK,1989-06,4.395605,Jun 1989
DNK,1989-07,4.395605,Jul 1989
DNK,1989-08,4.945055,Aug 1989
DNK,1989-09,4.347826,Sep 1989
DNK,1989-10,4.347826,Oct 1989
DNK,1989-11,4.324324,Nov 1989
DNK,1989-12,4.324324,Dec 1989
DNK,1990-01,3.723404,Jan 1990
DNK,1990-02,3.174603,Feb 1990
DNK,1990-03,3.703704,Mar 1990
DNK,1990-04,4.232804,Apr 1990
DNK,1990-05,3.684211,May 1990
DNK,1990-06,3.684211,Jun 1990
DNK,1990-07,3.684211,Jul 1990
DNK,1990-08,3.664922,Aug 1990
DNK,1990-09,3.645833,Sep 1990
DNK,1990-10,3.645833,Oct 1990
DNK,1990-11,3.626943,Nov 1990
DNK,1990-12,3.626943,Dec 1990
DNK,1991-01,3.589744,Jan 1991
DNK,1991-02,3.589744,Feb 1991
DNK,1991-03,3.571429,Mar 1991
DNK,1991-04,3.553299,Apr 1991
DNK,1991-05,3.553299,May 1991
DNK,1991-06,4.060914,Jun 1991
DNK,1991-07,4.060914,Jul 1991
DNK,1991-08,4.040404,Aug 1991
DNK,1991-09,4.020101,Sep 1991
DNK,1991-10,4.020101,Oct 1991
DNK,1991-11,4,Nov 1991
DNK,1991-12,4,Dec 1991
DNK,1992-01,3.465347,Jan 1992
DNK,1992-02,3.811881,Feb 1992
DNK,1992-03,3.694581,Mar 1992
DNK,1992-04,3.77451,Apr 1992
DNK,1992-05,4.117647,May 1992
DNK,1992-06,3.707317,Jun 1992
DNK,1992-07,3.853658,Jul 1992
DNK,1992-08,3.349514,Aug 1992
DNK,1992-09,3.091787,Sep 1992
DNK,1992-10,3.333333,Oct 1992
DNK,1992-11,2.884615,Nov 1992
DNK,1992-12,2.932692,Dec 1992
DNK,1993-01,2.870813,Jan 1993
DNK,1993-02,2.575107,Feb 1993
DNK,1993-03,2.565321,Mar 1993
DNK,1993-04,2.172886,Apr 1993
DNK,1993-05,2.071563,May 1993
DNK,1993-06,2.351835,Jun 1993
